OBJNR,STAT,INACT
OK00000157520005,I0002,
OK00000157520004,I0002,
OK00000157520003,I0002,
OK00000157520002,I0002,
OK00000157520001,I0002,
OK00000157700001,I0002,
OK00000157700002,I0002,
OR000001002100,I0002,
OV000000236100000001,I0002,
OV000000236100000002,I0002,
OK00000157720001,I0002,
OK00000157720002,I0002,
OK00000157720003,I0002,
OK00000157720004,I0002,
OK00000157720005,I0002,
OK00000157720006,I0002,
OK00000157720007,I0002,
IS17102100000000008,I0002,
SV8000000460000010,I0002,
SV8000000460000020,I0002,
IS17103100000000007,I0002,
OK00000157740001,I0002,
OK00000157740002,I0002,
OK00000157740003,I0002,
OK00000157740004,I0002,
OK00000157740005,I0002,
OK00000157740006,I0002,
OK00000157740007,I0002,
OR000001002102,I0002,
OV000000236300000001,I0002,
OV000000236300000002,I0002,
OK00000157750001,I0002,
OK00000157750002,I0002,
OK00000157750003,I0002,
OK00000157750004,I0002,
OK00000157750005,I0002,
OK00000157750006,I0002,
OK00000157750007,I0002,
OR000001002103,I0002,
OV000000236400000001,I0002,
OV000000236400000002,I0002,
QL100000000260,I0002,
QL080000000401,I0002,
SV8000000461000010,I0002,
SV8000000462000010,I0002,
SC0030000080000100,I0002,
OK00000158420001,I0002,
OK00000158420002,I0002,
OK00000158420003,I0002,
OK00000158420004,I0002,
OR000004000800,I0002,
OV100000128400000004,I0002,
OV100000128400000003,I0002,
OV100000128400000002,I0002,
OV100000128400000001,I0002,
SV8000000463000010,I0002,
SV8000000463000020,I0002,
SV8000000463000030,I0002,
SV8000000463000040,I0002,
OK00000158460001,I0002,
OK00000158460002,I0002,
OK00000158460003,I0002,
OK00000158460004,I0002,
SV8000000464000010,I0002,
SC0030000180000030,I0002,
SV8000000465000010,I0002,
SV8000000465000020,I0002,
OK00000158460005,I0002,
OK00000158480001,I0002,
OK00000158480002,I0002,
OK00000158480003,I0002,
OK00000158480004,I0002,
OK00000158480005,I0002,
OR000004000802,I0002,
OV100000128600000001,I0002,
OV100000128600000002,I0002,
OV100000128600000003,I0002,
OV100000128600000004,I0002,
OK00000158490001,I0002,
SV0000000424000010,I0002,
SC0030000190000100,I0002,
SV0000000425000010,I0002,
SV8000000467000010,I0002,
SV8000000468000010,I0002,
SV4000000160000010,I0002,
SV4000000160000020,I0002,
SV4000000160000030,I0002,
SV4000000160000040,I0002,
SV4000000160000050,I0002,
OK00000158580001,I0002,
OK00000162380001,I0002,
OK00000162380002,I0002,
OK00000162380003,I0002,
OK00000162380004,I0002,
OR000004000821,I0002,
OV100000130200000001,I0002,
IS17101200000000047,I0002,
SV8000000470000010,I0002,
OK00000162790001,I0002,
OK00000162790002,I0002,
OK00000162790003,I0002,
OK00000162790004,I0002,
OR000004000823,I0002,
OV100000130400000001,I0002,
OV100000130400000002,I0002,
OV100000130400000003,I0002,
OV100000130400000004,I0002,
OK00000162800001,I0002,
OK00000162800002,I0002,
OK00000162800003,I0002,
OK00000162800004,I0002,
OR000004000824,I0002,
OV100000130500000001,I0002,
OV100000130500000002,I0002,
OV100000130500000003,I0002,
OV100000130500000004,I0002,
OK00000162810001,I0002,
OK00000162810002,I0002,
OK00000162810003,I0002,
OK00000162810004,I0002,
OR000004000825,I0002,
OV100000130600000001,I0002,
OV100000130600000002,I0002,
OV100000130600000003,I0002,
OV100000130600000004,I0002,
OK00000065860001,I0002,
OK00000065860002,I0002,
OR000001002120,I0002,
OV000000238100000001,I0002,
OV000000238100000002,I0002,
OV000000238100000003,I0002,
QL030000000500,I0002,
SV8000000471000010,I0002,
SV8000000471000020,I0002,
SV8000000472000010,I0002,
VB0000005608000010,I0002,
OK00000162860001,I0002,
OK00000162860002,I0002,
OK00000162860003,I0002,
OK00000162860004,I0002,
OR000002000920,I0002,
OV000000238200000001,I0002,
QL140000000902,I0002,
QL140000000901,I0002,
QL140000000900,I0002,
OV100000132300000001,I0002,
OV100000132200000001,I0002,
OV100000132100000001,I0002,
OR000004000842,I0002,
OR000004000840,I0002,
OR000004000841,I0002,
OK00000163180001,I0002,
OK00000163180002,I0002,
OK00000163180003,I0002,
OK00000163180004,I0002,
OK00000163180005,I0002,
OK00000163180006,I0002,
OK00000163180007,I0002,
OR000001002140,I0002,
OV000000240100000001,I0002,
OV000000240100000002,I0002,
OK00000163190001,I0002,
OK00000163190002,I0002,
OK00000163190003,I0002,
OK00000163190004,I0002,
OK00000163190005,I0002,
OK00000163190006,I0002,
OK00000163190007,I0002,
OR000001002141,I0002,
OV000000240200000001,I0002,
OV000000240200000002,I0002,
QL140000000950,I0002,
OV100000134100000001,I0002,
OR000004000860,I0002,
VB0020001989000010,I0002,
OK00000163610001,I0002,
OK00000163610002,I0002,
OR000001002160,I0002,
OV000000242100000001,I0002,
OV000000242100000002,I0002,
OV000000242100000003,I0002,
QL030000000550,I0002,
OK00000163630001,I0002,
OK00000163630002,I0002,
OR000001002161,I0002,
OV000000242200000001,I0002,
OV000000242200000002,I0002,
OV000000242200000003,I0002,
QL030000000551,I0002,
OK00000163620001,I0002,
OK00000163620002,I0002,
OR000001002162,I0002,
OV000000242300000001,I0002,
OV000000242300000002,I0002,
OV000000242300000003,I0002,
QL030000000552,I0002,
SV0000000441000010,I0002,
OK00000170700001,I0002,
OK00000170710001,I0002,
OR000004000881,I0002,
OV100000136300000001,I0002,
OV100000136300000002,I0002,
OV100000136300000003,I0002,
SV0000000443000010,I0002,
SV4000000170000010,I0002,
SV4000000170000020,I0002,
SV8000000480000010,I0002,
QL140000001002,I0002,
QL140000001001,I0002,
QL140000001000,I0002,
OV100000138300000001,I0002,
OV100000138200000001,I0002,
OV100000138100000001,I0002,
OR000004000900,I0002,
OR000004000901,I0002,
OR000004000902,I0002,
QL140000001004,I0002,
OV100000138500000001,I0002,
OR000004000904,I0002,
SV8000000490000010,I0002,
SV8000000490000020,I0002,
SV8000000491000010,I0002,
SV8000000491000020,I0002,
SV8000000491000030,I0002,
SV0000000452000010,I0002,
OK00000176440001,I0002,
SV8000000492000010,I0002,
OK00000176450001,I0002,
SV0000000454000010,I0002,
OK00000176460001,I0002,
SV8000000500000010,I0002,
SV8000000500000020,I0002,
SV8000000500000030,I0002,
SV8000000501000010,I0002,
SV8000000501000020,I0002,
SV8000000502000010,I0002,
SV8000000502000020,I0002,
SV8000000503000010,I0002,
SV8000000504000010,I0002,
SV8000000504000020,I0002,
SV8000000505000010,I0002,
SV8000000505000020,I0002,
SV8000000506000010,I0002,
SV8000000507000010,I0002,
SV8000000507000020,I0002,
SV8000000508000010,I0002,
VB0000005652000010,I0002,
OV000000244100000001,I0002,
OR000002000940,I0002,
OK00000176780004,I0002,
OK00000176780003,I0002,
OK00000176780002,I0002,
OK00000176780001,I0002,
QL140000001050,I0002,
OV100000140100000001,I0002,
OR000004000920,I0002,
SV8000000510000010,I0002,
SV8000000510000020,I0002,
SC0030000210000030,I0002,
SV8000000511000010,I0002,
QL140000001100,I0002,
OV100000142100000001,I0002,
OR000004000940,I0002,
QL140000001150,I0002,
OV100000144100000001,I0002,
OR000004000960,I0002,
QL140000001200,I0002,
OV100000146100000001,I0002,
OR000004000980,I0002,
QL140000001250,I0002,
OV100000148100000001,I0002,
OR000004001000,I0002,
QL140000001300,I0002,
OV100000150100000001,I0002,
OR000004001020,I0002,
QL140000001350,I0002,
OV100000152100000001,I0002,
OR000004001040,I0002,
OK00000178190001,I0002,
OK00000178190002,I0002,
OK00000178190003,I0002,
OK00000178190004,I0002,
OK00000178190005,I0002,
OK00000178190006,I0002,
OK00000178190007,I0002,
OR000001002181,I0002,
OV000000246200000001,I0002,
OV000000246200000002,I0002,
OK00000178380001,I0002,
OK00000178380002,I0002,
OK00000178380003,I0002,
OK00000178380004,I0002,
OK00000178380005,I0002,
OK00000178380006,I0002,
OK00000178380007,I0002,
OR000001002200,I0002,
OV000000248100000001,I0002,
OV000000248100000002,I0002,
OK00000178390001,I0002,
OK00000178390002,I0002,
OK00000178390003,I0002,
OK00000178390004,I0002,
OK00000178390005,I0002,
OK00000178390006,I0002,
OK00000178390007,I0002,
OR000001002201,I0002,
OV000000248200000001,I0002,
OV000000248200000002,I0002,
QL140000001400,I0002,
QL140000001401,I0002,
OR000004001063,I0002,
OR000004001067,I0002,
OR000004001071,I0002,
QL140000001402,I0002,
QL140000001411,I0002,
QL140000001410,I0002,
QL140000001403,I0002,
QL140000001404,I0002,
OR000004001068,I0002,
QL140000001409,I0002,
QL140000001408,I0002,
OR000004001070,I0002,
QL140000001407,I0002,
OR000004001069,I0002,
OR000004001062,I0002,
QL140000001405,I0002,
QL140000001406,I0002,
OR000004001066,I0002,
OV100000154600000001,I0002,
OV100000155000000001,I0002,
OV100000154500000001,I0002,
OV100000154400000001,I0002,
OV100000155100000001,I0002,
OR000004001065,I0002,
OV100000154300000001,I0002,
OV100000154200000001,I0002,
OR000004001064,I0002,
OV100000154800000001,I0002,
OR000004001060,I0002,
OV100000154900000001,I0002,
OV100000154100000001,I0002,
OV100000155200000001,I0002,
OR000004001061,I0002,
OV100000154700000001,I0002,
QL140000001412,I0002,
OV100000155300000001,I0002,
OR000004001072,I0002,
QL140000001414,I0002,
OV100000155500000001,I0002,
OR000004001074,I0002,
OK00000178780001,I0002,
OK00000178780002,I0002,
OK00000178780003,I0002,
OK00000178780004,I0002,
OK00000178780005,I0002,
OK00000178780006,I0002,
OK00000178780007,I0002,
OR000001002220,I0002,
OV000000250100000001,I0002,
OV000000250100000002,I0002,
OK00000178790001,I0002,
OK00000178790002,I0002,
OK00000178790003,I0002,
OK00000178790004,I0002,
OK00000178790005,I0002,
OK00000178790006,I0002,
OK00000178790007,I0002,
OR000001002221,I0002,
OV000000250200000001,I0002,
OV000000250200000002,I0002,
VB0020001990000010,I0002,
VB0020001990000020,I0002,
VB0020001991000010,I0002,
VB0020001991000020,I0002,
QL140000001450,I0002,
OV100000156100000001,I0002,
OR000004001080,I0002,
VB0000005754000010,I0002,
SV8000000541000010,I0002,
SV8000000541000020,I0002,
SV8000000541000030,I0002,
SV8000000542000010,I0002,
SV8000000542000020,I0002,
SV8000000542000030,I0002,
SV0000000495000010,I0002,
OK00000179200001,I0002,
SV0000000502000010,I0002,
SV0000000502000020,I0002,
OK00000179380001,I0002,
OK00000179390001,I0002,
OK00000179400001,I0002,
OK00000179410001,I0002,
SV0000000511000010,I0002,
OK00000179580001,I0002,
OV100000162200000002,I0002,
OV100000162200000001,I0002,
OV100000162200000003,I0002,
OK00000179590001,I0002,
OR000004001141,I0002,
OV100000162400000002,I0002,
OV100000162400000001,I0002,
OV100000162400000003,I0002,
OK00000179610001,I0002,
OR000004001143,I0002,
VB0000005761000010,I0002,
VB0000005762000010,I0002,
SV8000000550000010,I0002,
VB0000000162000010,I0235,
VB0060000013000010,I0235,
VB0060000015000010,I0235,
VB0020000009000010,I0235,
VB0000000727000010,I0235,
VB0020000009000020,I0235,
VB0000000728000010,I0235,
VB0000000728000020,I0235,
VB0000000729000010,I0235,
VB0000000729000020,I0235,
VB0000000812000010,I0235,
OR000002000201,I0002,X
VB0000001951000010,I0235,
OR000002000204,I0002,X
VB0000001959000010,I0235,
VB0020000891000010,I0235,
VB0000001968000010,I0235,
VB0000002040000010,I0235,
VB0000002041000010,I0235,
VB0000002042000010,I0235,
VB0000002043000010,I0235,
VB0020001067000010,I0235,
VB0020001068000010,I0235,
VB0020001069000010,I0235,
VB0020001070000010,I0235,
VB0020001071000010,I0235,
VB0020001072000010,I0235,
VB0020001073000010,I0235,
VB0020001074000010,I0235,
VB0020001075000010,I0235,
VB0020001076000010,I0235,
VB0020001077000010,I0235,
VB0020001078000010,I0235,
VB0020001079000010,I0235,
VB0020001080000010,I0235,
VB0020001081000010,I0235,
VB0020001082000010,I0235,
VB0020001083000010,I0235,
VB0020001084000010,I0235,
VB0020001085000010,I0235,
VB0020001086000010,I0235,
VB0020001087000010,I0235,
VB0020001088000010,I0235,
VB0020001089000010,I0235,
VB0020001090000010,I0235,
VB0020001091000010,I0235,
VB0020001092000010,I0235,
VB0020001092000020,I0235,
VB0020001093000010,I0235,
VB0020001093000020,I0235,
VB0020001094000010,I0235,
VB0020001095000010,I0235,
VB0020001096000010,I0235,
VB0020001097000010,I0235,
VB0020001098000010,I0235,
VB0020001099000010,I0235,
VB0020001100000010,I0235,
VB0020001101000010,I0235,
VB0020001102000010,I0235,
VB0020001103000010,I0235,
VB0020001104000010,I0235,
VB0020001105000010,I0235,
VB0020001106000010,I0235,
VB0020001107000010,I0235,
VB0020001108000010,I0235,
VB0020001109000010,I0235,
VB0020001110000010,I0235,
VB0020001111000010,I0235,
VB0020001112000010,I0235,
VB0020001113000010,I0235,
VB0020001114000010,I0235,
VB0020001115000010,I0235,
VB0020001116000010,I0235,
VB0020001117000010,I0235,
VB0020001118000010,I0235,
VB0020001119000010,I0235,
VB0020001120000010,I0235,
VB0020001121000010,I0235,
VB0020001122000010,I0235,
VB0020001123000010,I0235,
VB0020001124000010,I0235,
VB0020001125000010,I0235,
VB0020001126000010,I0235,
VB0020001127000010,I0235,
VB0020001128000010,I0235,
VB0020001129000010,I0235,
VB0020001130000010,I0235,
VB0020001131000010,I0235,
VB0020001132000010,I0235,
VB0020001133000010,I0235,
VB0020001134000010,I0235,
VB0020001135000010,I0235,
VB0020001136000010,I0235,
VB0020001137000010,I0235,
VB0020001138000010,I0235,
VB0020001139000010,I0235,
VB0020001140000010,I0235,
VB0020001141000010,I0235,
VB0020001142000010,I0235,
VB0020001143000010,I0235,
VB0020001144000010,I0235,
VB0020001145000010,I0235,
VB0020001146000010,I0235,
VB0020001147000010,I0235,
VB0020001148000010,I0235,
VB0020001149000010,I0235,
VB0020001150000010,I0235,
VB0020001151000010,I0235,
VB0020001152000010,I0235,
VB0020001153000010,I0235,
VB0020001154000010,I0235,
VB0020001155000010,I0235,
VB0020001156000010,I0235,
VB0020001157000010,I0235,
VB0020001158000010,I0235,
VB0020001159000010,I0235,
VB0020001160000010,I0235,
VB0020001161000010,I0235,
VB0020001162000010,I0235,
VB0020001163000010,I0235,
VB0020001164000010,I0235,
VB0020001165000010,I0235,
VB0020001166000010,I0235,
VB0020001167000010,I0235,
VB0020001168000010,I0235,
VB0020001169000010,I0235,
VB0020001170000010,I0235,
VB0020001171000010,I0235,
VB0020001172000010,I0235,
VB0020001173000010,I0235,
VB0020001174000010,I0235,
VB0020001175000010,I0235,
VB0020001176000010,I0235,
VB0020001177000010,I0235,
VB0020001178000010,I0235,
VB0020001179000010,I0235,
VB0020001180000010,I0235,
VB0020001181000010,I0235,
VB0020001182000010,I0235,
VB0020001183000010,I0235,
VB0020001184000010,I0235,
VB0020001185000010,I0235,
VB0020001186000010,I0235,
VB0020001187000010,I0235,
VB0020001188000010,I0235,
VB0020001189000010,I0235,
VB0020001190000010,I0235,
VB0020001191000010,I0235,
VB0020001192000010,I0235,
VB0020001193000010,I0235,
VB0020001194000010,I0235,
VB0020001195000010,I0235,
VB0020001196000010,I0235,
VB0020001197000010,I0235,
VB0020001198000010,I0235,
VB0020001199000010,I0235,
VB0020001200000010,I0235,
VB0020001201000010,I0235,
VB0020001202000010,I0235,
VB0020001203000010,I0235,
VB0020001204000010,I0235,
VB0020001205000010,I0235,
VB0020001206000010,I0235,
VB0020001207000010,I0235,
VB0020001208000010,I0235,
VB0020001209000010,I0235,
VB0020001210000010,I0235,
VB0020001211000010,I0235,
VB0020001212000010,I0235,
VB0020001213000010,I0235,
VB0020001214000010,I0235,
VB0020001215000010,I0235,
VB0020001216000010,I0235,
VB0020001217000010,I0235,
VB0020001218000010,I0235,
VB0020001219000010,I0235,
VB0020001220000010,I0235,
VB0020001221000010,I0235,
VB0020001222000010,I0235,
VB0020001223000010,I0235,
VB0020001224000010,I0235,
VB0020001225000010,I0235,
VB0020001226000010,I0235,
VB0020001227000010,I0235,
VB0020001228000010,I0235,
VB0020001229000010,I0235,
VB0020001230000010,I0235,
VB0020001231000010,I0235,
VB0020001232000010,I0235,
VB0020001233000010,I0235,
VB0020001234000010,I0235,
VB0020001235000010,I0235,
VB0020001236000010,I0235,
VB0020001237000010,I0235,
IE000000000010000414,I0099,
IE000000000010000413,I0099,
IE000000000010000412,I0099,
IE000000000010000411,I0099,
IE000000000010000410,I0099,
IE000000000010000439,I0099,
IE000000000010000468,I0099,
IE000000000010000467,I0099,
IE000000000010000466,I0099,
IE000000000010000465,I0099,
IE000000000010000464,I0099,
IE000000000010000463,I0099,
IE000000000010000462,I0099,
IE000000000010000461,I0099,
IE000000000010000460,I0099,
IE000000000010000459,I0099,
IE000000000010000458,I0099,
IE000000000010000457,I0099,
IE000000000010000456,I0099,
IE000000000010000455,I0099,
IE000000000010000454,I0099,
IE000000000010000453,I0099,
IE000000000010000452,I0099,
IE000000000010000451,I0099,
IE000000000010000450,I0099,
IE000000000010000449,I0099,
IE000000000010000448,I0099,
IE000000000010000447,I0099,
IE000000000010000446,I0099,
IE000000000010000445,I0099,
IE000000000010000444,I0099,
IE000000000010000443,I0099,
IE000000000010000442,I0099,
IE000000000010000441,I0099,
IE000000000010000440,I0099,
IE000000000010000533,I0099,
IE000000000010000534,I0099,
IE000000000010000682,I0099,
IE000000000010000683,I0099,
IE000000000010000691,I0099,
IE000000000010000690,I0099,
IE000000000010000689,I0099,
IE000000000010000684,I0099,
IE000000000010000685,I0099,
IE000000000010000688,I0099,
IE000000000010000687,I0099,
IE000000000010000686,I0099,
IE000000000010000954,I0099,
IE000000000010000955,I0099,
IE000000000010000953,I0099,
IE000000000010000952,I0099,
IE000000000010000951,I0099,
IE000000000010000950,I0099,
IE000000000010000949,I0099,
IE000000000010000948,I0099,
IE000000000010000947,I0099,
IE000000000010000946,I0099,
IE000000000010000945,I0099,
IE000000000010000977,I0099,
IE000000000010000976,I0099,
IE000000000010000975,I0099,
IE000000000010000974,I0099,
IE000000000010000973,I0099,
IE000000000010000972,I0099,
IE000000000010000971,I0099,
IE000000000010000970,I0099,
IE000000000010000969,I0099,
IE000000000010000968,I0099,
IE000000000010000967,I0099,
IE000000000010000966,I0099,
IE000000000010000965,I0099,
IE000000000010000964,I0099,
IE000000000010000963,I0099,
IE000000000010000962,I0099,
IE000000000010000961,I0099,
IE000000000010000960,I0099,
IE000000000010000959,I0099,
IE000000000010000958,I0099,
IE000000000010000957,I0099,
IE000000000010000956,I0099,
IE000000000010000978,I0099,
IE000000000010000989,I0099,
IE000000000010000988,I0099,
IE000000000010000987,I0099,
IE000000000010000986,I0099,
IE000000000010000985,I0099,
IE000000000010000984,I0099,
IE000000000010000983,I0099,
IE000000000010000982,I0099,
IE000000000010000981,I0099,
IE000000000010000980,I0099,
IE000000000010000979,I0099,
IE000000000010001008,I0099,
IE000000000010001009,I0099,
IE000000000010001010,I0099,
IE000000000010001011,I0099,
IE000000000010001012,I0099,
IE000000000010001013,I0099,
IE000000000010001567,I0099,
IE000000000010001568,I0099,
IE000000000010001569,I0099,
IE000000000010001570,I0099,
IE000000000010001571,I0099,
IE000000000010001572,I0099,
IE000000000010001573,I0099,
IE000000000010001574,I0099,
IE000000000010001575,I0099,
IE000000000010001576,I0099,
IE000000000010001577,I0099,
IE000000000010001578,I0099,
IE000000000010001903,I0099,
IE000000000010001902,I0099,
IE000000000010001901,I0099,
IE000000000010001900,I0099,
IE000000000010001899,I0099,
IE000000000010001898,I0099,
IE000000000010001897,I0099,
IE000000000010001848,I0099,
IE000000000010001847,I0099,
IE000000000010001846,I0099,
IE000000000010001845,I0099,
IE000000000010001844,I0099,
IE000000000010001843,I0099,
IE000000000010001842,I0099,
IE000000000010001841,I0099,
IE000000000010001840,I0099,
IE000000000010001839,I0099,
IE000000000010001838,I0099,
IE000000000010001867,I0099,
IE000000000010001896,I0099,
IE000000000010001895,I0099,
IE000000000010001894,I0099,
IE000000000010001893,I0099,
IE000000000010001892,I0099,
IE000000000010001891,I0099,
IE000000000010001890,I0099,
IE000000000010001889,I0099,
IE000000000010001888,I0099,
IE000000000010001887,I0099,
IE000000000010001886,I0099,
