VBELN,VKORG,VTWEG,SPART,AUART,KUNNR,BSTNK,ERDAT
0020000706,1710,10,00,AG,USCU_L03,4500107223,20191002
0020000707,1710,10,00,AG,USCU_L05,4500107281,20191002
0020000708,1710,10,00,AG,USCU_S17,4500107368,20191002
0020000709,1710,10,00,AG,USCU_S08,4500107312,20191002
0020000710,1710,10,00,AG,USCU_S03,4500107253,20191002
0020000711,1710,10,00,AG,USCU_S09,4500107134,20191002
0000002593,1710,10,00,TA,USCU_S14,4500027213,20200203
0000002594,1710,10,00,TA,USCU_S08,4500028596,20200203
0020000713,1710,10,00,AG,USCU_L04,4500107105,20191002
0020000714,1710,10,00,AG,USCU_S14,4500107194,20191002
0020000715,1710,10,00,AG,USCU_L02,4500107047,20191002
0020000716,1710,10,00,AG,USCU_L10,4500107163,20191002
0020000717,1710,10,00,AG,USCU_L05,4500106940,20191002
0020000718,1710,10,00,AG,USCU_S07,4500106966,20191002
0020000719,1710,10,00,AG,USCU_L02,4500106884,20191002
0020000720,1710,10,00,AG,USCU_S01,4500106910,20191002
0020000721,1710,10,00,AG,USCU_S17,4500107016,20191002
0020000722,1710,10,00,AG,USCU_L09,4500106995,20191002
0020000723,1710,10,00,AG,USCU_L10,4500107518,20191002
0020000724,1710,10,00,AG,USCU_L02,4500107397,20191002
0020000725,1710,10,00,AG,USCU_S14,4500107549,20191002
0020000726,1710,10,00,AG,USCU_L04,4500107456,20191002
0020000727,1710,10,00,AG,USCU_S02,4500107427,20191002
0020000728,1710,10,00,AG,USCU_S13,4500107487,20191002
0020000729,1710,10,00,AG,USCU_S08,4500107673,20191002
0020000730,1710,10,00,AG,USCU_S05,4500107611,20191002
0020000731,1710,10,00,AG,USCU_L05,4500107642,20191002
0020000732,1710,10,00,AG,USCU_S14,4500107735,20191002
0020000733,1710,10,00,AG,USCU_L03,4500107580,20191002
0020000734,1710,10,00,AG,USCU_L09,4500107704,20191002
0020000735,1710,10,00,AG,USCU_S07,4500107854,20191002
0000002595,1710,10,00,TA,USCU_L08,4500028568,20200203
0000002596,1710,10,00,TA,USCU_L09,4500028624,20200203
0020000737,1710,10,00,AG,USCU_L06,4500107824,20191002
0020000738,1710,10,00,AG,USCU_S16,4500107914,20191002
0020000739,1710,10,00,AG,USCU_L03,4500107765,20191002
0020000740,1710,10,00,AG,USCU_L09,4500107883,20191002
0000001675,1710,10,00,TA,USCU_S07,4500108911,20191002
0000001677,1710,10,00,TA,USCU_S14,4500108973,20191002
0000001678,1710,10,00,TA,USCU_L08,4500108880,20191002
0000001679,1710,10,00,TA,USCU_L10,4500108942,20191002
0000001680,1710,10,00,TA,USCU_S12,4500108729,20191002
0000001681,1710,10,00,TA,USCU_S01,4500108669,20191002
0000001682,1710,10,00,TA,USCU_L04,4500108700,20191002
0000001683,1710,10,00,TA,USCU_S15,4500108789,20191002
0000001684,1710,10,00,TA,USCU_L02,4500108639,20191002
0000001685,1710,10,00,TA,USCU_L09,4500108760,20191002
0000001686,1710,10,00,TA,USCU_S10,4500108549,20191002
0000001687,1710,10,00,TA,USCU_S02,4500108489,20191002
0000001688,1710,10,00,TA,USCU_L04,4500108519,20191002
0000001689,1710,10,00,TA,USCU_S16,4500108609,20191002
0000001690,1710,10,00,TA,USCU_L03,4500108460,20191002
0000001691,1710,10,00,TA,USCU_L09,4500108580,20191002
0000001692,1710,10,00,TA,USCU_S17,4500108435,20191002
0000001693,1710,10,00,TA,USCU_L09,4500108405,20191002
0000001694,1710,10,00,TA,USCU_L02,4500108285,20191002
0000001695,1710,10,00,TA,USCU_L04,4500108343,20191002
0000001696,1710,10,00,TA,USCU_S13,4500108374,20191002
0000001697,1710,10,00,TA,USCU_S05,4500108314,20191002
0000001698,1710,10,00,TA,USCU_L04,4500108163,20191002
0000001699,1710,10,00,TA,USCU_S07,4500108194,20191002
0000001700,1710,10,00,TA,USCU_S05,4500108132,20191002
0000001701,1710,10,00,TA,USCU_S16,4500108254,20191002
0000001702,1710,10,00,TA,USCU_L03,4500108101,20191002
0000001703,1710,10,00,TA,USCU_L09,4500108225,20191002
0000001704,1710,10,00,TA,USCU_S10,4500108025,20191002
0000001705,1710,10,00,TA,USCU_S02,4500107969,20191002
0000001706,1710,10,00,TA,USCU_L02,4500107943,20191002
0000001707,1710,10,00,TA,USCU_S15,4500108071,20191002
0000001708,1710,10,00,TA,USCU_L09,4500107343,20191002
0000001709,1710,10,00,TA,USCU_L03,4500107223,20191002
0000001710,1710,10,00,TA,USCU_L05,4500107281,20191002
0000001711,1710,10,00,TA,USCU_S17,4500107368,20191002
0000001712,1710,10,00,TA,USCU_S08,4500107312,20191002
0000001713,1710,10,00,TA,USCU_S03,4500107253,20191002
0000001714,1710,10,00,TA,USCU_S09,4500107134,20191002
0000001716,1710,10,00,TA,USCU_L04,4500107105,20191002
0000001717,1710,10,00,TA,USCU_S14,4500107194,20191002
0000001718,1710,10,00,TA,USCU_L02,4500107047,20191002
0000001719,1710,10,00,TA,USCU_L10,4500107163,20191002
0000001720,1710,10,00,TA,USCU_L05,4500106940,20191002
0000001721,1710,10,00,TA,USCU_S07,4500106966,20191002
0000001722,1710,10,00,TA,USCU_L02,4500106884,20191002
0000001723,1710,10,00,TA,USCU_S01,4500106910,20191002
0000001724,1710,10,00,TA,USCU_S17,4500107016,20191002
0000001725,1710,10,00,TA,USCU_L09,4500106995,20191002
0000001726,1710,10,00,TA,USCU_L10,4500107518,20191002
0000001727,1710,10,00,TA,USCU_L02,4500107397,20191002
0000001728,1710,10,00,TA,USCU_S14,4500107549,20191002
0000001729,1710,10,00,TA,USCU_L04,4500107456,20191002
0000001730,1710,10,00,TA,USCU_S02,4500107427,20191002
0000001731,1710,10,00,TA,USCU_S13,4500107487,20191002
0000001732,1710,10,00,TA,USCU_S08,4500107673,20191002
0000001733,1710,10,00,TA,USCU_S05,4500107611,20191002
0000001734,1710,10,00,TA,USCU_L05,4500107642,20191002
0000001735,1710,10,00,TA,USCU_S14,4500107735,20191002
0000001736,1710,10,00,TA,USCU_L03,4500107580,20191002
0000001737,1710,10,00,TA,USCU_L09,4500107704,20191002
0000001738,1710,10,00,TA,USCU_S07,4500107854,20191002
0000001740,1710,10,00,TA,USCU_L06,4500107824,20191002
0000001741,1710,10,00,TA,USCU_S16,4500107914,20191002
0000001742,1710,10,00,TA,USCU_L03,4500107765,20191002
0000001743,1710,10,00,TA,USCU_L09,4500107883,20191002
0040000009,1710,10,00,VC01,0017100003,,20191010
0020000741,1710,10,00,AG,0017100001,BDG Sales quotation,20191008
0020000934,1710,10,00,AG,0017100001,114_TG12_MH_40,20191104
0000005648,1710,10,00,SRVO,0017100001,abc,20240325
0020000745,1710,10,00,AG,0017100003,BKK QT 2,20191009
0020000746,1710,10,00,AG,0017100003,,20191009
0040000010,1710,10,00,VC01,0017100003,,20191010
0040000011,1710,10,00,KM,0017100003,,20191010
0040000012,1710,10,00,VC01,0017100003,,20191010
0000001745,1710,10,00,TA,0017100003,BKK OR 2,20191009
0010000004,1710,10,00,AF,0017100003,,20191009
0010000005,1710,10,00,AF,0017100003,,20191009
0010000006,1710,10,00,AF,0017100003,BKK IN 3,20191009
0010000007,1710,10,00,AF,0017100003,1IQ IN 1,20191009
0010000003,1710,10,00,AF,0017100003,1IQ sales inquiry 1,20191008
0040000007,1710,10,00,VC01,0017100003,,20191009
0000001825,1710,10,00,TA,USCU_S04,4500107271,20191021
0020000787,1710,10,00,AG,USCU_S04,4500107271,20191021
0000001761,1710,10,00,TA,0017100001,PO2321,20191016
0000002597,1710,10,00,TA,USCU_L03,4500028513,20200203
0000002240,1710,10,00,TA,USCU_S04,4500026595,20200116
0020000742,1710,10,00,AG,0017100003,QT with ref to IN,20191008
0000001744,1710,10,00,TA,0017100003,BKK OR 1,20191009
0000001746,1710,10,00,TA,0017100003,BKK OR 3,20191009
0000001750,1710,10,00,TA,0017100003,9086253,20191011
0000001835,1710,10,00,TA,USCU_S12,4500106984,20191021
0060000026,1710,10,00,RK,0017100003,90001323,20191014
0070000007,1710,10,00,CBII,0017100003,90001322,20191014
0070000008,1710,10,00,L2,0017100003,90001324,20191014
0000001836,1710,10,00,TA,USCU_L04,4500106956,20191021
0060000027,1710,10,00,CBRE,0017100003,,20191014
0020000747,1710,10,00,AG,0017100001,125535,20191014
0040000014,1710,10,00,VC01,0017100001,PO124,20191016
0000001755,1710,10,00,TA,0017100003,PO 234,20191016
0000001756,1710,10,00,CBFD,0017100001,,20191016
0000001757,1710,10,00,TA,0017100001,55555,20191016
0000001968,1710,10,00,TA,0017100001,TEST_1YT,20191031
0000001758,1710,10,00,TA,0017100003,D123,20191016
0000001759,1710,10,00,TA,0017100273,25,20191016
0000001769,1710,10,00,TA,0017100004,1213,20191017
0000002041,1710,10,00,TA,0017100004,525,20191105
0000002187,1710,10,00,TA,0017100001,1112_tg12_05,20191112
0020001149,1710,10,00,AG,USCU_S04,4500025035,20200116
0020000893,1710,10,00,AG,0017100001,TG12_1114_1,20191104
0060000028,1710,10,00,CBAR,0017100003,,20191017
0060000029,1710,10,00,GA2,0017100003,,20191017
0020001526,1710,10,00,AG,USCU_S15,4500030574,20200302
0000001768,1710,10,00,TA,0017100004,1234153,20191017
0020000748,1710,10,00,AG,0017100001,12345,20191017
0000002141,1710,10,00,TA,0017100001,114_TG12_MH_58,20191106
0000002133,1710,10,00,TA,0017100003,1010,20191106
0000001853,1710,10,00,TA,USCU_S04,4500107814,20191021
0000000128,1710,10,00,TA,0017100004,23101706,20171023
0000002054,1710,10,00,TA,0017100001,114_TG12_MH_31,20191105
0000001773,1710,10,00,TA,0017100003,Po254,20191018
0000001951,1710,10,00,TA,0017100001,122343,20191028
0000001747,1710,10,00,TA,0017100003,abcd test,20191011
0000001959,1710,10,00,TA,0017100001,245,20191029
0000001774,1710,10,00,TA,0017100003,PO231,20191018
0000001775,1710,10,00,TA,0017100008,PO21,20191018
0000001776,1710,10,00,TA,0017100003,Po21,20191018
0000001777,1710,10,00,TA,0017100001,Po124,20191018
0000001778,1710,10,00,TA,EWM17-CU01,1G2-1SO,20191019
0000001779,1710,10,00,TA,EWM17-CU01,1G2-2SO,20191019
0000001780,1710,10,00,TA,EWM17-CU01,1G2-3SO,20191019
0060000030,1710,10,00,CBAR,0017100003,,20191021
0000002598,1710,10,00,TA,USCU_S14,4500028652,20200203
0060000032,1710,10,00,CBAR,0017100003,,20191021
0000002599,1710,10,00,TA,USCU_S02,4500028541,20200203
0060000033,1710,10,00,CBAR,0017100003,,20191021
0060000034,1710,10,00,CBAR,0017100003,,20191021
0000002600,1710,10,00,TA,USCU_S15,4500028820,20200203
0060000031,1710,10,00,GA2,0017100003,,20191021
0000001781,1710,10,00,SD2,0017100003,,20191021
0000001837,1710,10,00,TA,USCU_S06,4500106929,20191021
0060000035,1710,10,00,CBAR,0017100003,,20191021
0060000036,1710,10,00,CBAR,0017100003,,20191021
0060000037,1710,10,00,CBAR,0017100003,,20191021
0060000038,1710,10,00,GA2,0017100003,,20191021
0020000749,1710,10,00,AG,0017100001,42424,20191021
0000001838,1710,10,00,TA,USCU_L10,4500107007,20191021
0060000039,1710,10,00,CBAR,0017100003,,20191021
0000001787,1710,10,00,SD2,0017100003,,20191021
0060000040,1710,10,00,CBAR,0017100003,,20191021
0060000041,1710,10,00,GA2,0017100003,,20191021
0020000750,1710,10,00,AG,USCU_S11,4500108930,20191021
0020000751,1710,10,00,AG,USCU_S02,4500108868,20191021
0020000752,1710,10,00,AG,USCU_S14,4500108992,20191021
0020000753,1710,10,00,AG,USCU_L04,4500108899,20191021
0020000754,1710,10,00,AG,USCU_L01,4500108837,20191021
0020000755,1710,10,00,AG,USCU_L09,4500108961,20191021
0020000756,1710,10,00,AG,USCU_S11,4500108748,20191021
0020000757,1710,10,00,AG,USCU_L07,4500108717,20191021
0020000815,1710,10,00,AG,USCU_S04,4500107814,20191021
0000001916,1710,10,00,TA,USCU_S04,4500107272,20191022
0020000759,1710,10,00,AG,USCU_S16,4500108808,20191021
0020000760,1710,10,00,AG,USCU_L01,4500108657,20191021
0020000761,1710,10,00,AG,USCU_L09,4500108777,20191021
0020000762,1710,10,00,AG,USCU_S03,4500108508,20191021
0020000763,1710,10,00,AG,USCU_S12,4500108568,20191021
0020000764,1710,10,00,AG,USCU_S17,4500108627,20191021
0020000765,1710,10,00,AG,USCU_L04,4500108538,20191021
0020000766,1710,10,00,AG,USCU_L03,4500108477,20191021
0020000767,1710,10,00,AG,USCU_L10,4500108597,20191021
0020000768,1710,10,00,AG,USCU_L09,4500108423,20191021
0020000769,1710,10,00,AG,USCU_L02,4500108303,20191021
0020000770,1710,10,00,AG,USCU_L06,4500108362,20191021
0020000771,1710,10,00,AG,USCU_S14,4500108451,20191021
0020000772,1710,10,00,AG,USCU_S05,4500108332,20191021
0020000773,1710,10,00,AG,USCU_S12,4500108393,20191021
0020000774,1710,10,00,AG,USCU_L08,4500108182,20191021
0020000775,1710,10,00,AG,USCU_S01,4500108151,20191021
0020000776,1710,10,00,AG,USCU_S13,4500108213,20191021
0020000777,1710,10,00,AG,USCU_S14,4500108273,20191021
0020000778,1710,10,00,AG,USCU_L02,4500108120,20191021
0020000779,1710,10,00,AG,USCU_L10,4500108243,20191021
0020000780,1710,10,00,AG,USCU_L06,4500108015,20191021
0020000781,1710,10,00,AG,USCU_S07,4500108043,20191021
0020000782,1710,10,00,AG,USCU_S05,4500107988,20191021
0020000783,1710,10,00,AG,USCU_S16,4500108089,20191021
0020000784,1710,10,00,AG,USCU_S16,4500107387,20191021
0020000785,1710,10,00,AG,USCU_L10,4500107358,20191021
0020000786,1710,10,00,AG,USCU_L02,4500107241,20191021
0020000857,1710,10,00,AG,USCU_S04,4500107272,20191022
0000001928,1710,10,00,TA,USCU_S04,4500107445,20191022
0020000788,1710,10,00,AG,USCU_L07,4500107300,20191021
0000001839,1710,10,00,TA,USCU_L02,4500106899,20191021
0020000789,1710,10,00,AG,USCU_S10,4500107331,20191021
0000001840,1710,10,00,TA,USCU_L09,4500107537,20191021
0020000790,1710,10,00,AG,USCU_S01,4500107093,20191021
0000001841,1710,10,00,TA,USCU_L02,4500107415,20191021
0020000791,1710,10,00,AG,USCU_L10,4500107182,20191021
0000001842,1710,10,00,TA,USCU_S17,4500107568,20191021
0020000792,1710,10,00,AG,USCU_L02,4500107064,20191021
0000001843,1710,10,00,TA,USCU_L04,4500107475,20191021
0020000793,1710,10,00,AG,USCU_S17,4500107212,20191021
0000001844,1710,10,00,TA,USCU_S10,4500107506,20191021
0020000794,1710,10,00,AG,USCU_L08,4500107123,20191021
0000001845,1710,10,00,TA,USCU_S06,4500107444,20191021
0020000795,1710,10,00,AG,USCU_S10,4500107152,20191021
0000001846,1710,10,00,TA,USCU_L09,4500107723,20191021
0020000796,1710,10,00,AG,USCU_S14,4500107035,20191021
0000001847,1710,10,00,TA,USCU_L03,4500107599,20191021
0020000797,1710,10,00,AG,USCU_S12,4500106984,20191021
0000001848,1710,10,00,TA,USCU_S14,4500107753,20191021
0020000798,1710,10,00,AG,USCU_L04,4500106956,20191021
0000001849,1710,10,00,TA,USCU_L04,4500107661,20191021
0020000799,1710,10,00,AG,USCU_S06,4500106929,20191021
0000001850,1710,10,00,TA,USCU_S06,4500107630,20191021
0020000800,1710,10,00,AG,USCU_L10,4500107007,20191021
0000001851,1710,10,00,TA,USCU_S07,4500107692,20191021
0020000801,1710,10,00,AG,USCU_L02,4500106899,20191021
0000001852,1710,10,00,TA,USCU_S12,4500107872,20191021
0020000802,1710,10,00,AG,USCU_L09,4500107537,20191021
0000001854,1710,10,00,TA,USCU_L07,4500107842,20191021
0020000803,1710,10,00,AG,USCU_L02,4500107415,20191021
0000001855,1710,10,00,TA,USCU_S17,4500107931,20191021
0020000804,1710,10,00,AG,USCU_S17,4500107568,20191021
0000001856,1710,10,00,TA,USCU_L01,4500107784,20191021
0020000805,1710,10,00,AG,USCU_L04,4500107475,20191021
0000001857,1710,10,00,TA,USCU_L09,4500107902,20191021
0020000806,1710,10,00,AG,USCU_S10,4500107506,20191021
0000002601,1710,10,00,TA,USCU_L08,4500028736,20200203
0020000807,1710,10,00,AG,USCU_S06,4500107444,20191021
0000002602,1710,10,00,TA,USCU_S03,4500028708,20200203
0020000808,1710,10,00,AG,USCU_L09,4500107723,20191021
0000002603,1710,10,00,TA,USCU_L09,4500028792,20200203
0020000809,1710,10,00,AG,USCU_L03,4500107599,20191021
0000002604,1710,10,00,TA,USCU_S12,4500028764,20200203
0020000810,1710,10,00,AG,USCU_S14,4500107753,20191021
0000002605,1710,10,00,TA,USCU_L02,4500028680,20200203
0020000811,1710,10,00,AG,USCU_L04,4500107661,20191021
0000002606,1710,10,00,TA,USCU_S15,4500028981,20200203
0020000812,1710,10,00,AG,USCU_S06,4500107630,20191021
0000001751,1710,10,00,TA,0017100003,BKK OR 4,20191011
0020000813,1710,10,00,AG,USCU_S07,4500107692,20191021
0000001785,1710,10,00,TA,0017100003,BD9 OR 1,20191021
0020000814,1710,10,00,AG,USCU_S12,4500107872,20191021
0020000869,1710,10,00,AG,USCU_S04,4500107445,20191022
0040000000,1710,10,00,KM,0017100001,16101701,20171016
0000001858,1710,10,00,TA,0017100003,BD9 OR 2,20191022
0020000816,1710,10,00,AG,USCU_L07,4500107842,20191021
0020001524,1710,10,00,AG,USCU_S07,4500030514,20200302
0020000817,1710,10,00,AG,USCU_S17,4500107931,20191021
0060000042,1710,10,00,CBAR,0017100003,,20191022
0020000818,1710,10,00,AG,USCU_L01,4500107784,20191021
0020000819,1710,10,00,AG,USCU_L09,4500107902,20191021
0020000925,1710,10,00,AG,0017100001,114_TG12_MH_31,20191104
0000001788,1710,10,00,TA,USCU_S11,4500108930,20191021
0000001789,1710,10,00,TA,USCU_S02,4500108868,20191021
0000001790,1710,10,00,TA,USCU_S14,4500108992,20191021
0000001791,1710,10,00,TA,USCU_L04,4500108899,20191021
0000001792,1710,10,00,TA,USCU_L01,4500108837,20191021
0000001793,1710,10,00,TA,USCU_L09,4500108961,20191021
0000001794,1710,10,00,TA,USCU_S11,4500108748,20191021
0000001795,1710,10,00,TA,USCU_L07,4500108717,20191021
0000001797,1710,10,00,TA,USCU_S16,4500108808,20191021
0000001798,1710,10,00,TA,USCU_L01,4500108657,20191021
0000001799,1710,10,00,TA,USCU_L09,4500108777,20191021
0000001800,1710,10,00,TA,USCU_S03,4500108508,20191021
0000001801,1710,10,00,TA,USCU_S12,4500108568,20191021
0000001802,1710,10,00,TA,USCU_S17,4500108627,20191021
0000001803,1710,10,00,TA,USCU_L04,4500108538,20191021
0000001804,1710,10,00,TA,USCU_L03,4500108477,20191021
0000001805,1710,10,00,TA,USCU_L10,4500108597,20191021
0000001806,1710,10,00,TA,USCU_L09,4500108423,20191021
0000001807,1710,10,00,TA,USCU_L02,4500108303,20191021
0000001808,1710,10,00,TA,USCU_L06,4500108362,20191021
0000001809,1710,10,00,TA,USCU_S14,4500108451,20191021
0000001810,1710,10,00,TA,USCU_S05,4500108332,20191021
0000001811,1710,10,00,TA,USCU_S12,4500108393,20191021
0000001812,1710,10,00,TA,USCU_L08,4500108182,20191021
0000001813,1710,10,00,TA,USCU_S01,4500108151,20191021
0000001814,1710,10,00,TA,USCU_S13,4500108213,20191021
0000001815,1710,10,00,TA,USCU_S14,4500108273,20191021
0000001816,1710,10,00,TA,USCU_L02,4500108120,20191021
0000001817,1710,10,00,TA,USCU_L10,4500108243,20191021
0000001818,1710,10,00,TA,USCU_L06,4500108015,20191021
0000001819,1710,10,00,TA,USCU_S07,4500108043,20191021
0000001820,1710,10,00,TA,USCU_S05,4500107988,20191021
0000001821,1710,10,00,TA,USCU_S16,4500108089,20191021
0000001822,1710,10,00,TA,USCU_S16,4500107387,20191021
0000001823,1710,10,00,TA,USCU_L10,4500107358,20191021
0000001824,1710,10,00,TA,USCU_L02,4500107241,20191021
0000001826,1710,10,00,TA,USCU_L07,4500107300,20191021
0000001827,1710,10,00,TA,USCU_S10,4500107331,20191021
0000001828,1710,10,00,TA,USCU_S01,4500107093,20191021
0060000044,1710,10,00,CBAR,0017100003,,20191022
0000001860,1710,10,00,SD2,0017100003,,20191022
0060000045,1710,10,00,CBAR,0017100003,,20191022
0000001861,1710,10,00,SD2,0017100003,,20191022
0000001974,1710,10,00,TA,0017100001,111_TG12_1,20191101
0060000046,1710,10,00,CBAR,0017100003,,20191022
0000001786,1710,10,00,TA,0017100001,14242,20191021
0000002039,1710,10,00,TA,0017100004,123,20191105
0000002050,1710,10,00,TA,0017100001,115_TG12_1,20191105
0060000048,1710,10,00,CBAR,0017100003,,20191022
0000001865,1710,10,00,SD2,0017100003,,20191022
0000002163,1710,10,00,TA,0017100001,114_TG12_MH_24,20191108
0000001866,1710,10,00,TA,0017100001,PO1232111,20191022
0060000049,1710,10,00,CBAR,0017100003,,20191022
0060000050,1710,10,00,GA2,0017100003,,20191022
0060000052,1710,10,00,CBAR,0017100003,,20191022
0000001867,1710,10,00,SD2,0017100003,,20191022
0010000010,1710,10,00,AF,0017100001,1455,20191022
0060000051,1710,10,00,CBG0,0017100001,,20191022
0020000820,1710,10,00,AG,0017100001,,20191022
0000001868,1710,10,00,TA,0017100001,224,20191022
0000002607,1710,10,00,TA,USCU_L09,4500028953,20200203
0000001870,1710,10,00,TA,0017100012,144,20191022
0000001871,1710,10,00,TA,0017100013,4141,20191022
0000001872,1710,10,00,TA,0017100014,22434,20191022
0020000918,1710,10,00,AG,0017100001,114_TG12_MH_24,20191104
0040000002,1710,10,00,KM,0017100001,C11171701,20171117
0040000003,1710,10,00,VC01,0017100001,C11171702,20171117
0000001877,1710,10,00,TA,0017100002,cust ref 03,20191022
0000001753,1710,10,00,TA,0017100002,SO1125,20191014
0000001878,1710,10,00,TA,0017100002,Predictive,20191022
0000002608,1710,10,00,TA,USCU_S07,4500028927,20200203
0030000015,1710,10,00,LK,0017100003,Sch.Agreement,20231106
0020000821,1710,10,00,AG,USCU_S10,4500108931,20191022
0020000822,1710,10,00,AG,USCU_S01,4500108869,20191022
0020000823,1710,10,00,AG,USCU_S17,4500108993,20191022
0020000824,1710,10,00,AG,USCU_L05,4500108900,20191022
0020000825,1710,10,00,AG,USCU_L03,4500108838,20191022
0020000826,1710,10,00,AG,USCU_L10,4500108962,20191022
0020000827,1710,10,00,AG,USCU_S11,4500108749,20191022
0020000828,1710,10,00,AG,USCU_S05,4500108689,20191022
0020000829,1710,10,00,AG,USCU_L05,4500108718,20191022
0020000830,1710,10,00,AG,USCU_S16,4500108809,20191022
0020000831,1710,10,00,AG,USCU_L02,4500108658,20191022
0020000832,1710,10,00,AG,USCU_L10,4500108778,20191022
0020000833,1710,10,00,AG,USCU_S08,4500108569,20191022
0020000834,1710,10,00,AG,USCU_S06,4500108509,20191022
0020000835,1710,10,00,AG,USCU_L01,4500108478,20191022
0020000836,1710,10,00,AG,USCU_S14,4500108628,20191022
0020000837,1710,10,00,AG,USCU_L10,4500108598,20191022
0020000838,1710,10,00,AG,USCU_L04,4500108539,20191022
0020000839,1710,10,00,AG,USCU_L09,4500108424,20191022
0020000840,1710,10,00,AG,USCU_L02,4500108304,20191022
0020000841,1710,10,00,AG,USCU_L06,4500108363,20191022
0020000842,1710,10,00,AG,USCU_S13,4500108394,20191022
0020000843,1710,10,00,AG,USCU_S02,4500108333,20191022
0020000844,1710,10,00,AG,USCU_S06,4500108152,20191022
0020000845,1710,10,00,AG,USCU_L06,4500108183,20191022
0020000846,1710,10,00,AG,USCU_S11,4500108214,20191022
