VBELN,VSTEL,VKORG,LFART,KUNNR,WADAT_IST,LFDAT,WADAT
0080001513,1710,1710,LF,USCU_L10,20191002,20191008,20191008
0080001514,1710,1710,LF,USCU_L02,20191002,20191008,20191008
0080001515,1710,1710,LF,USCU_S14,20191002,20191008,20191008
0080001516,1710,1710,LF,USCU_L04,20191002,20191008,20191008
0080001517,1710,1710,LF,USCU_S02,20191002,20191008,20191008
0080001518,1710,1710,LF,USCU_S13,20191002,20191008,20191008
0080001519,1710,1710,LF,USCU_S08,20191002,20191008,20191008
0080001520,1710,1710,LF,USCU_S05,20191002,20191008,20191008
0080001521,1710,1710,LF,USCU_L05,20191002,20191008,20191008
0080001522,1710,1710,LF,USCU_S14,20191002,20191008,20191008
0080001523,1710,1710,LF,USCU_L03,20191002,20191008,20191008
0080001524,1710,1710,LF,USCU_L09,20191002,20191008,20191008
0080001525,1710,1710,LF,USCU_S07,20191002,20191008,20191008
0084000027,171R,1710,LR,0017100003,20191023,20191023,20191023
0080000620,1710,1710,LF,0017100012,20181031,20181105,20181105
0080000618,1710,1710,LF,EWM17-CU01,20181030,20181105,20181105
0080001531,171R,1710,RL,0017100006,20191009,20191021,20191021
0080001532,1710,1710,LO,0017100003,00000000,20191015,20191009
0080001722,1710,1710,LO,0017100003,20191024,20191030,20191030
0080000855,1710,1710,LF,USCU_L03,20191021,20190220,20190220
0080001534,1710,1710,LF,0017100003,20191011,20191016,20191016
0080001536,1710,1710,LF,0017100003,20191011,20191017,20191017
0080001537,1710,1710,LF,0017100003,20191011,20191031,20191031
0080001730,1710,1710,LF,EWM17-CU01,20191028,20191101,20191101
0080001539,1710,1710,LF,0017100003,20191011,20191017,20191017
0080001541,1710,1710,LB,0017100007,00000000,20181024,20181024
0080002302,1710,1710,LF,0017100001,20200219,20200225,20200225
0080001799,1710,1710,LF,0017100003,20191106,20191105,20191105
0080001738,1710,1710,LF,0017100003,20191031,20191106,20191106
0080001652,1710,1710,LF,0017100002,20191022,20191028,20191028
0080001554,1710,1710,LF,0017100003,20191016,20191022,20191022
0080001561,1710,1710,LF,0017100003,20191018,20191024,20191024
0080001547,1710,1710,LB,0017100007,20191014,20191009,20191009
0080002027,1710,1710,LF,USCU_L02,20200131,20200206,20200206
0080001552,1710,1710,LB,0017100007,20191014,20191009,20191009
0080001548,1710,1710,LO,0017100003,20191014,20191018,20191018
0080001551,1710,1710,LO,0017100003,20191014,20191018,20191018
0080001553,1710,1710,LF,0017100002,20191014,20191018,20191018
0084000012,171R,1710,LR,0017100003,20191014,20191014,20191014
1000000700,1710,,EL,,20191014,20191014,00000000
1000000701,1710,,EL,,20191014,20191014,00000000
1000000702,1710,,EL,,20191014,20191014,00000000
1000000703,1710,,EL,,20191014,20191014,00000000
1000000704,1710,,EL,,00000000,20191014,00000000
1000000705,1710,,EL,,20191014,20191014,00000000
0084000014,171R,1710,LR2,0017100003,20191021,20191021,20191021
0084000039,171R,1710,LR2,0017100006,20201109,20201108,20201108
0080000323,1710,1710,LF,EWM17-CU01,00000000,20180314,20180314
0080001556,1710,1710,LF,0017100001,20191016,20191022,20191022
0080001555,1710,1710,LF,0017100001,20191016,20191114,20191114
0080001557,1710,1710,LF,0017100001,20191016,20191022,20191022
0080001558,1710,1710,LF,0017100273,20191016,20191022,20191022
0080001559,1710,1710,LF,0017100001,20191017,20191025,20191025
0080001560,1710,1710,LF,0017100003,20191017,20191023,20191023
0084000013,171R,1710,LR2,0017100003,20191017,20191017,20191017
0080001729,1710,1710,LF,EWM17-CU01,20191028,20191101,20191101
0080001562,1710,1710,LF,0017100003,20191018,20191024,20191024
0080001563,1710,1710,LF,0017100008,20191018,20191024,20191024
0080001564,1710,1710,LF,0017100003,20191018,20191024,20191024
1000000707,1710,,EL,,20191014,20191014,00000000
0080002306,1710,1710,LF,0017100001,20200302,20200306,20200306
0080001568,1710,1710,LF,EWM17-CU01,00000000,20191025,20191025
0080001724,1710,1710,LF,0017100003,20191025,20191031,20191031
0080000868,1710,1710,LF,USCU_L02,20191021,20190220,20190220
0080000852,1710,1710,LF,USCU_L03,20191021,20190220,20190220
0080000854,1710,1710,LF,USCU_L10,20191021,20190220,20190220
0080002028,1710,1710,LF,USCU_S02,20200131,20200206,20200206
0080001571,1710,1710,LF,0017100003,20191021,20191021,20191021
0084000016,171R,1710,LR2,0017100003,20191021,20191021,20191021
0084000017,171R,1710,LR2,0017100003,20191021,20191021,20191021
0080001572,1710,1710,LF,0017100003,20191021,20191025,20191025
0080001573,1710,1710,LF,0017100003,20191021,20191021,20191021
0084000018,171R,1710,LR2,0017100003,20191021,20191021,20191021
0080001574,1710,1710,LF,USCU_S11,20191021,20191025,20191025
0080001575,1710,1710,LF,USCU_S02,20191021,20191025,20191025
0080001576,1710,1710,LF,USCU_S14,20191021,20191025,20191025
0080001577,1710,1710,LF,USCU_L04,20191021,20191025,20191025
0080001578,1710,1710,LF,USCU_L01,20191021,20191025,20191025
0080001579,1710,1710,LF,USCU_L09,20191021,20191025,20191025
0080001580,1710,1710,LF,USCU_S11,20191021,20191025,20191025
0080001581,1710,1710,LF,USCU_L07,20191021,20191025,20191025
0080001582,1710,1710,LF,USCU_S16,20191021,20191025,20191025
0080001583,1710,1710,LF,USCU_L01,20191021,20191025,20191025
0080001584,1710,1710,LF,USCU_L09,20191021,20191025,20191025
0080001585,1710,1710,LF,USCU_S03,20191021,20191025,20191025
0080001586,1710,1710,LF,USCU_S12,20191021,20191025,20191025
0080001587,1710,1710,LF,USCU_S17,20191021,20191025,20191025
0080001588,1710,1710,LF,USCU_L04,20191021,20191025,20191025
0080001589,1710,1710,LF,USCU_L03,20191021,20191025,20191025
0080001590,1710,1710,LF,USCU_L10,20191021,20191025,20191025
0080001591,1710,1710,LF,USCU_L09,20191021,20191025,20191025
0080001592,1710,1710,LF,USCU_L02,20191021,20191025,20191025
0080001593,1710,1710,LF,USCU_L06,20191021,20191025,20191025
0080001594,1710,1710,LF,USCU_S14,20191021,20191025,20191025
0080001595,1710,1710,LF,USCU_S05,20191021,20191025,20191025
0080001596,1710,1710,LF,USCU_S12,20191021,20191025,20191025
0080001597,1710,1710,LF,USCU_L08,20191021,20191025,20191025
0080001598,1710,1710,LF,USCU_S01,20191021,20191025,20191025
0080001599,1710,1710,LF,USCU_S13,20191021,20191025,20191025
0080001600,1710,1710,LF,USCU_S14,20191021,20191025,20191025
0080001601,1710,1710,LF,USCU_L02,20191021,20191025,20191025
0080001602,1710,1710,LF,USCU_L10,20191021,20191025,20191025
0080001603,1710,1710,LF,USCU_L06,20191021,20191025,20191025
0080001604,1710,1710,LF,USCU_S07,20191021,20191025,20191025
0080001605,1710,1710,LF,USCU_S05,20191021,20191025,20191025
0080001606,1710,1710,LF,USCU_S16,20191021,20191025,20191025
0080001607,1710,1710,LF,USCU_S16,20191021,20191025,20191025
0080001608,1710,1710,LF,USCU_L10,20191021,20191025,20191025
0080001609,1710,1710,LF,USCU_L02,20191021,20191025,20191025
0080001610,1710,1710,LF,USCU_L07,20191021,20191025,20191025
0080001611,1710,1710,LF,USCU_S10,20191021,20191025,20191025
0080001612,1710,1710,LF,USCU_S01,20191021,20191025,20191025
0080001613,1710,1710,LF,USCU_L10,20191021,20191025,20191025
0080001614,1710,1710,LF,USCU_L02,20191021,20191025,20191025
0080001615,1710,1710,LF,USCU_S17,20191021,20191025,20191025
0080001616,1710,1710,LF,USCU_L08,20191021,20191025,20191025
0080001617,1710,1710,LF,USCU_S10,20191021,20191025,20191025
0080001618,1710,1710,LF,USCU_S14,20191021,20191025,20191025
0080001619,1710,1710,LF,USCU_S12,20191021,20191025,20191025
0080001620,1710,1710,LF,USCU_L04,20191021,20191025,20191025
0080001621,1710,1710,LF,USCU_S06,20191021,20191025,20191025
0080001622,1710,1710,LF,USCU_L10,20191021,20191025,20191025
0080001623,1710,1710,LF,USCU_L02,20191021,20191025,20191025
0080001624,1710,1710,LF,USCU_L09,20191021,20191025,20191025
0080001625,1710,1710,LF,USCU_L02,20191021,20191025,20191025
0080001626,1710,1710,LF,USCU_S17,20191021,20191025,20191025
0080001627,1710,1710,LF,USCU_L04,20191021,20191025,20191025
0080001628,1710,1710,LF,USCU_S10,20191021,20191025,20191025
0080001629,1710,1710,LF,USCU_S06,20191021,20191025,20191025
0080001630,1710,1710,LF,USCU_L09,20191021,20191025,20191025
0080001631,1710,1710,LF,USCU_L03,20191021,20191025,20191025
0080001632,1710,1710,LF,USCU_S14,20191021,20191025,20191025
0080001633,1710,1710,LF,USCU_L04,20191021,20191025,20191025
0080001634,1710,1710,LF,USCU_S06,20191021,20191025,20191025
0080001635,1710,1710,LF,USCU_S07,20191021,20191025,20191025
0080001636,1710,1710,LF,USCU_S12,20191021,20191025,20191025
0080001637,1710,1710,LF,USCU_L07,20191021,20191025,20191025
0080001638,1710,1710,LF,USCU_S17,20191021,20191025,20191025
0080000870,1710,1710,LF,USCU_S02,20191021,20190220,20190220
0080001639,1710,1710,LF,USCU_L01,20191021,20191025,20191025
0080001642,1710,1710,LF,0017100003,20191022,20191028,20191028
0084000019,171R,1710,LR2,0017100003,20191022,20191022,20191022
0080001640,1710,1710,LF,USCU_L09,20191021,20191025,20191025
0080001643,1710,1710,LF,0017100003,20191022,20191022,20191022
0084000020,171R,1710,LR2,0017100003,20191022,20191022,20191022
0080001644,1710,1710,LF,0017100003,20191022,20191022,20191022
0080001645,1710,1710,LF,0017100001,20191022,20191029,20191029
0084000021,171R,1710,LR2,0017100003,20191022,20191022,20191022
0084000022,171R,1710,LR2,0017100003,20191022,20191022,20191022
0080001646,1710,1710,LF,0017100003,20191022,20191022,20191022
0084000023,171R,1710,LR2,0017100003,20191022,20191022,20191022
0080001647,1710,1710,LF,0017100001,20191022,20191028,20191028
0084000024,171R,1710,LR2,0017100003,20191022,20191022,20191022
0080001648,1710,1710,LF,0017100003,20191022,20191022,20191022
0084000025,1710,1710,LR,0017100001,20191022,20191028,20191028
0084000026,1710,1710,CBG5,0017100001,20191022,20191028,20191028
0080001791,1710,1710,LF,USCU_L09,20191104,20191108,20191108
0080001732,1710,1710,LF,0017100001,20191029,20191104,20191104
0080001723,1710,1710,LF,0017100001,20191024,20191024,20191024
0084000028,171R,1710,LR,0017100003,20191025,20191025,20191025
0080002156,1710,1710,LF,USCU_L02,20200203,20200207,20200207
0080001653,1710,1710,LF,0017100002,20191022,20191028,20191028
0084000029,171R,1710,LR2,0017100003,20191025,20191025,20191025
0080001655,1710,1710,LF,USCU_S10,20191022,20191028,20191028
0080001656,1710,1710,LF,USCU_S01,20191022,20191028,20191028
0080001657,1710,1710,LF,USCU_S17,20191022,20191028,20191028
0080001658,1710,1710,LF,USCU_L05,20191022,20191028,20191028
0080001659,1710,1710,LF,USCU_L03,20191022,20191028,20191028
0080001660,1710,1710,LF,USCU_L10,20191022,20191028,20191028
0080001661,1710,1710,LF,USCU_S11,20191022,20191028,20191028
0080001662,1710,1710,LF,USCU_S05,20191022,20191028,20191028
0080001663,1710,1710,LF,USCU_L05,20191022,20191028,20191028
0080001664,1710,1710,LF,USCU_S16,20191022,20191028,20191028
0080001665,1710,1710,LF,USCU_L02,20191022,20191028,20191028
0080001666,1710,1710,LF,USCU_L10,20191022,20191028,20191028
0080001667,1710,1710,LF,USCU_S08,20191022,20191028,20191028
0080001668,1710,1710,LF,USCU_S06,20191022,20191028,20191028
0080001669,1710,1710,LF,USCU_L01,20191022,20191028,20191028
0080001670,1710,1710,LF,USCU_S14,20191022,20191028,20191028
0080001671,1710,1710,LF,USCU_L10,20191022,20191028,20191028
0080001672,1710,1710,LF,USCU_L04,20191022,20191028,20191028
0080001673,1710,1710,LF,USCU_L09,20191022,20191028,20191028
0080001674,1710,1710,LF,USCU_L02,20191022,20191028,20191028
0080001675,1710,1710,LF,USCU_L06,20191022,20191028,20191028
0080001676,1710,1710,LF,USCU_S13,20191022,20191028,20191028
0080001677,1710,1710,LF,USCU_S02,20191022,20191028,20191028
0080001678,1710,1710,LF,USCU_S06,20191022,20191028,20191028
0080001679,1710,1710,LF,USCU_L06,20191022,20191028,20191028
0080001680,1710,1710,LF,USCU_S11,20191022,20191028,20191028
0080001681,1710,1710,LF,USCU_S16,20191022,20191028,20191028
0080001682,1710,1710,LF,USCU_L01,20191022,20191028,20191028
0080001683,1710,1710,LF,USCU_L10,20191022,20191028,20191028
0080001684,1710,1710,LF,USCU_S08,20191022,20191028,20191028
0080001685,1710,1710,LF,USCU_S15,20191022,20191028,20191028
0080001686,1710,1710,LF,USCU_L02,20191022,20191028,20191028
0080001687,1710,1710,LF,USCU_L03,20191022,20191028,20191028
0080001688,1710,1710,LF,USCU_L04,20191022,20191028,20191028
0080001689,1710,1710,LF,USCU_S10,20191022,20191028,20191028
0080001690,1710,1710,LF,USCU_S16,20191022,20191028,20191028
0080001691,1710,1710,LF,USCU_S09,20191022,20191028,20191028
0080001692,1710,1710,LF,USCU_L05,20191022,20191028,20191028
0080001693,1710,1710,LF,USCU_L10,20191022,20191028,20191028
0080001694,1710,1710,LF,USCU_S17,20191022,20191028,20191028
0080001695,1710,1710,LF,USCU_S02,20191022,20191028,20191028
0080001696,1710,1710,LF,USCU_S16,20191022,20191028,20191028
0080001697,1710,1710,LF,USCU_L09,20191022,20191028,20191028
0080001698,1710,1710,LF,USCU_S03,20191022,20191028,20191028
0080001699,1710,1710,LF,USCU_S11,20191022,20191028,20191028
0080001700,1710,1710,LF,USCU_L06,20191022,20191028,20191028
0080001701,1710,1710,LF,USCU_L06,20191022,20191028,20191028
0080001702,1710,1710,LF,USCU_S13,20191022,20191028,20191028
0080001703,1710,1710,LF,USCU_L09,20191022,20191028,20191028
0080001704,1710,1710,LF,USCU_L03,20191022,20191028,20191028
0080001705,1710,1710,LF,USCU_S15,20191022,20191028,20191028
0080001706,1710,1710,LF,USCU_L10,20191022,20191028,20191028
0080001707,1710,1710,LF,USCU_L02,20191022,20191028,20191028
0080001708,1710,1710,LF,USCU_S14,20191022,20191028,20191028
0080001709,1710,1710,LF,USCU_L08,20191022,20191028,20191028
0080001710,1710,1710,LF,USCU_S01,20191022,20191028,20191028
0080001711,1710,1710,LF,USCU_S13,20191022,20191028,20191028
0080001712,1710,1710,LF,USCU_S08,20191022,20191028,20191028
0080001713,1710,1710,LF,USCU_L04,20191022,20191028,20191028
0080001714,1710,1710,LF,USCU_S03,20191022,20191028,20191028
0080001715,1710,1710,LF,USCU_S15,20191022,20191028,20191028
0080001716,1710,1710,LF,USCU_L01,20191022,20191028,20191028
0080001717,1710,1710,LF,USCU_L10,20191022,20191028,20191028
0080001725,1710,1710,LF,0017100003,20191025,20191025,20191025
0080001726,1710,1710,LF,0017100003,20191025,20191025,20191025
0080002304,1710,1710,LF,0017100001,20200228,20200228,20200228
0080002305,1710,1710,LF,0017100001,20200228,20200228,20200228
0080002029,1710,1710,LF,USCU_L08,20200131,20200206,20200206
0080002307,1710,1710,LF,0017100001,20200302,20200224,20200224
0080001569,1710,1710,LF,EWM17-CU02,00000000,20191025,20191025
0080001728,1710,1710,LF,EWM17-CU01,20191028,20191101,20191101
0080001720,1710,1710,LF,0017100001,20191024,20191023,20191023
0080001570,1710,1710,LF,0017100003,00000000,20191025,20191025
0080001216,1710,1710,LF,EWM17-CU01,00000000,20191003,20191003
1000000900,1710,,EL,,20200302,20200302,00000000
0080001736,1710,1710,LF,0017100001,20191031,20191106,20191106
0080001737,1710,1710,LF,0017100003,20191031,20191106,20191106
0080002308,1710,1710,LF,USCU_S07,20200302,20200306,20200306
0080001739,1710,1710,LF,0017100011,20191104,20191028,20191028
0180000008,1710,,EL,,20191104,20191022,00000000
0080001740,1710,1710,LF,0017100003,20191104,20191122,20191122
0080001741,1710,1710,LF,USCU_S13,20191104,20191108,20191108
0080001742,1710,1710,LF,USCU_S03,20191104,20191108,20191108
0080001743,1710,1710,LF,USCU_L05,20191104,20191108,20191108
0080001744,1710,1710,LF,USCU_S17,20191104,20191108,20191108
0080001745,1710,1710,LF,USCU_L01,20191104,20191108,20191108
0080001746,1710,1710,LF,USCU_L10,20191104,20191108,20191108
0080001747,1710,1710,LF,USCU_S07,20191104,20191108,20191108
0080001748,1710,1710,LF,USCU_L08,20191104,20191108,20191108
0080001749,1710,1710,LF,USCU_S15,20191104,20191108,20191108
0080001750,1710,1710,LF,USCU_L10,20191104,20191108,20191108
0080001751,1710,1710,LF,USCU_L02,20191104,20191108,20191108
0080001752,1710,1710,LF,USCU_S09,20191104,20191108,20191108
0080001753,1710,1710,LF,USCU_S03,20191104,20191108,20191108
0080001754,1710,1710,LF,USCU_L07,20191104,20191108,20191108
0080001755,1710,1710,LF,USCU_S15,20191104,20191108,20191108
0080001756,1710,1710,LF,USCU_L03,20191104,20191108,20191108
0080001757,1710,1710,LF,USCU_L09,20191104,20191108,20191108
0080001758,1710,1710,LF,USCU_L09,20191104,20191108,20191108
0080001759,1710,1710,LF,USCU_L03,20191104,20191108,20191108
0080001760,1710,1710,LF,USCU_L06,20191104,20191108,20191108
0080001761,1710,1710,LF,USCU_S13,20191104,20191108,20191108
0080001762,1710,1710,LF,USCU_S01,20191104,20191108,20191108
0080001763,1710,1710,LF,USCU_S16,20191104,20191108,20191108
0080001764,1710,1710,LF,USCU_L09,20191104,20191108,20191108
0080001765,1710,1710,LF,USCU_L03,20191104,20191108,20191108
0080001766,1710,1710,LF,USCU_S14,20191104,20191108,20191108
0080001767,1710,1710,LF,USCU_L04,20191104,20191108,20191108
0080001768,1710,1710,LF,USCU_S05,20191104,20191108,20191108
0080001769,1710,1710,LF,USCU_S10,20191104,20191108,20191108
0080001770,1710,1710,LF,USCU_L08,20191104,20191108,20191108
0080001771,1710,1710,LF,USCU_L09,20191104,20191108,20191108
0080001772,1710,1710,LF,USCU_S15,20191104,20191108,20191108
0080001773,1710,1710,LF,USCU_S01,20191104,20191108,20191108
0080001774,1710,1710,LF,USCU_S10,20191104,20191108,20191108
0080001775,1710,1710,LF,USCU_L10,20191104,20191108,20191108
0080001776,1710,1710,LF,USCU_S11,20191104,20191108,20191108
0080001777,1710,1710,LF,USCU_L06,20191104,20191108,20191108
0080001778,1710,1710,LF,USCU_S15,20191104,20191108,20191108
0080001779,1710,1710,LF,USCU_L02,20191104,20191108,20191108
0080001780,1710,1710,LF,USCU_S07,20191104,20191108,20191108
0080001781,1710,1710,LF,USCU_L04,20191104,20191108,20191108
0080001782,1710,1710,LF,USCU_L09,20191104,20191108,20191108
0080001783,1710,1710,LF,USCU_L03,20191104,20191108,20191108
0080001784,1710,1710,LF,USCU_S14,20191104,20191108,20191108
0080001785,1710,1710,LF,USCU_L06,20191104,20191108,20191108
0080001786,1710,1710,LF,USCU_S17,20191104,20191108,20191108
0080001787,1710,1710,LF,USCU_L03,20191104,20191108,20191108
0080001788,1710,1710,LF,USCU_L09,20191104,20191108,20191108
0080001789,1710,1710,LF,USCU_S02,20191104,20191108,20191108
0080001790,1710,1710,LF,USCU_S07,20191104,20191108,20191108
0080001792,1710,1710,LF,USCU_L01,20191104,20191108,20191108
0080001793,1710,1710,LF,USCU_S15,20191104,20191108,20191108
0080001794,1710,1710,LF,USCU_L04,20191104,20191108,20191108
0080001795,1710,1710,LF,USCU_S02,20191104,20191108,20191108
0080001796,1710,1710,LF,USCU_S13,20191104,20191108,20191108
1000000802,1710,,EL,,20191103,20191103,00000000
0080002309,1710,1710,LF,USCU_L05,20200302,20200306,20200306
0084000030,171R,1710,LR2,0017100003,20191105,20191105,20191105
0080001798,1710,1710,LF,0017100004,20191105,20191114,20191114
0084000031,171R,1710,LR2,0017100003,20191105,20191105,20191105
0080001857,1710,1710,LF,USCU_L03,20191105,20191112,20191112
0080001800,1710,1710,LF,USCU_S07,20191105,20191112,20191112
0080001801,1710,1710,LF,USCU_S05,20191105,20191112,20191112
0080001802,1710,1710,LF,USCU_L06,20191105,20191112,20191112
0080001803,1710,1710,LF,USCU_L01,20191105,20191112,20191112
0080001804,1710,1710,LF,USCU_L10,20191105,20191112,20191112
0080001805,1710,1710,LF,USCU_S14,20191105,20191112,20191112
0080001806,1710,1710,LF,USCU_S09,20191105,20191112,20191112
0080001807,1710,1710,LF,USCU_L07,20191105,20191112,20191112
0080001808,1710,1710,LF,USCU_S14,20191105,20191112,20191112
0080001809,1710,1710,LF,USCU_L01,20191105,20191112,20191112
0080001810,1710,1710,LF,USCU_L09,20191105,20191112,20191112
0080001811,1710,1710,LF,USCU_S01,20191105,20191112,20191112
0080001812,1710,1710,LF,USCU_S10,20191105,20191112,20191112
0080001813,1710,1710,LF,USCU_S02,20191105,20191112,20191112
0080001814,1710,1710,LF,USCU_L06,20191105,20191112,20191112
0080001815,1710,1710,LF,USCU_S14,20191105,20191112,20191112
0080001816,1710,1710,LF,USCU_L01,20191105,20191112,20191112
0080001817,1710,1710,LF,USCU_L10,20191105,20191112,20191112
0080001818,1710,1710,LF,USCU_L10,20191105,20191112,20191112
0080001819,1710,1710,LF,USCU_L01,20191105,20191112,20191112
0080001820,1710,1710,LF,USCU_L07,20191105,20191112,20191112
0080001821,1710,1710,LF,USCU_S15,20191105,20191112,20191112
