EBELN,EBELP,MATNR,WERKS,LGORT,MENGE,MEINS,NETPR,PEINH,ELIKZ,AEDAT
4500001071,00001,MZ-RM-M550-01,1710,171A,116,ST,669.08,1,X,20210315
4500001071,00002,MZ-RM-M550-02,1710,171A,116,ST,38.23,1,X,20210315
4500001071,00003,MZ-RM-M550-03,1710,171A,116,ST,38.23,1,X,20210315
4500001071,00004,MZ-RM-M550-04,1710,171A,232,ST,47.79,1,X,20210315
4500001071,00005,MZ-RM-M550-05,1710,171A,116,ST,152.93,1,X,20210315
4500001071,00006,MZ-RM-M550-06,1710,171A,116,ST,95.58,1,X,20210315
4500001071,00007,MZ-RM-M550-07,1710,171A,116,ST,229.4,1,X,20210315
4500001071,00008,MZ-RM-M550-08,1710,171A,116,ST,114.7,1,X,20210315
4500001071,00009,MZ-RM-M550-09,1710,171A,116,ST,382.33,1,X,20210315
4500001071,00010,MZ-RM-M550-10,1710,171A,116,ST,95.58,1,X,20210315
4500001073,00001,MZ-RM-M500-01,1710,171A,164,ST,114.42,1,X,20210315
4500001073,00002,MZ-RM-M500-02,1710,171A,164,ST,9.54,1,X,20210315
4500001073,00003,MZ-RM-M500-03,1710,171A,164,ST,9.54,1,X,20210315
4500001073,00004,MZ-RM-M500-04,1710,171A,328,ST,16.69,1,X,20210315
4500001073,00005,MZ-RM-M500-05,1710,171A,164,ST,38.14,1,X,20210315
4500001073,00006,MZ-RM-M500-06,1710,171A,164,ST,33.37,1,X,20210315
4500001073,00007,MZ-RM-M500-07,1710,171A,164,ST,57.21,1,X,20210315
4500001073,00008,MZ-RM-M500-08,1710,171A,164,ST,28.61,1,X,20210315
4500001073,00009,MZ-RM-M500-09,1710,171A,164,ST,123.96,1,X,20210315
4500001073,00010,MZ-RM-M500-10,1710,171A,164,ST,28.61,1,X,20210315
4500001089,00001,MZ-RM-M550-01,1710,171A,63,ST,669.08,1,X,20210519
4500001089,00002,MZ-RM-M550-02,1710,171A,63,ST,38.23,1,X,20210519
4500001089,00003,MZ-RM-M550-03,1710,171A,63,ST,38.23,1,X,20210519
4500001089,00004,MZ-RM-M550-04,1710,171A,126,ST,47.79,1,X,20210519
4500001089,00005,MZ-RM-M550-05,1710,171A,63,ST,152.93,1,X,20210519
4500001089,00006,MZ-RM-M550-06,1710,171A,63,ST,95.58,1,X,20210519
4500001089,00007,MZ-RM-M550-07,1710,171A,63,ST,229.4,1,X,20210519
4500001089,00008,MZ-RM-M550-08,1710,171A,63,ST,114.7,1,X,20210519
4500001089,00009,MZ-RM-M550-09,1710,171A,63,ST,382.33,1,X,20210519
4500001089,00010,MZ-RM-M550-10,1710,171A,63,ST,95.58,1,X,20210519
4500001091,00001,MZ-RM-M500-01,1710,171A,59,ST,114.42,1,X,20210519
4500001091,00002,MZ-RM-M500-02,1710,171A,59,ST,9.54,1,X,20210519
4500001091,00003,MZ-RM-M500-03,1710,171A,59,ST,9.54,1,X,20210519
4500001091,00004,MZ-RM-M500-04,1710,171A,118,ST,16.69,1,X,20210519
4500001091,00005,MZ-RM-M500-05,1710,171A,59,ST,38.14,1,X,20210519
4500001091,00006,MZ-RM-M500-06,1710,171A,59,ST,33.37,1,X,20210519
4500001091,00007,MZ-RM-M500-07,1710,171A,59,ST,57.21,1,X,20210519
4500001091,00008,MZ-RM-M500-08,1710,171A,59,ST,28.61,1,X,20210519
4500001091,00009,MZ-RM-M500-09,1710,171A,59,ST,123.96,1,X,20210519
4500001091,00010,MZ-RM-M500-10,1710,171A,59,ST,28.61,1,X,20210519
4500001101,00001,MZ-RM-M550-01,1710,171A,83,ST,669.08,1,X,20210519
4500001101,00002,MZ-RM-M550-02,1710,171A,83,ST,38.23,1,X,20210519
4500001101,00003,MZ-RM-M550-03,1710,171A,83,ST,38.23,1,X,20210519
4500001101,00004,MZ-RM-M550-04,1710,171A,166,ST,47.79,1,X,20210519
4500001101,00005,MZ-RM-M550-05,1710,171A,83,ST,152.93,1,X,20210519
4500001101,00006,MZ-RM-M550-06,1710,171A,83,ST,95.58,1,X,20210519
4500001101,00007,MZ-RM-M550-07,1710,171A,83,ST,229.4,1,X,20210519
4500001101,00008,MZ-RM-M550-08,1710,171A,83,ST,114.7,1,X,20210519
4500001101,00009,MZ-RM-M550-09,1710,171A,83,ST,382.33,1,X,20210519
4500001101,00010,MZ-RM-M550-10,1710,171A,83,ST,95.58,1,X,20210519
4500001103,00001,MZ-RM-M500-01,1710,171A,116,ST,114.42,1,X,20210519
4500001103,00002,MZ-RM-M500-02,1710,171A,116,ST,9.54,1,X,20210519
4500001103,00003,MZ-RM-M500-03,1710,171A,116,ST,9.54,1,X,20210519
4500001103,00004,MZ-RM-M500-04,1710,171A,232,ST,16.69,1,X,20210519
4500001103,00005,MZ-RM-M500-05,1710,171A,116,ST,38.14,1,X,20210519
4500001103,00006,MZ-RM-M500-06,1710,171A,116,ST,33.37,1,X,20210519
4500001103,00007,MZ-RM-M500-07,1710,171A,116,ST,57.21,1,X,20210519
4500001103,00008,MZ-RM-M500-08,1710,171A,116,ST,28.61,1,X,20210519
4500001103,00009,MZ-RM-M500-09,1710,171A,116,ST,123.96,1,X,20210519
4500001103,00010,MZ-RM-M500-10,1710,171A,116,ST,28.61,1,X,20210519
4500001113,00001,MZ-RM-M550-01,1710,171A,141,ST,669.08,1,X,20210601
4500001113,00002,MZ-RM-M550-02,1710,171A,141,ST,38.23,1,X,20210601
4500001113,00003,MZ-RM-M550-03,1710,171A,141,ST,38.23,1,X,20210601
4500001113,00004,MZ-RM-M550-04,1710,171A,282,ST,47.79,1,X,20210601
4500001113,00005,MZ-RM-M550-05,1710,171A,141,ST,152.93,1,X,20210601
4500001113,00006,MZ-RM-M550-06,1710,171A,141,ST,95.58,1,X,20210601
4500001113,00007,MZ-RM-M550-07,1710,171A,141,ST,229.4,1,X,20210601
4500001113,00008,MZ-RM-M550-08,1710,171A,141,ST,114.7,1,X,20210601
4500001113,00009,MZ-RM-M550-09,1710,171A,141,ST,382.33,1,X,20210601
4500001113,00010,MZ-RM-M550-10,1710,171A,141,ST,95.58,1,X,20210601
4500001115,00001,MZ-RM-M500-01,1710,171A,132,ST,114.42,1,X,20210601
4500001115,00002,MZ-RM-M500-02,1710,171A,132,ST,9.54,1,X,20210601
4500001115,00003,MZ-RM-M500-03,1710,171A,132,ST,9.54,1,X,20210601
4500001115,00004,MZ-RM-M500-04,1710,171A,264,ST,16.69,1,X,20210601
4500001115,00005,MZ-RM-M500-05,1710,171A,132,ST,38.14,1,X,20210601
4500001115,00006,MZ-RM-M500-06,1710,171A,132,ST,33.37,1,X,20210601
4500001115,00007,MZ-RM-M500-07,1710,171A,132,ST,57.21,1,X,20210601
4500001115,00008,MZ-RM-M500-08,1710,171A,132,ST,28.61,1,X,20210601
4500001115,00009,MZ-RM-M500-09,1710,171A,132,ST,123.96,1,X,20210601
4500001115,00010,MZ-RM-M500-10,1710,171A,132,ST,28.61,1,X,20210601
4500001130,00001,MZ-RM-M550-01,1710,171A,52,ST,669.08,1,X,20210902
4500001130,00002,MZ-RM-M550-02,1710,171A,52,ST,38.23,1,X,20210902
4500001130,00003,MZ-RM-M550-03,1710,171A,52,ST,38.23,1,X,20210902
4500001130,00004,MZ-RM-M550-04,1710,171A,104,ST,47.79,1,X,20210902
4500001130,00005,MZ-RM-M550-05,1710,171A,52,ST,152.93,1,X,20210902
4500001130,00006,MZ-RM-M550-06,1710,171A,52,ST,95.58,1,X,20210902
4500001130,00007,MZ-RM-M550-07,1710,171A,52,ST,229.4,1,X,20210902
4500001130,00008,MZ-RM-M550-08,1710,171A,52,ST,114.7,1,X,20210902
4500001130,00009,MZ-RM-M550-09,1710,171A,52,ST,382.33,1,X,20210902
4500001130,00010,MZ-RM-M550-10,1710,171A,52,ST,95.58,1,X,20210902
4500001132,00001,MZ-RM-M500-01,1710,171A,105,ST,114.42,1,X,20210902
4500001132,00002,MZ-RM-M500-02,1710,171A,105,ST,9.54,1,X,20210902
4500001132,00003,MZ-RM-M500-03,1710,171A,105,ST,9.54,1,X,20210902
4500001132,00004,MZ-RM-M500-04,1710,171A,210,ST,16.69,1,X,20210902
4500001132,00005,MZ-RM-M500-05,1710,171A,105,ST,38.14,1,X,20210902
4500001132,00006,MZ-RM-M500-06,1710,171A,105,ST,33.37,1,X,20210902
4500001132,00007,MZ-RM-M500-07,1710,171A,105,ST,57.21,1,X,20210902
4500001132,00008,MZ-RM-M500-08,1710,171A,105,ST,28.61,1,X,20210902
4500001132,00009,MZ-RM-M500-09,1710,171A,105,ST,123.96,1,X,20210902
4500001132,00010,MZ-RM-M500-10,1710,171A,105,ST,28.61,1,X,20210902
4500001145,00001,MZ-RM-M550-01,1710,171A,59,ST,669.08,1,X,20210902
4500001145,00002,MZ-RM-M550-02,1710,171A,59,ST,38.23,1,X,20210902
4500001145,00003,MZ-RM-M550-03,1710,171A,59,ST,38.23,1,X,20210902
4500001145,00004,MZ-RM-M550-04,1710,171A,118,ST,47.79,1,X,20210902
4500001145,00005,MZ-RM-M550-05,1710,171A,59,ST,152.93,1,X,20210902
4500001145,00006,MZ-RM-M550-06,1710,171A,59,ST,95.58,1,X,20210902
4500001145,00007,MZ-RM-M550-07,1710,171A,59,ST,229.4,1,X,20210902
4500001145,00008,MZ-RM-M550-08,1710,171A,59,ST,114.7,1,X,20210902
4500001145,00009,MZ-RM-M550-09,1710,171A,59,ST,382.33,1,X,20210902
4500001145,00010,MZ-RM-M550-10,1710,171A,59,ST,95.58,1,X,20210902
4500001146,00001,MZ-RM-M550-01,1710,171A,52,ST,669.08,1,X,20210902
4500001146,00002,MZ-RM-M550-02,1710,171A,52,ST,38.23,1,X,20210902
4500001146,00003,MZ-RM-M550-03,1710,171A,52,ST,38.23,1,X,20210902
4500001146,00004,MZ-RM-M550-04,1710,171A,104,ST,47.79,1,X,20210902
4500001146,00005,MZ-RM-M550-05,1710,171A,52,ST,152.93,1,X,20210902
4500001146,00006,MZ-RM-M550-06,1710,171A,52,ST,95.58,1,X,20210902
4500001146,00007,MZ-RM-M550-07,1710,171A,52,ST,229.4,1,X,20210902
4500001146,00008,MZ-RM-M550-08,1710,171A,52,ST,114.7,1,X,20210902
4500001146,00009,MZ-RM-M550-09,1710,171A,52,ST,382.33,1,X,20210902
4500001146,00010,MZ-RM-M550-10,1710,171A,52,ST,95.58,1,X,20210902
4500001149,00001,MZ-RM-M500-01,1710,171A,75,ST,114.42,1,X,20210902
4500001149,00002,MZ-RM-M500-02,1710,171A,75,ST,9.54,1,X,20210902
4500001149,00003,MZ-RM-M500-03,1710,171A,75,ST,9.54,1,X,20210902
4500001149,00004,MZ-RM-M500-04,1710,171A,150,ST,16.69,1,X,20210902
4500001149,00005,MZ-RM-M500-05,1710,171A,75,ST,38.14,1,X,20210902
4500001149,00006,MZ-RM-M500-06,1710,171A,75,ST,33.37,1,X,20210902
4500001149,00007,MZ-RM-M500-07,1710,171A,75,ST,57.21,1,X,20210902
4500001149,00008,MZ-RM-M500-08,1710,171A,75,ST,28.61,1,X,20210902
4500001149,00009,MZ-RM-M500-09,1710,171A,75,ST,123.96,1,X,20210902
4500001149,00010,MZ-RM-M500-10,1710,171A,75,ST,28.61,1,X,20210902
4500001150,00001,MZ-RM-M500-01,1710,171A,105,ST,114.42,1,X,20210902
4500001150,00002,MZ-RM-M500-02,1710,171A,105,ST,9.54,1,X,20210902
4500001150,00003,MZ-RM-M500-03,1710,171A,105,ST,9.54,1,X,20210902
4500001150,00004,MZ-RM-M500-04,1710,171A,210,ST,16.69,1,X,20210902
4500001150,00005,MZ-RM-M500-05,1710,171A,105,ST,38.14,1,X,20210902
4500001150,00006,MZ-RM-M500-06,1710,171A,105,ST,33.37,1,X,20210902
4500001150,00007,MZ-RM-M500-07,1710,171A,105,ST,57.21,1,X,20210902
4500001150,00008,MZ-RM-M500-08,1710,171A,105,ST,28.61,1,X,20210902
4500001150,00009,MZ-RM-M500-09,1710,171A,105,ST,123.96,1,X,20210902
4500001150,00010,MZ-RM-M500-10,1710,171A,105,ST,28.61,1,X,20210902
4500001289,00001,MZ-RM-M550-01,1710,171A,98,ST,669.08,1,X,20220304
4500001289,00002,MZ-RM-M550-02,1710,171A,98,ST,38.23,1,X,20220304
4500001289,00003,MZ-RM-M550-03,1710,171A,98,ST,38.23,1,X,20220304
4500001289,00004,MZ-RM-M550-04,1710,171A,196,ST,47.79,1,X,20220304
4500001289,00005,MZ-RM-M550-05,1710,171A,98,ST,152.93,1,X,20220304
4500001289,00006,MZ-RM-M550-06,1710,171A,98,ST,95.58,1,X,20220304
4500001289,00007,MZ-RM-M550-07,1710,171A,98,ST,229.4,1,X,20220304
4500001289,00008,MZ-RM-M550-08,1710,171A,98,ST,114.7,1,X,20220304
4500001289,00009,MZ-RM-M550-09,1710,171A,98,ST,382.33,1,X,20220304
4500001289,00010,MZ-RM-M550-10,1710,171A,98,ST,95.58,1,X,20220304
4500001291,00001,MZ-RM-M500-01,1710,171A,192,ST,114.42,1,X,20220304
4500001291,00002,MZ-RM-M500-02,1710,171A,192,ST,9.54,1,X,20220304
4500001291,00003,MZ-RM-M500-03,1710,171A,192,ST,9.54,1,X,20220304
4500001291,00004,MZ-RM-M500-04,1710,171A,384,ST,16.69,1,X,20220304
4500001291,00005,MZ-RM-M500-05,1710,171A,192,ST,38.14,1,X,20220304
4500001291,00006,MZ-RM-M500-06,1710,171A,192,ST,33.37,1,X,20220304
4500001291,00007,MZ-RM-M500-07,1710,171A,192,ST,57.21,1,X,20220304
4500001291,00008,MZ-RM-M500-08,1710,171A,192,ST,28.61,1,X,20220304
4500001291,00009,MZ-RM-M500-09,1710,171A,192,ST,123.96,1,X,20220304
4500001291,00010,MZ-RM-M500-10,1710,171A,192,ST,28.61,1,X,20220304
4500001310,00001,MZ-RM-M550-01,1710,171A,89,ST,669.08,1,X,20220523
4500001310,00002,MZ-RM-M550-02,1710,171A,89,ST,38.23,1,X,20220523
4500001310,00003,MZ-RM-M550-03,1710,171A,89,ST,38.23,1,X,20220523
4500001310,00004,MZ-RM-M550-04,1710,171A,178,ST,47.79,1,X,20220523
4500001310,00005,MZ-RM-M550-05,1710,171A,89,ST,152.93,1,X,20220523
4500001310,00006,MZ-RM-M550-06,1710,171A,89,ST,95.58,1,X,20220523
4500001310,00007,MZ-RM-M550-07,1710,171A,89,ST,229.4,1,X,20220523
4500001310,00008,MZ-RM-M550-08,1710,171A,89,ST,114.7,1,X,20220523
4500001310,00009,MZ-RM-M550-09,1710,171A,89,ST,382.33,1,X,20220523
4500001310,00010,MZ-RM-M550-10,1710,171A,89,ST,95.58,1,X,20220523
4500001312,00001,MZ-RM-M500-01,1710,171A,44,ST,114.42,1,X,20220523
4500001312,00002,MZ-RM-M500-02,1710,171A,44,ST,9.54,1,X,20220523
4500001312,00003,MZ-RM-M500-03,1710,171A,44,ST,9.54,1,X,20220523
4500001312,00004,MZ-RM-M500-04,1710,171A,88,ST,16.69,1,X,20220523
4500001312,00005,MZ-RM-M500-05,1710,171A,44,ST,38.14,1,X,20220523
4500001312,00006,MZ-RM-M500-06,1710,171A,44,ST,33.37,1,X,20220523
4500001312,00007,MZ-RM-M500-07,1710,171A,44,ST,57.21,1,X,20220523
4500001312,00008,MZ-RM-M500-08,1710,171A,44,ST,28.61,1,X,20220523
4500001312,00009,MZ-RM-M500-09,1710,171A,44,ST,123.96,1,X,20220523
4500001312,00010,MZ-RM-M500-10,1710,171A,44,ST,28.61,1,X,20220523
4500001322,00001,MZ-RM-M550-01,1710,171A,69,ST,669.08,1,X,20220526
4500001322,00002,MZ-RM-M550-02,1710,171A,69,ST,38.23,1,X,20220526
4500001322,00003,MZ-RM-M550-03,1710,171A,69,ST,38.23,1,X,20220526
4500001322,00004,MZ-RM-M550-04,1710,171A,138,ST,47.79,1,X,20220526
4500001322,00005,MZ-RM-M550-05,1710,171A,69,ST,152.93,1,X,20220526
4500001322,00006,MZ-RM-M550-06,1710,171A,69,ST,95.58,1,X,20220526
4500001322,00007,MZ-RM-M550-07,1710,171A,69,ST,229.4,1,X,20220526
4500001322,00008,MZ-RM-M550-08,1710,171A,69,ST,114.7,1,X,20220526
4500001322,00009,MZ-RM-M550-09,1710,171A,69,ST,382.33,1,X,20220526
4500001322,00010,MZ-RM-M550-10,1710,171A,69,ST,95.58,1,X,20220526
4500001324,00001,MZ-RM-M500-01,1710,171A,55,ST,114.42,1,X,20220526
4500001324,00002,MZ-RM-M500-02,1710,171A,55,ST,9.54,1,X,20220526
4500001324,00003,MZ-RM-M500-03,1710,171A,55,ST,9.54,1,X,20220526
4500001324,00004,MZ-RM-M500-04,1710,171A,110,ST,16.69,1,X,20220526
4500001324,00005,MZ-RM-M500-05,1710,171A,55,ST,38.14,1,X,20220526
4500001324,00006,MZ-RM-M500-06,1710,171A,55,ST,33.37,1,X,20220526
4500001324,00007,MZ-RM-M500-07,1710,171A,55,ST,57.21,1,X,20220526
4500001324,00008,MZ-RM-M500-08,1710,171A,55,ST,28.61,1,X,20220526
4500001324,00009,MZ-RM-M500-09,1710,171A,55,ST,123.96,1,X,20220526
4500001324,00010,MZ-RM-M500-10,1710,171A,55,ST,28.61,1,X,20220526
4500001338,00001,MZ-RM-M550-01,1710,171A,159,ST,669.08,1,X,20220628
4500001338,00002,MZ-RM-M550-02,1710,171A,159,ST,38.23,1,X,20220628
4500001338,00003,MZ-RM-M550-03,1710,171A,159,ST,38.23,1,X,20220628
4500001338,00004,MZ-RM-M550-04,1710,171A,318,ST,47.79,1,X,20220628
4500001338,00005,MZ-RM-M550-05,1710,171A,159,ST,152.93,1,X,20220628
4500001338,00006,MZ-RM-M550-06,1710,171A,159,ST,95.58,1,X,20220628
4500001338,00007,MZ-RM-M550-07,1710,171A,159,ST,229.4,1,X,20220628
4500001338,00008,MZ-RM-M550-08,1710,171A,159,ST,114.7,1,X,20220628
4500001338,00009,MZ-RM-M550-09,1710,171A,159,ST,382.33,1,X,20220628
4500001338,00010,MZ-RM-M550-10,1710,171A,159,ST,95.58,1,X,20220628
4500001340,00001,MZ-RM-M500-01,1710,171A,54,ST,114.42,1,X,20220628
4500001340,00002,MZ-RM-M500-02,1710,171A,54,ST,9.54,1,X,20220628
4500001340,00003,MZ-RM-M500-03,1710,171A,54,ST,9.54,1,X,20220628
4500001340,00004,MZ-RM-M500-04,1710,171A,108,ST,16.69,1,X,20220628
4500001340,00005,MZ-RM-M500-05,1710,171A,54,ST,38.14,1,X,20220628
4500001340,00006,MZ-RM-M500-06,1710,171A,54,ST,33.37,1,X,20220628
4500001340,00007,MZ-RM-M500-07,1710,171A,54,ST,57.21,1,X,20220628
4500001340,00008,MZ-RM-M500-08,1710,171A,54,ST,28.61,1,X,20220628
4500001340,00009,MZ-RM-M500-09,1710,171A,54,ST,123.96,1,X,20220628
4500001340,00010,MZ-RM-M500-10,1710,171A,54,ST,28.61,1,X,20220628
4500001362,00001,MZ-RM-M550-01,1710,171A,43,ST,669.08,1,X,20220929
4500001362,00002,MZ-RM-M550-02,1710,171A,43,ST,38.23,1,X,20220929
4500001362,00003,MZ-RM-M550-03,1710,171A,43,ST,38.23,1,X,20220929
4500001362,00004,MZ-RM-M550-04,1710,171A,86,ST,47.79,1,X,20220929
4500001362,00005,MZ-RM-M550-05,1710,171A,43,ST,152.93,1,X,20220929
4500001362,00006,MZ-RM-M550-06,1710,171A,43,ST,95.58,1,X,20220929
4500001362,00007,MZ-RM-M550-07,1710,171A,43,ST,229.4,1,X,20220929
4500001362,00008,MZ-RM-M550-08,1710,171A,43,ST,114.7,1,X,20220929
4500001362,00009,MZ-RM-M550-09,1710,171A,43,ST,382.33,1,X,20220929
4500001362,00010,MZ-RM-M550-10,1710,171A,43,ST,95.58,1,X,20220929
4500001364,00001,MZ-RM-M500-01,1710,171A,118,ST,114.42,1,X,20220929
4500001364,00002,MZ-RM-M500-02,1710,171A,118,ST,9.54,1,X,20220929
4500001364,00003,MZ-RM-M500-03,1710,171A,118,ST,9.54,1,X,20220929
4500001364,00004,MZ-RM-M500-04,1710,171A,236,ST,16.69,1,X,20220929
4500001364,00005,MZ-RM-M500-05,1710,171A,118,ST,38.14,1,X,20220929
4500001364,00006,MZ-RM-M500-06,1710,171A,118,ST,33.37,1,X,20220929
4500001364,00007,MZ-RM-M500-07,1710,171A,118,ST,57.21,1,X,20220929
4500001364,00008,MZ-RM-M500-08,1710,171A,118,ST,28.61,1,X,20220929
4500001364,00009,MZ-RM-M500-09,1710,171A,118,ST,123.96,1,X,20220929
4500001364,00010,MZ-RM-M500-10,1710,171A,118,ST,28.61,1,X,20220929
4500001374,00001,MZ-RM-M550-01,1710,171A,51,ST,669.08,1,X,20221017
4500001374,00002,MZ-RM-M550-02,1710,171A,51,ST,38.23,1,X,20221017
4500001374,00003,MZ-RM-M550-03,1710,171A,51,ST,38.23,1,X,20221017
4500001374,00004,MZ-RM-M550-04,1710,171A,102,ST,47.79,1,X,20221017
4500001374,00005,MZ-RM-M550-05,1710,171A,51,ST,152.93,1,X,20221017
4500001374,00006,MZ-RM-M550-06,1710,171A,51,ST,95.58,1,X,20221017
4500001374,00007,MZ-RM-M550-07,1710,171A,51,ST,229.4,1,X,20221017
4500001374,00008,MZ-RM-M550-08,1710,171A,51,ST,114.7,1,X,20221017
4500001374,00009,MZ-RM-M550-09,1710,171A,51,ST,382.33,1,X,20221017
4500001374,00010,MZ-RM-M550-10,1710,171A,51,ST,95.58,1,X,20221017
4500001376,00001,MZ-RM-M500-01,1710,171A,54,ST,114.42,1,X,20221017
4500001376,00002,MZ-RM-M500-02,1710,171A,54,ST,9.54,1,X,20221017
4500001376,00003,MZ-RM-M500-03,1710,171A,54,ST,9.54,1,X,20221017
4500001376,00004,MZ-RM-M500-04,1710,171A,108,ST,16.69,1,X,20221017
4500001376,00005,MZ-RM-M500-05,1710,171A,54,ST,38.14,1,X,20221017
4500001376,00006,MZ-RM-M500-06,1710,171A,54,ST,33.37,1,X,20221017
4500001376,00007,MZ-RM-M500-07,1710,171A,54,ST,57.21,1,X,20221017
4500001376,00008,MZ-RM-M500-08,1710,171A,54,ST,28.61,1,X,20221017
4500001376,00009,MZ-RM-M500-09,1710,171A,54,ST,123.96,1,X,20221017
4500001376,00010,MZ-RM-M500-10,1710,171A,54,ST,28.61,1,X,20221017
4500001596,00001,MZ-RM-M550-01,1710,171A,54,ST,669.08,1,X,20230130
4500001596,00002,MZ-RM-M550-02,1710,171A,54,ST,38.23,1,X,20230130
4500001596,00003,MZ-RM-M550-03,1710,171A,54,ST,38.23,1,X,20230130
4500001596,00004,MZ-RM-M550-04,1710,171A,108,ST,47.79,1,X,20230130
4500001596,00005,MZ-RM-M550-05,1710,171A,54,ST,152.93,1,X,20230130
4500001596,00006,MZ-RM-M550-06,1710,171A,54,ST,95.58,1,X,20230130
4500001596,00007,MZ-RM-M550-07,1710,171A,54,ST,229.4,1,X,20230130
4500001596,00008,MZ-RM-M550-08,1710,171A,54,ST,114.7,1,X,20230130
4500001596,00009,MZ-RM-M550-09,1710,171A,54,ST,382.33,1,X,20230130
4500001596,00010,MZ-RM-M550-10,1710,171A,54,ST,95.58,1,X,20230130
4500001598,00001,MZ-RM-M500-01,1710,171A,114,ST,114.42,1,X,20230130
4500001598,00002,MZ-RM-M500-02,1710,171A,114,ST,9.54,1,X,20230130
4500001598,00003,MZ-RM-M500-03,1710,171A,114,ST,9.54,1,X,20230130
4500001598,00004,MZ-RM-M500-04,1710,171A,228,ST,16.69,1,X,20230130
4500001598,00005,MZ-RM-M500-05,1710,171A,114,ST,38.14,1,X,20230130
4500001598,00006,MZ-RM-M500-06,1710,171A,114,ST,33.37,1,X,20230130
4500001598,00007,MZ-RM-M500-07,1710,171A,114,ST,57.21,1,X,20230130
4500001598,00008,MZ-RM-M500-08,1710,171A,114,ST,28.61,1,X,20230130
4500001598,00009,MZ-RM-M500-09,1710,171A,114,ST,123.96,1,X,20230130
4500001598,00010,MZ-RM-M500-10,1710,171A,114,ST,28.61,1,X,20230130
4500001608,00001,MZ-RM-M550-01,1710,171A,54,ST,669.08,1,X,20230130
4500001608,00002,MZ-RM-M550-02,1710,171A,54,ST,38.23,1,X,20230130
4500001608,00003,MZ-RM-M550-03,1710,171A,54,ST,38.23,1,X,20230130
4500001608,00004,MZ-RM-M550-04,1710,171A,108,ST,47.79,1,X,20230130
4500001608,00005,MZ-RM-M550-05,1710,171A,54,ST,152.93,1,X,20230130
4500001608,00006,MZ-RM-M550-06,1710,171A,54,ST,95.58,1,X,20230130
4500001608,00007,MZ-RM-M550-07,1710,171A,54,ST,229.4,1,X,20230130
4500001608,00008,MZ-RM-M550-08,1710,171A,54,ST,114.7,1,X,20230130
4500001608,00009,MZ-RM-M550-09,1710,171A,54,ST,382.33,1,X,20230130
4500001608,00010,MZ-RM-M550-10,1710,171A,54,ST,95.58,1,X,20230130
4500001610,00001,MZ-RM-M500-01,1710,171A,114,ST,114.42,1,X,20230130
4500001610,00002,MZ-RM-M500-02,1710,171A,114,ST,9.54,1,X,20230130
4500001610,00003,MZ-RM-M500-03,1710,171A,114,ST,9.54,1,X,20230130
4500001610,00004,MZ-RM-M500-04,1710,171A,228,ST,16.69,1,X,20230130
4500001610,00005,MZ-RM-M500-05,1710,171A,114,ST,38.14,1,X,20230130
4500001610,00006,MZ-RM-M500-06,1710,171A,114,ST,33.37,1,X,20230130
4500001610,00007,MZ-RM-M500-07,1710,171A,114,ST,57.21,1,X,20230130
4500001610,00008,MZ-RM-M500-08,1710,171A,114,ST,28.61,1,X,20230130
4500001610,00009,MZ-RM-M500-09,1710,171A,114,ST,123.96,1,X,20230130
4500001610,00010,MZ-RM-M500-10,1710,171A,114,ST,28.61,1,X,20230130
4500001570,00001,MZ-RM-M550-01,1710,171A,54,ST,669.08,1,X,20230130
4500001570,00002,MZ-RM-M550-02,1710,171A,54,ST,38.23,1,X,20230130
4500001570,00003,MZ-RM-M550-03,1710,171A,54,ST,38.23,1,X,20230130
4500001570,00004,MZ-RM-M550-04,1710,171A,108,ST,47.79,1,X,20230130
4500001570,00005,MZ-RM-M550-05,1710,171A,54,ST,152.93,1,X,20230130
4500001570,00006,MZ-RM-M550-06,1710,171A,54,ST,95.58,1,X,20230130
4500001570,00007,MZ-RM-M550-07,1710,171A,54,ST,229.4,1,X,20230130
4500001570,00008,MZ-RM-M550-08,1710,171A,54,ST,114.7,1,X,20230130
4500001570,00009,MZ-RM-M550-09,1710,171A,54,ST,382.33,1,X,20230130
4500001570,00010,MZ-RM-M550-10,1710,171A,54,ST,95.58,1,X,20230130
4500001572,00001,MZ-RM-M500-01,1710,171A,114,ST,114.42,1,X,20230130
4500001572,00002,MZ-RM-M500-02,1710,171A,114,ST,9.54,1,X,20230130
4500001572,00003,MZ-RM-M500-03,1710,171A,114,ST,9.54,1,X,20230130
4500001572,00004,MZ-RM-M500-04,1710,171A,228,ST,16.69,1,X,20230130
4500001572,00005,MZ-RM-M500-05,1710,171A,114,ST,38.14,1,X,20230130
4500001572,00006,MZ-RM-M500-06,1710,171A,114,ST,33.37,1,X,20230130
4500001572,00007,MZ-RM-M500-07,1710,171A,114,ST,57.21,1,X,20230130
4500001572,00008,MZ-RM-M500-08,1710,171A,114,ST,28.61,1,X,20230130
4500001572,00009,MZ-RM-M500-09,1710,171A,114,ST,123.96,1,X,20230130
4500001572,00010,MZ-RM-M500-10,1710,171A,114,ST,28.61,1,X,20230130
4500001582,00001,MZ-RM-M550-01,1710,171A,54,ST,669.08,1,X,20230130
4500001582,00002,MZ-RM-M550-02,1710,171A,54,ST,38.23,1,X,20230130
4500001582,00003,MZ-RM-M550-03,1710,171A,54,ST,38.23,1,X,20230130
4500001582,00004,MZ-RM-M550-04,1710,171A,108,ST,47.79,1,X,20230130
