VBELN,POSNR,MATNR,WERKS,KWMENG,VRKME,NETPR,WAERK,PSTYV
0000003351,000010,MZ-FG-C950,1710,22,ST,675,USD,TAN
0000003352,000010,MZ-FG-C950,1710,3,ST,675,USD,TAN
0000003353,000010,MZ-FG-C950,1710,33,ST,675,USD,TAN
0000003354,000010,MZ-FG-C950,1710,8,ST,675,USD,TAN
0000003355,000010,MZ-FG-C950,1710,70,ST,675,USD,TAN
0000003356,000010,MZ-FG-C950,1710,9,ST,675,USD,TAN
0000003357,000010,MZ-FG-C950,1710,20,ST,675,USD,TAN
0000003358,000010,MZ-FG-C950,1710,1,ST,675,USD,TAN
0000003359,000010,MZ-FG-C950,1710,31,ST,675,USD,TAN
0000003360,000010,MZ-FG-C950,1710,83,ST,675,USD,TAN
0000003361,000010,MZ-FG-C950,1710,8,ST,675,USD,TAN
0000003362,000010,MZ-FG-C950,1710,21,ST,675,USD,TAN
0000003363,000010,MZ-FG-C950,1710,26,ST,675,USD,TAN
0000003364,000010,MZ-FG-C950,1710,29,ST,675,USD,TAN
0000003365,000010,MZ-FG-C950,1710,34,ST,675,USD,TAN
0000003366,000010,MZ-FG-C990,1710,11,ST,1002,USD,TAN
0000003367,000010,MZ-FG-C990,1710,45,ST,1002,USD,TAN
0000003368,000010,MZ-FG-C990,1710,24,ST,1002,USD,TAN
0000003369,000010,MZ-FG-C990,1710,76,ST,1002,USD,TAN
0000003370,000010,MZ-FG-C990,1710,56,ST,1002,USD,TAN
0000003371,000010,MZ-FG-C990,1710,38,ST,1002,USD,TAN
0000003372,000010,MZ-FG-C990,1710,87,ST,1002,USD,TAN
0000003373,000010,MZ-FG-C990,1710,2,ST,1002,USD,TAN
0000003374,000010,MZ-FG-C990,1710,70,ST,1002,USD,TAN
0000003375,000010,MZ-FG-C990,1710,93,ST,1002,USD,TAN
0000003376,000010,MZ-FG-C990,1710,8,ST,1002,USD,TAN
0000003377,000010,MZ-FG-C990,1710,17,ST,1002,USD,TAN
0000003378,000010,MZ-FG-C990,1710,31,ST,1002,USD,TAN
0000003379,000010,MZ-FG-C990,1710,1,ST,1002,USD,TAN
0000003380,000010,MZ-FG-C990,1710,60,ST,1002,USD,TAN
0000003381,000010,MZ-FG-C990,1710,57,ST,1002,USD,TAN
0000003382,000010,MZ-FG-C990,1710,5,ST,1002,USD,TAN
0000003383,000010,MZ-FG-C990,1710,18,ST,1002,USD,TAN
0000003384,000010,MZ-FG-C990,1710,107,ST,1002,USD,TAN
0000003385,000010,MZ-FG-C990,1710,4,ST,1002,USD,TAN
0000003386,000010,MZ-FG-C990,1710,21,ST,1002,USD,TAN
0000003387,000010,MZ-FG-C990,1710,110,ST,1002,USD,TAN
0000003388,000010,MZ-FG-C990,1710,21,ST,1002,USD,TAN
0000003389,000010,MZ-FG-C990,1710,104,ST,1002,USD,TAN
0000003390,000010,MZ-FG-C990,1710,41,ST,1002,USD,TAN
0000003391,000010,MZ-FG-C990,1710,34,ST,1002,USD,TAN
0000003392,000010,MZ-FG-C990,1710,26,ST,1002,USD,TAN
0000003393,000010,MZ-FG-C990,1710,9,ST,1002,USD,TAN
0000003394,000010,MZ-FG-C990,1710,92,ST,1002,USD,TAN
0000003395,000010,MZ-FG-C990,1710,85,ST,1002,USD,TAN
0000003396,000010,MZ-FG-C990,1710,18,ST,1002,USD,TAN
0000003397,000010,MZ-FG-C990,1710,10,ST,1002,USD,TAN
0000003398,000010,MZ-FG-C990,1710,9,ST,1002,USD,TAN
0000003399,000010,MZ-FG-C990,1710,86,ST,1002,USD,TAN
0000003400,000010,MZ-FG-C990,1710,74,ST,1002,USD,TAN
0000003401,000010,MZ-FG-C990,1710,64,ST,1002,USD,TAN
0000003402,000010,MZ-FG-R200,1710,3,ST,3977,USD,TAN
0000003403,000010,MZ-FG-R200,1710,18,ST,3977,USD,TAN
0000003404,000010,MZ-FG-R200,1710,2,ST,3977,USD,TAN
0000003405,000010,MZ-FG-R200,1710,1,ST,3977,USD,TAN
0000003406,000010,MZ-FG-R200,1710,1,ST,3977,USD,TAN
0000003407,000010,MZ-FG-R200,1710,3,ST,3977,USD,TAN
0000003408,000010,MZ-FG-R200,1710,7,ST,3977,USD,TAN
0000003409,000010,MZ-FG-R200,1710,9,ST,3977,USD,TAN
0000003410,000010,MZ-FG-R200,1710,8,ST,3977,USD,TAN
0000003411,000010,MZ-FG-R200,1710,1,ST,3977,USD,TAN
0000003412,000010,MZ-FG-R200,1710,15,ST,3977,USD,TAN
0000003413,000010,MZ-FG-R200,1710,6,ST,3977,USD,TAN
0000003414,000010,MZ-FG-R200,1710,3,ST,3977,USD,TAN
0000003415,000010,MZ-FG-R200,1710,3,ST,3977,USD,TAN
0000003416,000010,MZ-FG-R200,1710,11,ST,3977,USD,TAN
0000003417,000010,MZ-FG-R200,1710,37,ST,3977,USD,TAN
0000003418,000010,MZ-FG-R200,1710,11,ST,3977,USD,TAN
0000003419,000010,MZ-FG-R200,1710,13,ST,3977,USD,TAN
0000003420,000010,MZ-FG-R200,1710,17,ST,3977,USD,TAN
0000003421,000010,MZ-FG-R200,1710,4,ST,3977,USD,TAN
0000003422,000010,MZ-FG-R200,1710,19,ST,3977,USD,TAN
0000003423,000010,MZ-FG-R200,1710,19,ST,3977,USD,TAN
0000003424,000010,MZ-FG-R200,1710,30,ST,3977,USD,TAN
0000003425,000010,MZ-FG-R200,1710,39,ST,3977,USD,TAN
0000003426,000010,MZ-FG-R200,1710,8,ST,3977,USD,TAN
0000003427,000010,MZ-FG-R200,1710,5,ST,3977,USD,TAN
0000003428,000010,MZ-FG-R200,1710,10,ST,3977,USD,TAN
0000003429,000010,MZ-FG-R200,1710,1,ST,3977,USD,TAN
0000003430,000010,MZ-FG-R200,1710,22,ST,3977,USD,TAN
0000003431,000010,MZ-FG-R200,1710,3,ST,3977,USD,TAN
0000003432,000010,MZ-FG-R200,1710,6,ST,3977,USD,TAN
0000003433,000010,MZ-FG-R200,1710,10,ST,3977,USD,TAN
0000003434,000010,MZ-FG-R200,1710,4,ST,3977,USD,TAN
0000003435,000010,MZ-FG-R200,1710,5,ST,3977,USD,TAN
0000003542,000010,TG11,1710,100,ST,17.55,USD,TAN
0000003293,000010,TG11,1710,100,ST,17.55,USD,TAN
0020000047,000010,TG11,1710,3,ST,17.55,USD,AGN
0000004531,000010,SDBOMERLAHD,1710,100,ST,100,USD,TAQ
0000004531,000020,SDBOMERLAIT01,1710,300,ST,0,USD,TAE
8000000181,000050,TG11,1710,1,ST,17.55,USD,SRVS
0020001873,000010,TG11,1710,5,ST,17.55,USD,AGN
0020001879,000010,TG11,1710,5,ST,17.55,USD,AGN
0020001880,000010,TG11,1710,2,ST,17.55,USD,AGN
0000003601,000010,MZ-FG-C900,1710,121,ST,440,USD,TAN
0000003602,000010,MZ-FG-C900,1710,19,ST,440,USD,TAN
0000003603,000010,MZ-FG-C900,1710,35,ST,440,USD,TAN
0000003604,000010,MZ-FG-C900,1710,16,ST,440,USD,TAN
0000003605,000010,MZ-FG-C900,1710,2,ST,440,USD,TAN
0000003606,000010,MZ-FG-C900,1710,11,ST,440,USD,TAN
0000003607,000010,MZ-FG-C950,1710,43,ST,675,USD,TAN
0000003608,000010,MZ-FG-C950,1710,18,ST,675,USD,TAN
0000003609,000010,MZ-FG-C950,1710,1,ST,675,USD,TAN
0000003610,000010,MZ-FG-C950,1710,18,ST,675,USD,TAN
0000003611,000010,MZ-FG-C950,1710,35,ST,675,USD,TAN
0000003612,000010,MZ-FG-C950,1710,18,ST,675,USD,TAN
0000003613,000010,MZ-FG-C990,1710,81,ST,1002,USD,TAN
0000003614,000010,MZ-FG-C990,1710,54,ST,1002,USD,TAN
0000003615,000010,MZ-FG-C990,1710,6,ST,1002,USD,TAN
0000003616,000010,MZ-FG-C990,1710,1,ST,1002,USD,TAN
0000003617,000010,MZ-FG-C990,1710,7,ST,1002,USD,TAN
0000003618,000010,MZ-FG-C990,1710,141,ST,1002,USD,TAN
0000003619,000010,MZ-FG-R100,1710,67,ST,565,USD,TAN
0000003620,000010,MZ-FG-R100,1710,72,ST,565,USD,TAN
0000003621,000010,MZ-FG-R100,1710,20,ST,565,USD,TAN
0000003622,000010,MZ-FG-R100,1710,4,ST,565,USD,TAN
0000003623,000010,MZ-FG-R100,1710,10,ST,565,USD,TAN
0000003624,000010,MZ-FG-R100,1710,5,ST,565,USD,TAN
0000003625,000010,MZ-FG-R300,1710,2,ST,7741,USD,TAN
0000003626,000010,MZ-FG-R300,1710,6,ST,7741,USD,TAN
0000003627,000010,MZ-FG-R300,1710,9,ST,7741,USD,TAN
0000003628,000010,MZ-FG-R300,1710,4,ST,7741,USD,TAN
0000003629,000010,MZ-FG-R300,1710,1,ST,7741,USD,TAN
0000004531,000030,SDBOMERLAIT02,1710,500,ST,0,USD,TAE
0060000003,000010,TG11,1710,0,ST,17.55,USD,G2N
0060000003,000020,TG11,1710,0,ST,15,USD,L2N
0000002564,000010,MZ-FG-M525,1710,13,ST,1587,USD,TAN
0000002565,000010,MZ-FG-M525,1710,15,ST,1587,USD,TAN
0020000053,000010,TG11,1710,2,ST,17.55,USD,AGN
0000002566,000010,MZ-FG-M525,1710,14,ST,1587,USD,TAN
0000002567,000010,MZ-FG-M525,1710,12,ST,1587,USD,TAN
0000002568,000010,MZ-FG-M525,1710,13,ST,1587,USD,TAN
0000001997,000010,MZ-FG-C990,1710,5,ST,1002,USD,TAN
0020000973,000010,MZ-FG-M500,1710,17,ST,889,USD,AGN
0020001097,000010,TG11,1710,1,ST,17.55,USD,AGN
0000001879,000010,TG11,1710,50,ST,17.55,USD,TAN
0050000000,000010,TG11,,0,ST,0,USD,PVN
0050000001,000010,TG11,,0,ST,0,USD,PVN
0000000052,000010,TG11,1710,2,ST,17.55,USD,TAN
0000000053,000010,TG11,1710,1,ST,17.55,USD,TAN
0070000000,000010,TG11,1710,0,ST,17.55,USD,L2N
0000000040,000010,TG11,1710,1,ST,17.55,USD,TAN
0000000043,000010,TG11,1710,3,ST,17.55,USD,TAN
0000002144,000010,TG11,1710,1,ST,17.55,USD,TAN
0010000000,000010,TG11,1710,5,ST,17.55,USD,AFN
0000000054,000010,TG11,1710,2,ST,17.55,USD,TAN
0000000055,000010,TG11,1710,1,ST,17.55,USD,TAN
0060000004,000010,TG11,1710,1,ST,17.55,USD,CBEN
0000001957,000010,TG11,1710,10,ST,17.55,USD,TAN
0000000051,000010,TG11,1710,2,ST,17.55,USD,TAN
0000000042,000010,TG11,1710,1,ST,17.55,USD,TAN
0000000044,000010,TG11,1710,10,ST,17.55,USD,TAN
0000000045,000010,TG11,1710,10,ST,17.55,USD,TAN
0000000056,000010,MZ-FG-C900,1710,1,ST,440,USD,TAN
0000000057,000010,MZ-FG-C900,1710,61,ST,440,USD,TAN
0000000058,000010,MZ-FG-C900,1710,14,ST,440,USD,TAN
0000000059,000010,MZ-FG-C900,1710,17,ST,440,USD,TAN
0000000060,000010,MZ-FG-C900,1710,17,ST,440,USD,TAN
0000000061,000010,MZ-FG-C900,1710,14,ST,440,USD,TAN
0000000062,000010,MZ-FG-C950,1710,38,ST,675,USD,TAN
0000000063,000010,MZ-FG-C950,1710,31,ST,675,USD,TAN
0000000064,000010,MZ-FG-C950,1710,8,ST,675,USD,TAN
0000000065,000010,MZ-FG-C950,1710,12,ST,675,USD,TAN
0000000066,000010,MZ-FG-C950,1710,6,ST,675,USD,TAN
0000000067,000010,MZ-FG-C950,1710,7,ST,675,USD,TAN
0000000068,000010,MZ-FG-C990,1710,95,ST,1002,USD,TAN
0000000069,000010,MZ-FG-C990,1710,124,ST,1002,USD,TAN
0000000070,000010,MZ-FG-C990,1710,47,ST,1002,USD,TAN
0000000071,000010,MZ-FG-C990,1710,5,ST,1002,USD,TAN
0000000072,000010,MZ-FG-C990,1710,7,ST,1002,USD,TAN
0000000073,000010,MZ-FG-C990,1710,11,ST,1002,USD,TAN
0000000074,000010,MZ-FG-M500,1710,3,ST,889,USD,TAN
0000000075,000010,MZ-FG-M500,1710,3,ST,889,USD,TAN
0000000076,000010,MZ-FG-M500,1710,15,ST,889,USD,TAN
0000000077,000010,MZ-FG-M500,1710,18,ST,889,USD,TAN
0000000078,000010,MZ-FG-M500,1710,11,ST,889,USD,TAN
0000000079,000010,MZ-FG-M525,1710,16,ST,1587,USD,TAN
0000000080,000010,MZ-FG-M525,1710,20,ST,1587,USD,TAN
0000000081,000010,MZ-FG-M525,1710,99,ST,1587,USD,TAN
0000000082,000010,MZ-FG-M525,1710,154,ST,1587,USD,TAN
0000000083,000010,MZ-FG-M525,1710,50,ST,1587,USD,TAN
0000000084,000010,MZ-FG-M525,1710,2,ST,1587,USD,TAN
0000000085,000010,MZ-FG-M550,1710,3,ST,3892,USD,TAN
0000000086,000010,MZ-FG-M550,1710,23,ST,3892,USD,TAN
0000000087,000010,MZ-FG-M550,1710,4,ST,3892,USD,TAN
0000000088,000010,MZ-FG-M550,1710,1,ST,3892,USD,TAN
0000000089,000010,MZ-FG-R100,1710,1,ST,565,USD,TAN
0000000090,000010,MZ-FG-R100,1710,1,ST,565,USD,TAN
0000000091,000010,MZ-FG-R100,1710,3,ST,565,USD,TAN
0000000092,000010,MZ-FG-R100,1710,10,ST,565,USD,TAN
0000000093,000010,MZ-FG-R100,1710,4,ST,565,USD,TAN
0000000094,000010,MZ-FG-R100,1710,20,ST,565,USD,TAN
0000000095,000010,MZ-FG-R200,1710,21,ST,3977,USD,TAN
0000000096,000010,MZ-FG-R200,1710,2,ST,3977,USD,TAN
0000000097,000010,MZ-FG-R200,1710,13,ST,3977,USD,TAN
0000000098,000010,MZ-FG-R200,1710,6,ST,3977,USD,TAN
0000000099,000010,MZ-FG-R200,1710,2,ST,3977,USD,TAN
0000000100,000010,MZ-FG-R200,1710,2,ST,3977,USD,TAN
0000000101,000010,MZ-FG-R300,1710,7,ST,7741,USD,TAN
0000000102,000010,MZ-FG-R300,1710,19,ST,7741,USD,TAN
0000000103,000010,MZ-FG-R300,1710,18,ST,7741,USD,TAN
0000000104,000010,MZ-FG-R300,1710,1,ST,7741,USD,TAN
0020000001,000010,FG226,1710,10,ST,35.35,USD,CBAG
0000000127,000010,TG11,1710,3,ST,0,USD,CFN
0200000000,000010,TG11,1710,2,ST,17.55,USD,CIN
0000002569,000010,MZ-FG-M525,1710,13,ST,1587,USD,TAN
0020000404,000010,MZ-FG-C950,1710,90,ST,675,USD,AGN
0000001561,000010,MZ-FG-M500,1710,4,ST,889,USD,TAN
0020000405,000010,MZ-FG-C950,1710,16,ST,675,USD,AGN
0020000558,000010,MZ-FG-M500,1710,4,ST,889,USD,AGN
0020000406,000010,MZ-FG-C950,1710,62,ST,675,USD,AGN
0000001579,000010,MZ-FG-R100,1710,50,ST,565,USD,TAN
0020000407,000010,MZ-FG-C950,1710,26,ST,675,USD,AGN
0020000576,000010,MZ-FG-R100,1710,50,ST,565,USD,AGN
0020000408,000010,MZ-FG-C950,1710,14,ST,675,USD,AGN
0020000409,000010,MZ-FG-C990,1710,6,ST,1002,USD,AGN
0020000411,000010,MZ-FG-C990,1710,2,ST,1002,USD,AGN
0000001551,000010,MZ-FG-C950,1710,23,ST,675,USD,TAN
0020000412,000010,MZ-FG-C990,1710,2,ST,1002,USD,AGN
0020000548,000010,MZ-FG-C950,1710,23,ST,675,USD,AGN
0020000413,000010,MZ-FG-C990,1710,24,ST,1002,USD,AGN
0000001567,000010,MZ-FG-M525,1710,98,ST,1587,USD,TAN
0020000414,000010,MZ-FG-C990,1710,15,ST,1002,USD,AGN
0020000564,000010,MZ-FG-M525,1710,98,ST,1587,USD,AGN
0020000415,000010,MZ-FG-M500,1710,31,ST,889,USD,AGN
0000001574,000010,MZ-FG-M550,1710,12,ST,3892,USD,TAN
0020000416,000010,MZ-FG-M500,1710,12,ST,889,USD,AGN
0020000571,000010,MZ-FG-M550,1710,12,ST,3892,USD,AGN
0020000417,000010,MZ-FG-M500,1710,53,ST,889,USD,AGN
0000001588,000010,MZ-FG-R300,1710,3,ST,7741,USD,TAN
0020000418,000010,MZ-FG-M500,1710,6,ST,889,USD,AGN
0020000585,000010,MZ-FG-R300,1710,3,ST,7741,USD,AGN
0020000419,000010,MZ-FG-M500,1710,11,ST,889,USD,AGN
0020000421,000010,MZ-FG-M525,1710,6,ST,1587,USD,AGN
0000001407,000010,MZ-FG-C950,1710,90,ST,675,USD,TAN
0020000422,000010,MZ-FG-M525,1710,41,ST,1587,USD,AGN
0000001408,000010,MZ-FG-C950,1710,16,ST,675,USD,TAN
0020000423,000010,MZ-FG-M525,1710,56,ST,1587,USD,AGN
0000001409,000010,MZ-FG-C950,1710,62,ST,675,USD,TAN
0020000424,000010,MZ-FG-M525,1710,4,ST,1587,USD,AGN
0000001410,000010,MZ-FG-C950,1710,26,ST,675,USD,TAN
0020000425,000010,MZ-FG-M525,1710,51,ST,1587,USD,AGN
0000001411,000010,MZ-FG-C950,1710,14,ST,675,USD,TAN
0020000426,000010,MZ-FG-M550,1710,6,ST,3892,USD,AGN
0000001412,000010,MZ-FG-C990,1710,6,ST,1002,USD,TAN
0020000427,000010,MZ-FG-M550,1710,9,ST,3892,USD,AGN
0000001414,000010,MZ-FG-C990,1710,2,ST,1002,USD,TAN
0020000429,000010,MZ-FG-M550,1710,6,ST,3892,USD,AGN
0000001415,000010,MZ-FG-C990,1710,2,ST,1002,USD,TAN
0000001416,000010,MZ-FG-C990,1710,24,ST,1002,USD,TAN
0000001417,000010,MZ-FG-C990,1710,15,ST,1002,USD,TAN
0000001418,000010,MZ-FG-M500,1710,31,ST,889,USD,TAN
0000001419,000010,MZ-FG-M500,1710,12,ST,889,USD,TAN
0000001420,000010,MZ-FG-M500,1710,53,ST,889,USD,TAN
0000001421,000010,MZ-FG-M500,1710,6,ST,889,USD,TAN
0000001422,000010,MZ-FG-M500,1710,11,ST,889,USD,TAN
0000001424,000010,MZ-FG-M525,1710,6,ST,1587,USD,TAN
0000001425,000010,MZ-FG-M525,1710,41,ST,1587,USD,TAN
0000001426,000010,MZ-FG-M525,1710,56,ST,1587,USD,TAN
0000001427,000010,MZ-FG-M525,1710,4,ST,1587,USD,TAN
0000001428,000010,MZ-FG-M525,1710,51,ST,1587,USD,TAN
0000001429,000010,MZ-FG-M550,1710,6,ST,3892,USD,TAN
0000001430,000010,MZ-FG-M550,1710,9,ST,3892,USD,TAN
0000001432,000010,MZ-FG-M550,1710,6,ST,3892,USD,TAN
0020000449,000010,MZ-FG-C950,1710,90,ST,675,USD,AGN
0020000450,000010,MZ-FG-C950,1710,16,ST,675,USD,AGN
0020000451,000010,MZ-FG-C950,1710,62,ST,675,USD,AGN
0020000452,000010,MZ-FG-C950,1710,26,ST,675,USD,AGN
0020000453,000010,MZ-FG-C950,1710,14,ST,675,USD,AGN
0020000454,000010,MZ-FG-C990,1710,6,ST,1002,USD,AGN
0020000003,000010,FG226,1710,5,ST,35.35,USD,CBAG
0020001605,000010,TG11,1710,5,ST,17.55,USD,AGN
0020000456,000010,MZ-FG-C990,1710,2,ST,1002,USD,AGN
0020000457,000010,MZ-FG-C990,1710,2,ST,1002,USD,AGN
0020000458,000010,MZ-FG-C990,1710,24,ST,1002,USD,AGN
0020000459,000010,MZ-FG-C990,1710,15,ST,1002,USD,AGN
0020000460,000010,MZ-FG-M500,1710,31,ST,889,USD,AGN
0020000461,000010,MZ-FG-M500,1710,12,ST,889,USD,AGN
0020000462,000010,MZ-FG-M500,1710,53,ST,889,USD,AGN
0020000463,000010,MZ-FG-M500,1710,6,ST,889,USD,AGN
0020000464,000010,MZ-FG-M500,1710,11,ST,889,USD,AGN
0000000431,000010,MZ-FG-C950,1710,83,ST,675,USD,TAN
0000004715,000010,MZ-FG-C950,1710,5,ST,675,USD,TAN
0020000466,000010,MZ-FG-M525,1710,6,ST,1587,USD,AGN
0000001473,000010,MZ-FG-M525,1710,51,ST,1587,USD,TAN
0020000467,000010,MZ-FG-M525,1710,41,ST,1587,USD,AGN
0000001474,000010,MZ-FG-M550,1710,6,ST,3892,USD,TAN
0020000468,000010,MZ-FG-M525,1710,56,ST,1587,USD,AGN
0000000126,000010,TG11,1710,2,ST,17.55,USD,TAN
0200000001,000010,TG11,1710,1,ST,17.55,USD,CRN
0020000002,000010,FG226,1710,10,ST,31.82,USD,CBAG
0000000149,000010,MZ-FG-C900,1710,1,ST,440,USD,TAN
0000000130,000010,TG11,1710,1,ST,17.55,USD,TAN
0000000041,000010,TG11,1710,1,ST,17.55,USD,TAN
0000000002,000010,TG11,1710,10,ST,17.55,USD,TAN
0000000233,000010,FG126,1710,2,ST,24.25,USD,TAN
0000002570,000010,MZ-FG-M550,1710,14,ST,3892,USD,TAN
0060000059,000010,TG11,1710,1,ST,17.55,USD,RENV
0000000707,000010,TG11,1710,22,ST,17.55,USD,TAN
0000000141,000020,TG11,1710,5,ST,17.55,USD,TAN
0000000419,000010,TG11,1710,20,ST,17.55,USD,TAN
0000000420,000020,TG11,1710,10,ST,17.55,USD,TAN
0000000416,000010,TG11,1710,1,ST,17.55,USD,BVN
0020000006,000010,FG226,1710,10,ST,35.35,USD,CBAG
0060000006,000010,TG11,1710,1,ST,1.75,USD,RENV
0000000627,000010,TG11,1710,10,ST,0,USD,CFN
0000002571,000010,MZ-FG-M550,1710,14,ST,3892,USD,TAN
0000002572,000010,MZ-FG-M550,1710,12,ST,3892,USD,TAN
0000000697,000010,TG11,1710,2,ST,0,USD,CBXN
0000000199,000010,MZ-FG-M550,1710,17,ST,3892,USD,TAN
0000000200,000010,MZ-FG-M550,1710,2,ST,3892,USD,TAN
0000000201,000010,MZ-FG-M550,1710,3,ST,3892,USD,TAN
0000000202,000010,MZ-FG-R100,1710,1,ST,565,USD,TAN
0000000203,000010,MZ-FG-R100,1710,8,ST,565,USD,TAN
0000000204,000010,MZ-FG-R100,1710,6,ST,565,USD,TAN
0000000205,000010,MZ-FG-R100,1710,5,ST,565,USD,TAN
0000000206,000010,MZ-FG-R100,1710,15,ST,565,USD,TAN
0000000207,000010,MZ-FG-R100,1710,38,ST,565,USD,TAN
0000000208,000010,MZ-FG-R200,1710,12,ST,3977,USD,TAN
0000000209,000010,MZ-FG-R200,1710,2,ST,3977,USD,TAN
0000000210,000010,MZ-FG-R200,1710,3,ST,3977,USD,TAN
0000000211,000010,MZ-FG-R200,1710,28,ST,3977,USD,TAN
0000000212,000010,MZ-FG-R200,1710,1,ST,3977,USD,TAN
0000000213,000010,MZ-FG-R300,1710,17,ST,7741,USD,TAN
0000000214,000010,MZ-FG-R300,1710,13,ST,7741,USD,TAN
0000000215,000010,MZ-FG-R300,1710,6,ST,7741,USD,TAN
0000000170,000010,MZ-FG-C900,1710,1,ST,440,USD,TAN
0000000171,000010,MZ-FG-C900,1710,41,ST,440,USD,TAN
0000000172,000010,MZ-FG-C900,1710,14,ST,440,USD,TAN
0000000173,000010,MZ-FG-C900,1710,8,ST,440,USD,TAN
0000000174,000010,MZ-FG-C900,1710,44,ST,440,USD,TAN
0000000175,000010,MZ-FG-C900,1710,7,ST,440,USD,TAN
0000000176,000010,MZ-FG-C950,1710,7,ST,675,USD,TAN
0000000177,000010,MZ-FG-C950,1710,6,ST,675,USD,TAN
0000000178,000010,MZ-FG-C950,1710,23,ST,675,USD,TAN
0000000179,000010,MZ-FG-C950,1710,29,ST,675,USD,TAN
0000000180,000010,MZ-FG-C950,1710,8,ST,675,USD,TAN
0000000181,000010,MZ-FG-C950,1710,8,ST,675,USD,TAN
0000000182,000010,MZ-FG-C990,1710,62,ST,1002,USD,TAN
0000000183,000010,MZ-FG-C990,1710,46,ST,1002,USD,TAN
0000000184,000010,MZ-FG-C990,1710,10,ST,1002,USD,TAN
0000000185,000010,MZ-FG-C990,1710,60,ST,1002,USD,TAN
0000000186,000010,MZ-FG-C990,1710,3,ST,1002,USD,TAN
0000000187,000010,MZ-FG-C990,1710,3,ST,1002,USD,TAN
0000000188,000010,MZ-FG-M500,1710,1,ST,889,USD,TAN
0000000189,000010,MZ-FG-M500,1710,2,ST,889,USD,TAN
0000000190,000010,MZ-FG-M500,1710,9,ST,889,USD,TAN
0000000191,000010,MZ-FG-M500,1710,3,ST,889,USD,TAN
0000000192,000010,MZ-FG-M500,1710,24,ST,889,USD,TAN
0000000193,000010,MZ-FG-M500,1710,20,ST,889,USD,TAN
0000000194,000010,MZ-FG-M525,1710,14,ST,1587,USD,TAN
0000000195,000010,MZ-FG-M525,1710,37,ST,1587,USD,TAN
0000000196,000010,MZ-FG-M525,1710,34,ST,1587,USD,TAN
0000000197,000010,MZ-FG-M525,1710,8,ST,1587,USD,TAN
0000000198,000010,MZ-FG-M525,1710,138,ST,1587,USD,TAN
0000001950,000010,TG11,1710,1,ST,0,USD,CBXN
0060000067,000010,TG11,1710,0,ST,17.55,USD,G2N
0000000279,000010,MZ-FG-R300,1710,2,ST,7741,USD,TAN
0000000280,000010,MZ-FG-R300,1710,31,ST,7741,USD,TAN
0000000281,000010,MZ-FG-R300,1710,19,ST,7741,USD,TAN
0000000236,000010,MZ-FG-C900,1710,14,ST,440,USD,TAN
0000000237,000010,MZ-FG-C900,1710,2,ST,440,USD,TAN
0000000238,000010,MZ-FG-C900,1710,4,ST,440,USD,TAN
0000000239,000010,MZ-FG-C900,1710,20,ST,440,USD,TAN
0000000240,000010,MZ-FG-C900,1710,13,ST,440,USD,TAN
0000000241,000010,MZ-FG-C950,1710,6,ST,675,USD,TAN
0000000242,000010,MZ-FG-C950,1710,25,ST,675,USD,TAN
0000000243,000010,MZ-FG-C950,1710,10,ST,675,USD,TAN
0000000244,000010,MZ-FG-C950,1710,3,ST,675,USD,TAN
0000000245,000010,MZ-FG-C950,1710,5,ST,675,USD,TAN
0000000246,000010,MZ-FG-C950,1710,1,ST,675,USD,TAN
0000000247,000010,MZ-FG-C990,1710,2,ST,1002,USD,TAN
0000000248,000010,MZ-FG-C990,1710,2,ST,1002,USD,TAN
0000000249,000010,MZ-FG-C990,1710,10,ST,1002,USD,TAN
0000000250,000010,MZ-FG-C990,1710,47,ST,1002,USD,TAN
0000000251,000010,MZ-FG-C990,1710,74,ST,1002,USD,TAN
0000000252,000010,MZ-FG-C990,1710,5,ST,1002,USD,TAN
0000000253,000010,MZ-FG-M500,1710,7,ST,889,USD,TAN
0000000254,000010,MZ-FG-M500,1710,7,ST,889,USD,TAN
0000000255,000010,MZ-FG-M500,1710,5,ST,889,USD,TAN
0000000257,000010,MZ-FG-M500,1710,12,ST,889,USD,TAN
0000000258,000010,MZ-FG-M500,1710,1,ST,889,USD,TAN
0000000259,000010,MZ-FG-M525,1710,60,ST,1587,USD,TAN
0000000260,000010,MZ-FG-M525,1710,4,ST,1587,USD,TAN
0000000261,000010,MZ-FG-M525,1710,17,ST,1587,USD,TAN
0000000262,000010,MZ-FG-M525,1710,59,ST,1587,USD,TAN
0000000263,000010,MZ-FG-M525,1710,9,ST,1587,USD,TAN
0000000264,000010,MZ-FG-M550,1710,1,ST,3892,USD,TAN
0000000265,000010,MZ-FG-M550,1710,1,ST,3892,USD,TAN
0000000266,000010,MZ-FG-M550,1710,5,ST,3892,USD,TAN
0000000267,000010,MZ-FG-M550,1710,11,ST,3892,USD,TAN
0000000268,000010,MZ-FG-M550,1710,31,ST,3892,USD,TAN
0000000269,000010,MZ-FG-R100,1710,11,ST,565,USD,TAN
0000000270,000010,MZ-FG-R100,1710,6,ST,565,USD,TAN
0000000271,000010,MZ-FG-R100,1710,9,ST,565,USD,TAN
0000000272,000010,MZ-FG-R100,1710,7,ST,565,USD,TAN
0000000273,000010,MZ-FG-R100,1710,6,ST,565,USD,TAN
0000000275,000010,MZ-FG-R200,1710,3,ST,3977,USD,TAN
0000000276,000010,MZ-FG-R200,1710,13,ST,3977,USD,TAN
