RSNUM,RSPOS,MATNR,WERKS,AUFNR,BDMNG,MEINS
0000000809,0009,MZ-RM-M550-09,1710,000001000344,21,ST
0000000809,0010,MZ-RM-M550-10,1710,000001000344,21,ST
0000000810,0001,MZ-RM-M525-01,1710,000001000345,371,ST
0000000810,0002,MZ-RM-M525-02,1710,000001000345,371,ST
0000000810,0003,MZ-RM-M525-03,1710,000001000345,371,ST
0000000810,0004,MZ-RM-M525-04,1710,000001000345,742,ST
0000000810,0005,MZ-RM-M525-05,1710,000001000345,371,ST
0000000810,0006,MZ-RM-M525-06,1710,000001000345,371,ST
0000000810,0007,MZ-RM-M525-07,1710,000001000345,371,ST
0000000810,0008,MZ-RM-M525-08,1710,000001000345,371,ST
0000000810,0009,MZ-RM-M525-09,1710,000001000345,371,ST
0000000810,0010,MZ-RM-M525-10,1710,000001000345,371,ST
0000000811,0001,MZ-RM-M500-01,1710,000001000346,78,ST
0000000811,0002,MZ-RM-M500-02,1710,000001000346,78,ST
0000000811,0003,MZ-RM-M500-03,1710,000001000346,78,ST
0000000811,0004,MZ-RM-M500-04,1710,000001000346,156,ST
0000000811,0005,MZ-RM-M500-05,1710,000001000346,78,ST
0000000811,0006,MZ-RM-M500-06,1710,000001000346,78,ST
0000000811,0007,MZ-RM-M500-07,1710,000001000346,78,ST
0000000811,0008,MZ-RM-M500-08,1710,000001000346,78,ST
0000000811,0009,MZ-RM-M500-09,1710,000001000346,78,ST
0000000811,0010,MZ-RM-M500-10,1710,000001000346,78,ST
0000000812,0001,MZ-RM-C990-01,1710,000001000347,174,ST
0000000812,0002,MZ-RM-C990-02,1710,000001000347,174,ST
0000000812,0003,MZ-RM-C990-03,1710,000001000347,174,ST
0000000812,0004,MZ-RM-C990-04,1710,000001000347,348,ST
0000000812,0005,MZ-RM-C990-05,1710,000001000347,174,ST
0000000812,0006,MZ-RM-C990-06,1710,000001000347,174,ST
0000000812,0007,MZ-RM-C990-09,1710,000001000347,174,ST
0000000813,0001,MZ-RM-C950-01,1710,000001000348,58,ST
0000000813,0002,MZ-RM-C950-02,1710,000001000348,58,ST
0000000813,0003,MZ-RM-C950-03,1710,000001000348,58,ST
0000000813,0004,MZ-RM-C950-04,1710,000001000348,116,ST
0000000813,0005,MZ-RM-C950-05,1710,000001000348,58,ST
0000000813,0006,MZ-RM-C950-06,1710,000001000348,58,ST
0000000813,0007,MZ-RM-C950-07,1710,000001000348,58,ST
0000000814,0001,MZ-RM-C900-01,1710,000001000349,149,ST
0000000814,0002,MZ-RM-C900-02,1710,000001000349,149,ST
0000000814,0003,MZ-RM-C900-03,1710,000001000349,149,ST
0000000814,0004,MZ-RM-C900-04,1710,000001000349,298,ST
0000000814,0005,MZ-RM-C900-05,1710,000001000349,149,ST
0000000814,0006,MZ-RM-C900-06,1710,000001000349,149,ST
0000000814,0007,MZ-RM-C900-07,1710,000001000349,149,ST
0000000023,0007,SG124,1710,000001000020,100,ST
0000000023,0008,RM20,1710,000001000020,100,ST
0000004216,0001,RM27,1710,000001001401,10,ST
0000000891,0008,RM20,1710,000001000380,5,ST
0000000891,0009,RM27,1710,000001000380,5,ST
0000000891,0011,RM16,1710,000001000380,5,ST
0000000891,0012,RM17,1710,000001000380,5,ST
0000000871,0001,RM13,1710,,635,ST
0000000871,0002,RM14,1710,,635,ST
0000000868,0001,RM13,1710,,635,ST
0000000868,0002,RM14,1710,,635,ST
0000000872,0001,RM13,1710,,1000,ST
0000000872,0002,RM14,1710,,1000,ST
0000000847,0001,RM124,1710,000001000361,132,ST
0000000845,0001,SG21,1710,000001000360,142,ST
0000000845,0002,RM122,1710,000001000360,142,ST
0000000845,0003,RM128,1710,000001000360,142,ST
0000000845,0004,RM120,1710,000001000360,142,ST
0000000845,0005,SG23,1710,000001000360,142,ST
0000000845,0006,SG25,1710,000001000360,142,ST
0000000845,0007,SG124,1710,000001000360,142,ST
0000000845,0008,RM20,1710,000001000360,142,ST
0000000845,0009,RM27,1710,000001000360,142,ST
0000000845,0010,SG22,1710,000001000360,142,ST
0000000891,0010,SG22,1710,000001000380,5,ST
0000000891,0013,RM18,1710,000001000380,5,ST
0000001033,0001,SF-FL-COMB,1710,000002000140,1,ST
0000001033,0002,SF-FL-TIRE-CUSH,1710,000002000140,4,ST
0000001033,0003,SF-FL-CWEIGHT,1710,000002000140,1,ST
0000001054,0001,SF-FL-COMB,1710,000001000440,20,ST
0000001054,0003,SF-FL-CWEIGHT,1710,000001000440,40,ST
0000001135,0003,SG29,1710,000001000542,400,ST
0000001135,0004,RM20,1710,000001000542,400,ST
0000001385,0001,RM33,1710,,2,ST
0000001385,0002,RM34,1710,,2,ST
0000000914,0001,RM13,1710,,5,ST
0000000914,0002,RM14,1710,,5,ST
0000001394,0001,SP005,1710,000004000187,1,ST
0000001395,0001,SP005,1710,000004000188,1,ST
0000000913,0001,RM13,1710,,5,ST
0000000913,0002,RM14,1710,,5,ST
0000000915,0001,RM13,1710,,10000,ST
0000000915,0002,RM14,1710,,10000,ST
0000000934,0010,SG22,1710,000001000400,8,ST
0000000934,0001,SG21,1710,000001000400,8,ST
0000000934,0002,RM122,1710,000001000400,8,ST
0000000934,0003,RM128,1710,000001000400,8,ST
0000000934,0004,RM120,1710,000001000400,8,ST
0000000934,0005,SG23,1710,000001000400,8,ST
0000000934,0006,SG25,1710,000001000400,8,ST
0000000934,0007,SG124,1710,000001000400,8,ST
0000000934,0008,RM20,1710,000001000400,8,ST
0000000934,0009,RM27,1710,000001000400,8,ST
0000000934,0011,RM16,1710,000001000400,8,ST
0000000934,0012,RM17,1710,000001000400,8,ST
0000000934,0013,RM18,1710,000001000400,8,ST
0000001396,0001,SP005,1710,000004000189,1,ST
0000001396,0002,SP001,1710,000004000189,1,ST
0000004217,0001,RM27,1710,000001001402,10,ST
0000009790,0002,SP001,1710,000004000440,1,ST
0000008121,0003,RM15,1710,000001001540,9,ST
0000008121,0005,SG22,1710,000001001540,9,ST
0000008121,0006,RM16,1710,000001001540,9,ST
0000008121,0007,RM17,1710,000001001540,9,ST
0000008121,0008,RM18,1710,000001001540,9,ST
0000008122,0001,SG1010,1710,000001001541,100,L
0000008122,0003,RM15,1710,000001001541,10,ST
0000001422,0001,RM15,1710,000001000744,100,ST
0000001406,0004,RM120,1710,000001000760,10,ST
0000001406,0009,SG22,1710,000001000760,10,ST
0000001406,0001,SG21,1710,000001000760,10,ST
0000001406,0003,RM128,1710,000001000760,10,ST
0000001406,0005,SG23,1710,000001000760,10,ST
0000001406,0006,SG25,1710,000001000760,10,ST
0000001406,0007,SG224,1710,000001000760,10,ST
0000001406,0008,RM27,1710,000001000760,10,ST
0000001406,0010,RM16,1710,000001000760,10,ST
0000001406,0011,RM17,1710,000001000760,10,ST
0000001406,0012,RM18,1710,000001000760,10,ST
0000001338,0001,RM27_1,1710,000001000720,10,ST
0000001339,0001,RM27,1710,000001000721,10,ST
0000004253,0001,RM124,1710,000001001496,100,ST
0000001396,0003,SP003,1710,000004000189,1,ST
0000001396,0004,SP003,1710,000004000189,1,ST
0000002280,0001,RM124,1710,000001001183,1009,ST
0000002449,0001,SF-FL-COMB,1710,000002000344,1,ST
0000002449,0002,SF-FL-TIRE-CUSH,1710,000002000344,4,ST
0000002449,0003,SF-FL-CWEIGHT,1710,000002000344,2,ST
0000002419,0002,RM15,1710,000001001223,10,ST
0000002419,0003,SG23,1710,000001001223,10,ST
0000002419,0004,RM128,1710,000001001223,10,ST
0000002419,0001,SG6100,1710,000001001223,100,KG
0000002466,0001,SG6100,1710,000001001228,100,KG
0000002466,0003,SG23,1710,000001001228,10,ST
0000002466,0004,RM128,1710,000001001228,10,ST
0000002466,0002,RM15,1710,000001001228,10,ST
0000002276,0011,SG21,1710,000001001182,409,ST
0000002290,0001,RM124,1710,000001001200,100,ST
0000002291,0001,TG11,1710,000002000303,1,ST
0000002292,0001,SG29,1710,000001001201,100,ST
0000002292,0002,RM20,1710,000001001201,100,ST
0000004283,0001,SG21,1710,000001001404,10,ST
0000002317,0001,RM13,1710,,100,ST
0000002317,0002,RM14,1710,,100,ST
0000004283,0002,RM122,1710,000001001404,10,ST
0000004283,0003,RM128,1710,000001001404,10,ST
0000004283,0004,RM120,1710,000001001404,10,ST
0000004283,0005,SG23,1710,000001001404,10,ST
0000004283,0006,SG25,1710,000001001404,10,ST
0000004283,0007,SG224,1710,000001001404,10,ST
0000004283,0008,RM27_1,1710,000001001404,10,ST
0000004283,0009,SG22,1710,000001001404,10,ST
0000004283,0010,RM16,1710,000001001404,10,ST
0000004283,0011,RM17,1710,000001001404,10,ST
0000004283,0012,RM18,1710,000001001404,10,ST
0000004341,0001,SG21,1710,000001001440,10,ST
0000004341,0002,RM122,1710,000001001440,10,ST
0000004341,0003,RM128,1710,000001001440,10,ST
0000004341,0004,RM120,1710,000001001440,10,ST
0000004341,0005,SG23,1710,000001001440,10,ST
0000004341,0006,SG25,1710,000001001440,10,ST
0000004341,0007,SG124,1710,000001001440,10,ST
0000004341,0008,RM20,1710,000001001440,10,ST
0000004341,0009,RM27,1710,000001001440,10,ST
0000002257,0001,SG21,1710,000001001180,10,ST
0000001455,0005,SG22,1710,000001000780,50,ST
0000006575,0001,SG21,1710,000001001521,10,ST
0000004341,0010,SG22,1710,000001001440,10,ST
0000004341,0011,RM16,1710,000001001440,10,ST
0000004341,0012,RM17,1710,000001001440,10,ST
0000004341,0013,RM18,1710,000001001440,10,ST
0000004253,0002,RM124,1710,000001001496,100,ST
0000015362,0001,RM15,1710,,1000,ST
0000015362,0002,SG24,1710,,15000,CCM
0000015363,0001,RM15,1710,,1000,ST
0000015363,0002,SG24,1710,,15000,CCM
0000015364,0001,RM15,1710,,1000,ST
0000015364,0002,SG24,1710,,15000,CCM
0000015365,0001,RM15,1710,,1000,ST
0000009569,0002,SG2200,1710,000001001783,90,KG
0000009569,0001,FG6500,1710,000001001783,10,KG
0000010712,0001,SG1_CP,1710,,51,ST
0000010712,0002,RM2_CP,1710,,102,ST
0000010712,0003,RM3_CP,1710,,102,ST
0000009471,0001,SG1010,1710,000001001762,200,L
0000009507,0001,SG21,1710,,100,ST
0000009507,0002,RM122,1710,,100,ST
0000009507,0003,RM128,1710,,100,ST
0000009507,0004,RM120,1710,,100,ST
0000009507,0005,SG23,1710,,100,ST
0000009507,0006,SG25,1710,,100,ST
0000009507,0007,SG224,1710,,100,ST
0000009507,0008,RM27_1,1710,,100,ST
0000009507,0009,SG22,1710,,100,ST
0000015365,0002,SG24,1710,,15000,CCM
0000015366,0001,RM15,1710,,1000,ST
0000009583,0004,RMPI004,1710,000001001789,4,KG
0000009583,0002,RMPI002,1710,000001001789,2,KG
0000009583,0003,RMPI003,1710,000001001789,3,KG
0000015366,0002,SG24,1710,,15000,CCM
0000004470,0003,,1710,000004000240,1,H
0000004470,0001,SP001,1710,000004000240,1,ST
0000001488,0001,TG11,1710,000002000202,2,ST
0000002507,0001,TG11,1710,000002000361,1,ST
0000002508,0001,TG11,1710,000000500004,1,ST
0000002509,0001,TG11,1710,000000500005,1,ST
0000002510,0001,TG11,1710,000000500006,1,ST
0000000943,0001,RM233-1,1710,,400,ST
0000000947,0001,SF-FL-COMB,1710,000002000120,10,ST
0000000947,0003,SF-FL-CWEIGHT,1710,000002000120,20,ST
0000000947,0002,SF-FL-TIRE-CUSH,1710,000002000120,40,ST
0000000948,0001,SF-FL-COMB,1710,000002000121,7,ST
0000000948,0003,SF-FL-CWEIGHT,1710,000002000121,14,ST
0000000948,0002,SF-FL-TIRE-CUSH,1710,000002000121,28,ST
0000001013,0001,MZ-RM-R300-01,1710,000001000420,40,ST
0000001013,0002,MZ-RM-R300-02,1710,000001000420,40,ST
0000001013,0003,MZ-RM-R300-03,1710,000001000420,40,ST
0000001013,0004,MZ-RM-R300-04,1710,000001000420,80,ST
0000001013,0005,MZ-RM-R300-05,1710,000001000420,40,ST
0000001013,0006,MZ-RM-R300-06,1710,000001000420,40,ST
0000001013,0007,MZ-RM-R300-07,1710,000001000420,40,ST
0000001013,0008,MZ-RM-R300-08,1710,000001000420,40,ST
0000001013,0009,MZ-RM-R300-09,1710,000001000420,40,ST
0000001014,0001,MZ-RM-R200-01,1710,000001000421,65,ST
0000001014,0002,MZ-RM-R200-02,1710,000001000421,65,ST
0000001014,0003,MZ-RM-R200-03,1710,000001000421,65,ST
0000001014,0004,MZ-RM-R200-04,1710,000001000421,130,ST
0000001014,0005,MZ-RM-R200-05,1710,000001000421,65,ST
0000001014,0006,MZ-RM-R200-06,1710,000001000421,65,ST
0000001014,0007,MZ-RM-R200-07,1710,000001000421,65,ST
0000001014,0008,MZ-RM-R200-08,1710,000001000421,65,ST
0000001014,0009,MZ-RM-R200-09,1710,000001000421,65,ST
0000001015,0001,MZ-RM-R100-01,1710,000001000422,55,ST
0000001015,0002,MZ-RM-R100-02,1710,000001000422,55,ST
0000001015,0003,MZ-RM-R100-04,1710,000001000422,55,ST
0000001015,0004,MZ-RM-R100-05,1710,000001000422,110,ST
0000001015,0005,MZ-RM-R100-06,1710,000001000422,55,ST
0000001015,0006,MZ-RM-R100-07,1710,000001000422,55,ST
0000001015,0007,MZ-RM-R100-08,1710,000001000422,55,ST
0000001015,0008,MZ-RM-R100-09,1710,000001000422,55,ST
0000001015,0009,MZ-RM-R100-10,1710,000001000422,55,ST
0000001016,0001,MZ-RM-M550-01,1710,000001000423,11,ST
0000001016,0002,MZ-RM-M550-02,1710,000001000423,11,ST
0000001016,0003,MZ-RM-M550-03,1710,000001000423,11,ST
0000001016,0004,MZ-RM-M550-04,1710,000001000423,22,ST
0000001016,0005,MZ-RM-M550-05,1710,000001000423,11,ST
0000001016,0006,MZ-RM-M550-06,1710,000001000423,11,ST
0000001016,0007,MZ-RM-M550-07,1710,000001000423,11,ST
0000001016,0008,MZ-RM-M550-08,1710,000001000423,11,ST
0000001016,0009,MZ-RM-M550-09,1710,000001000423,11,ST
0000001016,0010,MZ-RM-M550-10,1710,000001000423,11,ST
0000001017,0001,MZ-RM-M525-01,1710,000001000424,317,ST
0000001017,0002,MZ-RM-M525-02,1710,000001000424,317,ST
0000001017,0003,MZ-RM-M525-03,1710,000001000424,317,ST
0000001017,0004,MZ-RM-M525-04,1710,000001000424,634,ST
0000001017,0005,MZ-RM-M525-05,1710,000001000424,317,ST
0000001017,0006,MZ-RM-M525-06,1710,000001000424,317,ST
0000001017,0007,MZ-RM-M525-07,1710,000001000424,317,ST
0000001017,0008,MZ-RM-M525-08,1710,000001000424,317,ST
0000001017,0009,MZ-RM-M525-09,1710,000001000424,317,ST
0000001017,0010,MZ-RM-M525-10,1710,000001000424,317,ST
0000001018,0001,MZ-RM-M500-01,1710,000001000425,67,ST
0000001018,0002,MZ-RM-M500-02,1710,000001000425,67,ST
0000001018,0003,MZ-RM-M500-03,1710,000001000425,67,ST
0000001018,0004,MZ-RM-M500-04,1710,000001000425,134,ST
0000001018,0005,MZ-RM-M500-05,1710,000001000425,67,ST
0000001018,0006,MZ-RM-M500-06,1710,000001000425,67,ST
0000001018,0007,MZ-RM-M500-07,1710,000001000425,67,ST
0000001018,0008,MZ-RM-M500-08,1710,000001000425,67,ST
0000001018,0009,MZ-RM-M500-09,1710,000001000425,67,ST
0000001018,0010,MZ-RM-M500-10,1710,000001000425,67,ST
0000001019,0001,MZ-RM-C990-01,1710,000001000426,94,ST
0000001019,0002,MZ-RM-C990-02,1710,000001000426,94,ST
0000001019,0003,MZ-RM-C990-03,1710,000001000426,94,ST
0000001019,0004,MZ-RM-C990-04,1710,000001000426,188,ST
0000001019,0005,MZ-RM-C990-05,1710,000001000426,94,ST
0000001019,0006,MZ-RM-C990-06,1710,000001000426,94,ST
0000001019,0007,MZ-RM-C990-09,1710,000001000426,94,ST
0000001020,0001,MZ-RM-C950-01,1710,000001000427,56,ST
0000001020,0002,MZ-RM-C950-02,1710,000001000427,56,ST
0000001020,0003,MZ-RM-C950-03,1710,000001000427,56,ST
0000001020,0004,MZ-RM-C950-04,1710,000001000427,112,ST
0000001020,0005,MZ-RM-C950-05,1710,000001000427,56,ST
0000001020,0006,MZ-RM-C950-06,1710,000001000427,56,ST
0000001020,0007,MZ-RM-C950-07,1710,000001000427,56,ST
0000001021,0001,MZ-RM-C900-01,1710,000001000428,114,ST
0000001021,0002,MZ-RM-C900-02,1710,000001000428,114,ST
0000001021,0003,MZ-RM-C900-03,1710,000001000428,114,ST
0000001021,0004,MZ-RM-C900-04,1710,000001000428,228,ST
0000001021,0005,MZ-RM-C900-05,1710,000001000428,114,ST
0000001021,0006,MZ-RM-C900-06,1710,000001000428,114,ST
0000001021,0007,MZ-RM-C900-07,1710,000001000428,114,ST
0000008122,0004,SG2200,1710,000001001541,100,KG
0000008122,0005,SG22,1710,000001001541,10,ST
0000008122,0006,RM16,1710,000001001541,10,ST
0000001033,0004,SF-FL-FORKSEAT-VXX,1710,000002000140,1,ST
0000001461,0001,SG21,1710,000001000782,11,ST
0000001461,0003,RM128,1710,000001000782,11,ST
0000001054,0002,SF-FL-TIRE-CUSH,1710,000001000440,80,ST
0000001055,0001,MZ-RM-R300-01,1710,000001000460,95,ST
0000001055,0002,MZ-RM-R300-02,1710,000001000460,95,ST
0000001055,0003,MZ-RM-R300-03,1710,000001000460,95,ST
0000001055,0004,MZ-RM-R300-04,1710,000001000460,190,ST
0000001055,0005,MZ-RM-R300-05,1710,000001000460,95,ST
0000001055,0006,MZ-RM-R300-06,1710,000001000460,95,ST
0000001055,0007,MZ-RM-R300-07,1710,000001000460,95,ST
0000001055,0008,MZ-RM-R300-08,1710,000001000460,95,ST
0000001055,0009,MZ-RM-R300-09,1710,000001000460,95,ST
0000001056,0001,MZ-RM-R200-01,1710,000001000461,120,ST
0000001056,0002,MZ-RM-R200-02,1710,000001000461,120,ST
0000001056,0003,MZ-RM-R200-03,1710,000001000461,120,ST
0000001056,0004,MZ-RM-R200-04,1710,000001000461,240,ST
0000001056,0005,MZ-RM-R200-05,1710,000001000461,120,ST
0000001056,0006,MZ-RM-R200-06,1710,000001000461,120,ST
0000001056,0007,MZ-RM-R200-07,1710,000001000461,120,ST
0000001056,0008,MZ-RM-R200-08,1710,000001000461,120,ST
0000001056,0009,MZ-RM-R200-09,1710,000001000461,120,ST
0000001057,0001,MZ-RM-R100-01,1710,000001000462,131,ST
0000001057,0002,MZ-RM-R100-02,1710,000001000462,131,ST
0000001057,0003,MZ-RM-R100-04,1710,000001000462,131,ST
0000001057,0004,MZ-RM-R100-05,1710,000001000462,262,ST
0000001057,0005,MZ-RM-R100-06,1710,000001000462,131,ST
0000001057,0006,MZ-RM-R100-07,1710,000001000462,131,ST
0000001057,0007,MZ-RM-R100-08,1710,000001000462,131,ST
0000001057,0008,MZ-RM-R100-09,1710,000001000462,131,ST
0000001057,0009,MZ-RM-R100-10,1710,000001000462,131,ST
0000001058,0001,MZ-RM-M550-01,1710,000001000463,50,ST
0000001058,0002,MZ-RM-M550-02,1710,000001000463,50,ST
0000001058,0003,MZ-RM-M550-03,1710,000001000463,50,ST
0000001058,0004,MZ-RM-M550-04,1710,000001000463,100,ST
0000001058,0005,MZ-RM-M550-05,1710,000001000463,50,ST
0000001058,0006,MZ-RM-M550-06,1710,000001000463,50,ST
0000001058,0007,MZ-RM-M550-07,1710,000001000463,50,ST
0000001058,0008,MZ-RM-M550-08,1710,000001000463,50,ST
0000001058,0009,MZ-RM-M550-09,1710,000001000463,50,ST
0000001058,0010,MZ-RM-M550-10,1710,000001000463,50,ST
0000001059,0001,MZ-RM-M525-01,1710,000001000464,206,ST
0000001059,0002,MZ-RM-M525-02,1710,000001000464,206,ST
0000001059,0003,MZ-RM-M525-03,1710,000001000464,206,ST
0000001059,0004,MZ-RM-M525-04,1710,000001000464,412,ST
0000001059,0005,MZ-RM-M525-05,1710,000001000464,206,ST
0000001059,0006,MZ-RM-M525-06,1710,000001000464,206,ST
0000001059,0007,MZ-RM-M525-07,1710,000001000464,206,ST
0000001059,0008,MZ-RM-M525-08,1710,000001000464,206,ST
0000001059,0009,MZ-RM-M525-09,1710,000001000464,206,ST
0000001059,0010,MZ-RM-M525-10,1710,000001000464,206,ST
0000001060,0001,MZ-RM-M500-01,1710,000001000465,102,ST
0000001060,0002,MZ-RM-M500-02,1710,000001000465,102,ST
0000001060,0003,MZ-RM-M500-03,1710,000001000465,102,ST
0000001060,0004,MZ-RM-M500-04,1710,000001000465,204,ST
0000001060,0005,MZ-RM-M500-05,1710,000001000465,102,ST
0000001060,0006,MZ-RM-M500-06,1710,000001000465,102,ST
0000001060,0007,MZ-RM-M500-07,1710,000001000465,102,ST
0000001060,0008,MZ-RM-M500-08,1710,000001000465,102,ST
0000001060,0009,MZ-RM-M500-09,1710,000001000465,102,ST
0000001060,0010,MZ-RM-M500-10,1710,000001000465,102,ST
0000001061,0001,MZ-RM-C990-01,1710,000001000466,417,ST
0000001061,0002,MZ-RM-C990-02,1710,000001000466,417,ST
0000001061,0003,MZ-RM-C990-03,1710,000001000466,417,ST
0000001061,0004,MZ-RM-C990-04,1710,000001000466,834,ST
0000001061,0005,MZ-RM-C990-05,1710,000001000466,417,ST
0000001061,0006,MZ-RM-C990-06,1710,000001000466,417,ST
0000001061,0007,MZ-RM-C990-09,1710,000001000466,417,ST
0000001062,0001,MZ-RM-C950-01,1710,000001000467,87,ST
0000001062,0002,MZ-RM-C950-02,1710,000001000467,87,ST
0000001062,0003,MZ-RM-C950-03,1710,000001000467,87,ST
0000001062,0004,MZ-RM-C950-04,1710,000001000467,174,ST
0000001062,0005,MZ-RM-C950-05,1710,000001000467,87,ST
0000001062,0006,MZ-RM-C950-06,1710,000001000467,87,ST
0000001062,0007,MZ-RM-C950-07,1710,000001000467,87,ST
0000001063,0001,MZ-RM-C900-01,1710,000001000468,542,ST
0000001063,0002,MZ-RM-C900-02,1710,000001000468,542,ST
0000001063,0003,MZ-RM-C900-03,1710,000001000468,542,ST
0000001063,0004,MZ-RM-C900-04,1710,000001000468,1084,ST
0000001063,0005,MZ-RM-C900-05,1710,000001000468,542,ST
0000001063,0006,MZ-RM-C900-06,1710,000001000468,542,ST
0000001063,0007,MZ-RM-C900-07,1710,000001000468,542,ST
0000001075,0001,MZ-RM-R300-01,1710,000001000480,30,ST
0000001075,0002,MZ-RM-R300-02,1710,000001000480,30,ST
0000001075,0003,MZ-RM-R300-03,1710,000001000480,30,ST
0000001075,0004,MZ-RM-R300-04,1710,000001000480,60,ST
0000001075,0005,MZ-RM-R300-05,1710,000001000480,30,ST
0000001075,0006,MZ-RM-R300-06,1710,000001000480,30,ST
0000001075,0007,MZ-RM-R300-07,1710,000001000480,30,ST
0000001075,0008,MZ-RM-R300-08,1710,000001000480,30,ST
0000001075,0009,MZ-RM-R300-09,1710,000001000480,30,ST
0000001076,0001,MZ-RM-R200-01,1710,000001000481,110,ST
0000001076,0002,MZ-RM-R200-02,1710,000001000481,110,ST
0000001076,0003,MZ-RM-R200-03,1710,000001000481,110,ST
0000001076,0004,MZ-RM-R200-04,1710,000001000481,220,ST
0000001076,0005,MZ-RM-R200-05,1710,000001000481,110,ST
0000001076,0006,MZ-RM-R200-06,1710,000001000481,110,ST
0000001076,0007,MZ-RM-R200-07,1710,000001000481,110,ST
0000001076,0008,MZ-RM-R200-08,1710,000001000481,110,ST
0000001076,0009,MZ-RM-R200-09,1710,000001000481,110,ST
0000001077,0001,MZ-RM-R100-01,1710,000001000482,67,ST
0000001077,0002,MZ-RM-R100-02,1710,000001000482,67,ST
0000001077,0003,MZ-RM-R100-04,1710,000001000482,67,ST
0000001077,0004,MZ-RM-R100-05,1710,000001000482,134,ST
0000001077,0005,MZ-RM-R100-06,1710,000001000482,67,ST
0000001077,0006,MZ-RM-R100-07,1710,000001000482,67,ST
0000001077,0007,MZ-RM-R100-08,1710,000001000482,67,ST
0000001077,0008,MZ-RM-R100-09,1710,000001000482,67,ST
0000001077,0009,MZ-RM-R100-10,1710,000001000482,67,ST
0000001078,0001,MZ-RM-M550-01,1710,000001000483,77,ST
0000001078,0002,MZ-RM-M550-02,1710,000001000483,77,ST
0000001078,0003,MZ-RM-M550-03,1710,000001000483,77,ST
0000001078,0004,MZ-RM-M550-04,1710,000001000483,154,ST
0000001078,0005,MZ-RM-M550-05,1710,000001000483,77,ST
0000001078,0006,MZ-RM-M550-06,1710,000001000483,77,ST
0000001078,0007,MZ-RM-M550-07,1710,000001000483,77,ST
0000001078,0008,MZ-RM-M550-08,1710,000001000483,77,ST
0000001078,0009,MZ-RM-M550-09,1710,000001000483,77,ST
0000001078,0010,MZ-RM-M550-10,1710,000001000483,77,ST
0000001079,0001,MZ-RM-M525-01,1710,000001000484,272,ST
0000001079,0002,MZ-RM-M525-02,1710,000001000484,272,ST
0000001079,0003,MZ-RM-M525-03,1710,000001000484,272,ST
0000001079,0004,MZ-RM-M525-04,1710,000001000484,544,ST
0000001079,0005,MZ-RM-M525-05,1710,000001000484,272,ST
0000001079,0006,MZ-RM-M525-06,1710,000001000484,272,ST
0000001079,0007,MZ-RM-M525-07,1710,000001000484,272,ST
0000001079,0008,MZ-RM-M525-08,1710,000001000484,272,ST
0000001079,0009,MZ-RM-M525-09,1710,000001000484,272,ST
0000001079,0010,MZ-RM-M525-10,1710,000001000484,272,ST
0000001080,0001,MZ-RM-M500-01,1710,000001000485,89,ST
0000001080,0002,MZ-RM-M500-02,1710,000001000485,89,ST
0000001080,0003,MZ-RM-M500-03,1710,000001000485,89,ST
0000001080,0004,MZ-RM-M500-04,1710,000001000485,178,ST
0000001080,0005,MZ-RM-M500-05,1710,000001000485,89,ST
0000001080,0006,MZ-RM-M500-06,1710,000001000485,89,ST
0000001080,0007,MZ-RM-M500-07,1710,000001000485,89,ST
0000001080,0008,MZ-RM-M500-08,1710,000001000485,89,ST
