MANDT,VBELN,FKART,FKTYP,VBTYP,WAERK,VKORG,VTWEG,KALSM,KNUMV,VSBED,FKDAT,BELNR,GJAHR,POPER,KONDA,KDGRP,BZIRK,PLTYP,INCO1,INCO2,RFBSK,MRNKZ,KURRF,CPKUR,VALTG,VALDT,ZTERM,ZLSCH,KTGRD,LAND1,REGIO,COUNC,CITYC,BUKRS,TAXK1,TAXK2,TAXK3,TAXK4,TAXK5,TAXK6,TAXK7,TAXK8,TAXK9,NETWR,ZUKRI,ERNAM,ERZET,ERDAT,STAFO,KUNRG,KUNAG,MABER,STWAE,STCEG,AEDAT,SFAKN,KNUMA,FKART_RL,FKDAT_RL,KURST,MSCHL,MANSP,SPART,KKBER,KNKLI,CMWAE,CMKUF,HITYP_PR,BSTNK_VF,VBUND,FKART_AB,KAPPL,LANDTX,STCEG_H,STCEG_L,XBLNR,ZUONR,MWSBK,LOGSYS,FKSTO,XEGDR,RPLNR,J_1AFITP,KURRF_DAT,KIDNO,BVTYP,NUMPG,BUPLA,VKONT,FKK_DOCSTAT,NRZAS,SPE_BILLING_IND,VTREF,FK_SOURCE_SYS,FKTYP_CRM,STGRD,CHANGED_ON,EXPKZ,EXNUM,AKWAE,AKKUR,LCNUM,_DATAAGING,BUCHK,GBSTK,RELIK,UVALS,UVPRS,FKSAK,FKARA,VF_STATUS,VF_TODO,BDR_STATUS,BDR_REF,BDR_REF_LOGSYS,ABSTK,DRAFT,ACTIVEDOCUMENT,GRWCU,BLART,INTRA_REL,INTRA_EXCL,ACCRREL,J_1TPBUPL,INCOV,INCO2_L,INCO3_L,DUMMY_BILLINGDOC_INCL_EEW_PS,ZAPCGKH,APCGK_EXTENDH,ZABDATH,DPC_REL,AD01BASDOC,AD01FAREG,VCHRNMBR,J_3GKBAUL,J_3GKENIE,KUNWE,MNDID,PAY_TYPE,SEPON,MNDVG,SPPAYM,SPPORD,BDR_REF_VBTYP,PBD_STATUS,PSPSD,SDM_VERSION,GLO_LOG_REF1_HD,CLRST,APM_APPROVAL_STATUS,APM_APPROVAL_REASON,SRCEDOC_EXT_COMM_SYST_TYPE,ICO_LIFNR,CUSTH_UNIV_SALES_RELVNCE,CUSTH_BRANCH_UUID
100,0090002888,F2,L,M,USD,1710,10,Y17J01,0000012204,01,20200703,9400000972,2020,000,C1,Z1,US0003,,CFR,Cost & Freight,C,,1,,00,00000000,NT30,,01,US,TN,,,1710,0,,,,,,,,,13640,,BPINST,164218,20200708,,USCU_S09,USCU_S09,,USD,,00000000,,,LR,00000000,,,,00,A000,,USD,1,,,,,,US,A,US,0090002888,,0,S4HCLNT100,,,,,20200703,0090002888,,000,,,,,,,,,,20200708164218.568043,,,,0,,00000000,C,C,,,,,,A,,,,,,,,USD,,,,,,,Cost & Freight,,,0000,0000000000,00000000,,,,00000000,,,,,,,,,,,,,03,,,,,,,,
100,0090003623,F2,L,M,USD,1710,10,Y17J01,0000014662,01,20210304,9400000168,2021,000,C1,Z2,US0003,,CFR,Cost & Freight,C,,1,,00,00000000,NT30,,01,US,TN,,,1710,0,,,,,,,,,44320,,S4H_SD_DEM,183709,20210318,,USCU_L06,USCU_L06,,USD,,00000000,,,LR,00000000,,,,00,A000,,USD,1,,,,,,US,A,US,0090003623,,0,S4HCLNT100,,,,,20210304,0090003623,,000,,,,,,,,,,20210318183709.778913,,,,0,,00000000,C,C,,,,,,A,,,,,,,,USD,RV,,,,,,Cost & Freight,,,0000,0000000000,00000000,,,,00000000,,,,,,,,,,,,,03,,C,,,,,,
100,0090002890,F2,L,M,USD,1710,10,Y17J01,0000012208,01,20200703,9400000974,2020,000,C1,Z2,US0004,,CFR,Cost & Freight,C,,1,,00,00000000,NT30,,01,US,DE,,,1710,0,,,,,,,,,15400,,BPINST,164222,20200708,,USCU_L02,USCU_L02,,USD,,00000000,,,LR,00000000,,,,00,A000,,USD,1,,,,,,US,A,US,0090002890,,0,S4HCLNT100,,,,,20200703,0090002890,,000,,,,,,,,,,20200708164222.271652,,,,0,,00000000,C,C,,,,,,A,,,,,,,,USD,,,,,,,Cost & Freight,,,0000,0000000000,00000000,,,,00000000,,,,,,,,,,,,,03,,,,,,,,
100,0090002053,F2,L,M,USD,1710,10,Y17J01,0000008692,01,20200131,9400000173,2020,000,C1,Z2,US0003,,CFR,Cost & Freight,C,,1,,00,00000000,NT30,,01,US,TN,,,1710,0,,,,,,,,,15255,,BPINST,192705,20200131,,USCU_L06,USCU_L06,,USD,,20200131,,,LR,00000000,,,,00,A000,,USD,1,,,,,,US,A,US,0090002053,,0,S4HCLNT100,,,,,20200131,0090002053,,000,,,,,,,,,,20200131212815.91406,,,,0,,00000000,C,C,,,,,,A,,,,,,,,USD,,,,,,,Cost & Freight,,,0000,0000000000,00000000,,,,00000000,,,,,,,,,,,,,03,,C,,,,,,
100,0090002192,F2,L,M,USD,1710,10,Y17J01,0000009243,01,20200202,9400000308,2020,000,C1,Z2,US0006,,CFR,Cost & Freight,C,,1,,00,00000000,NT30,,01,US,MI,,,1710,0,,,,,,,,,7784,,BPINST,211212,20200203,,USCU_L09,USCU_L09,,USD,,20200203,,,LR,00000000,,,,00,A000,,USD,1,,,,,,US,A,US,0090002192,,0,S4HCLNT100,,,,,20200202,0090002192,,000,,,,,,,,,,20200203212320.740017,,,,0,,00000000,C,C,,,,,,A,,,,,,,,USD,,,,,,,Cost & Freight,,,0000,0000000000,00000000,,,,00000000,,,,,,,,,,,,,03,,C,,,,,,
100,0090002893,F2,L,M,USD,1710,10,Y17J01,0000012214,01,20200704,9400000977,2020,000,C1,Z1,US0006,,CFR,Cost & Freight,C,,1,,00,00000000,NT30,,01,US,IA,,,1710,0,,,,,,,,,4400,,BPINST,164230,20200708,,USCU_S15,USCU_S15,,USD,,00000000,,,LR,00000000,,,,00,A000,,USD,1,,,,,,US,A,US,0090002893,,0,S4HCLNT100,,,,,20200704,0090002893,,000,,,,,,,,,,20200708164230.6272,,,,0,,00000000,C,C,,,,,,A,,,,,,,,USD,,,,,,,Cost & Freight,,,0000,0000000000,00000000,,,,00000000,,,,,,,,,,,,,03,,,,,,,,
100,0090002894,F2,L,M,USD,1710,10,Y17J01,0000012216,01,20200705,9400000978,2020,000,C1,Z2,US0004,,CFR,Cost & Freight,C,,1,,00,00000000,NT30,,01,US,DE,,,1710,0,,,,,,,,,29920,,BPINST,164232,20200708,,USCU_L02,USCU_L02,,USD,,00000000,,,LR,00000000,,,,00,A000,,USD,1,,,,,,US,A,US,0090002894,,0,S4HCLNT100,,,,,20200705,0090002894,,000,,,,,,,,,,20200708164232.460374,,,,0,,00000000,C,C,,,,,,A,,,,,,,,USD,,,,,,,Cost & Freight,,,0000,0000000000,00000000,,,,00000000,,,,,,,,,,,,,03,,,,,,,,
100,0090002060,F2,L,M,USD,1710,10,Y17J01,0000008706,01,20200131,9400000180,2020,000,C1,Z2,US0003,,CFR,Cost & Freight,C,,1,,00,00000000,NT30,,01,US,TN,,,1710,0,,,,,,,,,87494,,BPINST,192719,20200131,,USCU_L06,USCU_L06,,USD,,20200131,,,LR,00000000,,,,00,A000,,USD,1,,,,,,US,A,US,0090002060,,0,S4HCLNT100,,,,,20200131,0090002060,,000,,,,,,,,,,20200131212817.415674,,,,0,,00000000,C,C,,,,,,A,,,,,,,,USD,,,,,,,Cost & Freight,,,0000,0000000000,00000000,,,,00000000,,,,,,,,,,,,,03,,C,,,,,,
100,0090003678,F2,L,M,USD,1710,10,Y17J01,0000014719,01,20210322,9400000216,2021,000,C1,Z2,US0003,,CFR,Cost & Freight,C,,1,X,00,00000000,NT30,,01,US,TN,,,1710,0,,,,,,,,,1350,,S4H_SD_DEM,200044,20210322,,USCU_L06,USCU_L06,,USD,,00000000,,,LR,00000000,,,,00,A000,,USD,1,,,,,,US,A,US,0090003678,,0,S4HCLNT100,,,,,20210322,0090003678,,000,,,,,,,,,,20210322200045.058863,,,,0,,00000000,C,C,,,,,,A,,,,,,,,USD,RV,,,,,,Cost & Freight,,,0000,0000000000,00000000,,,,00000000,,,,,,,,,,,,,03,,C,,,,,,
100,0090002897,F2,L,M,USD,1710,10,Y17J01,0000012222,01,20200706,9400000981,2020,000,C1,Z1,US0006,,CFR,Cost & Freight,C,,1,,00,00000000,NT30,,01,US,WI,,,1710,0,,,,,,,,,7040,,BPINST,164238,20200708,,USCU_S16,USCU_S16,,USD,,00000000,,,LR,00000000,,,,00,A000,,USD,1,,,,,,US,A,US,0090002897,,0,S4HCLNT100,,,,,20200706,0090002897,,000,,,,,,,,,,20200708164238.137897,,,,0,,00000000,C,C,,,,,,A,,,,,,,,USD,,,,,,,Cost & Freight,,,0000,0000000000,00000000,,,,00000000,,,,,,,,,,,,,03,,,,,,,,
100,0090002898,F2,L,M,USD,1710,10,Y17J01,0000012224,01,20200706,9400000982,2020,000,C1,Z2,US0004,,CFR,Cost & Freight,C,,1,,00,00000000,NT60,,01,US,NY,,,1710,0,,,,,,,,,15840,,BPINST,164239,20200708,,USCU_L01,USCU_L01,,USD,,00000000,,,LR,00000000,,,,00,A000,,USD,1,,,,,,US,A,US,0090002898,,0,S4HCLNT100,,,,,20200706,0090002898,,000,,,,,,,,,,20200708164240.012502,,,,0,,00000000,C,C,,,,,,A,,,,,,,,USD,,,,,,,Cost & Freight,,,0000,0000000000,00000000,,,,00000000,,,,,,,,,,,,,03,,,,,,,,
100,0090000233,F2,L,M,USD,1710,10,Y17J01,0000000950,01,20171219,9400000228,2017,000,C1,Z2,US0003,,CFR,Cost & Freight,C,,1,,00,00000000,NT30,,01,US,TN,,,1710,0,,,,,,,,,9240,,BPINST,185925,20171219,,USCU_L06,USCU_L06,,USD,,00000000,,,LR,00000000,,,,00,A000,USCU_L06,USD,1,,,,,,US,A,US,0090000233,,0,S4HCLNT100,,,,,20171219,0090000233,,000,,,,,,,,,,20171219185925.478681,,,,0,,00000000,C,C,,,,,,A,,,,,,,,USD,RV,,,,,,Cost & Freight,,,0000,0000000000,00000000,,,,00000000,,,,,,,,,,,,,03,,C,,,,,,
100,0090000318,F2,L,M,USD,1710,10,Y17J01,0000001263,01,20180312,9400000313,2018,000,C1,Z2,US0006,,CFR,Cost & Freight,C,,1,,00,00000000,NT30,,01,US,MI,,,1710,0,,,,,,,,,9920,,BPINST,171302,20180312,,USCU_L09,USCU_L09,,USD,,00000000,,,LR,00000000,,,,00,A000,,USD,1,,,,,,US,A,US,0090000318,,0,S4HCLNT100,,,,,20180312,0090000318,,000,,,,,,,,,,20180312171302.431413,,,,0,,00000000,C,C,,,,,,A,,,,,,,,USD,RV,,,,,,Cost & Freight,,,0000,0000000000,00000000,,,,00000000,,,,,,,,,,,,,03,,C,,,,,,
100,0090002901,F2,L,M,USD,1710,10,Y17J01,0000012230,01,20200707,9400000985,2020,000,C1,Z1,US0006,,CFR,Cost & Freight,C,,1,,00,00000000,NT30,,01,US,WI,,,1710,0,,,,,,,,,5720,,BPINST,164245,20200708,,USCU_S16,USCU_S16,,USD,,00000000,,,LR,00000000,,,,00,A000,,USD,1,,,,,,US,A,US,0090002901,,0,S4HCLNT100,,,,,20200707,0090002901,,000,,,,,,,,,,20200708164245.669866,,,,0,,00000000,C,C,,,,,,A,,,,,,,,USD,,,,,,,Cost & Freight,,,0000,0000000000,00000000,,,,00000000,,,,,,,,,,,,,03,,,,,,,,
100,0090002902,F2,L,M,USD,1710,10,Y17J01,0000012232,01,20200708,9400000986,2020,000,C1,Z2,US0004,,CFR,Cost & Freight,C,,1,,00,00000000,NT60,,01,US,NY,,,1710,0,,,,,,,,,37400,,BPINST,164247,20200708,,USCU_L01,USCU_L01,,USD,,00000000,,,LR,00000000,,,,00,A000,,USD,1,,,,,,US,A,US,0090002902,,0,S4HCLNT100,,,,,20200708,0090002902,,000,,,,,,,,,,20200708164247.527752,,,,0,,00000000,C,C,,,,,,A,,,,,,,,USD,,,,,,,Cost & Freight,,,0000,0000000000,00000000,,,,00000000,,,,,,,,,,,,,03,,,,,,,,
100,0090002116,F2,L,M,USD,1710,10,Y17J01,0000008960,01,20200203,9400000237,2020,000,C1,Z2,US0003,,CFR,Cost & Freight,C,,1,,00,00000000,NT30,,01,US,TN,,,1710,0,,,,,,,,,3892,,BPINST,182247,20200203,,USCU_L06,USCU_L06,,USD,,20200203,,,LR,00000000,,,,00,A000,,USD,1,,,,,,US,A,US,0090002116,,0,S4HCLNT100,,,,,20200203,0090002116,,000,,,,,,,,,,20200203183855.33324,,,,0,,00000000,C,C,,,,,,A,,,,,,,,USD,,,,,,,Cost & Freight,,,0000,0000000000,00000000,,,,00000000,,,,,,,,,,,,,03,,C,,,,,,
100,0090002904,F2,L,M,USD,1710,10,Y17J01,0000012236,01,20200708,9400000988,2020,000,C1,Z1,US0006,,CFR,Cost & Freight,C,,1,,00,00000000,NT30,,01,US,WI,,,1710,0,,,,,,,,,5720,,BPINST,164251,20200708,,USCU_S16,USCU_S16,,USD,,00000000,,,LR,00000000,,,,00,A000,,USD,1,,,,,,US,A,US,0090002904,,0,S4HCLNT100,,,,,20200708,0090002904,,000,,,,,,,,,,20200708164251.320503,,,,0,,00000000,C,C,,,,,,A,,,,,,,,USD,,,,,,,Cost & Freight,,,0000,0000000000,00000000,,,,00000000,,,,,,,,,,,,,03,,,,,,,,
100,0090000254,F2,L,M,USD,1710,10,Y17J01,0000001135,01,20180312,9400000249,2018,000,C1,Z2,US0003,,CFR,Cost & Freight,C,,1,,00,00000000,NT30,,01,US,TN,,,1710,0,,,,,,,,,1760,,BPINST,171058,20180312,,USCU_L06,USCU_L06,,USD,,00000000,,,LR,00000000,,,,00,A000,,USD,1,,,,,,US,A,US,0090000254,,0,S4HCLNT100,,,,,20180312,0090000254,,000,,,,,,,,,,20180312171058.974542,,,,0,,00000000,C,C,,,,,,A,,,,,,,,USD,RV,,,,,,Cost & Freight,,,0000,0000000000,00000000,,,,00000000,,,,,,,,,,,,,03,,C,,,,,,
100,0090003714,F2,L,M,USD,1710,10,Y17J01,0000014868,01,20210519,9400000252,2021,000,C1,Z2,US0003,,CFR,Cost & Freight,C,,1,,00,00000000,NT30,,01,US,TN,,,1710,0,,,,,,,,,26052,,BPINST,153019,20210519,,USCU_L06,USCU_L06,,USD,,00000000,,,LR,00000000,,,,00,A000,,USD,1,,,,,,US,A,US,0090003714,,0,S4HCLNT100,,,,,20210519,0090003714,,000,,,,,,,,,,20210519153019.109146,,,,0,,00000000,C,C,,,,,,A,,,,,,,,USD,RV,,,,,,Cost & Freight,,,0000,0000000000,00000000,,,,00000000,,,,,,,,,,,,,03,,C,,,,,,
100,0090001269,F2,L,M,USD,1710,10,Y17J01,0000005904,01,20191002,9400001243,2019,000,C1,Z2,US0003,,CFR,Cost & Freight,C,,1,,00,00000000,NT30,,01,US,NC,,,1710,0,,,,,,,,,15870,,BPINST,211515,20191002,,USCU_L04,USCU_L04,,USD,,00000000,,,LR,00000000,,,,00,A000,,USD,1,,,,,,US,A,US,0090001269,,0,S4HCLNT100,,,,,20191002,0090001269,,000,,,,,,,,,,20191002211515.129972,,,,0,,00000000,C,C,,,,,,A,,,,,,,,USD,,,,,,,Cost & Freight,,,0000,0000000000,00000000,,,,00000000,,,,,,,,,,,,,03,,C,,,,,,
100,0090002909,F2,L,M,USD,1710,10,Y17J01,0000012246,01,20200707,9400000993,2020,000,C1,Z2,US0004,,CFR,Cost & Freight,C,,1,,00,00000000,NT60,,01,US,NY,,,1710,0,,,,,,,,,38475,,BPINST,164300,20200708,,USCU_L01,USCU_L01,,USD,,00000000,,,LR,00000000,,,,00,A000,,USD,1,,,,,,US,A,US,0090002909,,0,S4HCLNT100,,,,,20200707,0090002909,,000,,,,,,,,,,20200708164300.673965,,,,0,,00000000,C,C,,,,,,A,,,,,,,,USD,,,,,,,Cost & Freight,,,0000,0000000000,00000000,,,,00000000,,,,,,,,,,,,,03,,,,,,,,
100,0090003725,F2,L,M,USD,1710,10,Y17J01,0000014890,01,20210519,9400000263,2021,000,C1,Z2,US0003,,CFR,Cost & Freight,C,,1,,00,00000000,NT30,,01,US,TN,,,1710,0,,,,,,,,,20520,,BPINST,153043,20210519,,USCU_L06,USCU_L06,,USD,,00000000,,,LR,00000000,,,,00,A000,,USD,1,,,,,,US,A,US,0090003725,,0,S4HCLNT100,,,,,20210519,0090003725,,000,,,,,,,,,,20210519153043.719829,,,,0,,00000000,C,C,,,,,,A,,,,,,,,USD,RV,,,,,,Cost & Freight,,,0000,0000000000,00000000,,,,00000000,,,,,,,,,,,,,03,,C,,,,,,
100,0090002911,F2,L,M,USD,1710,10,Y17J01,0000012250,01,20200707,9400000995,2020,000,C1,Z1,US0006,,CFR,Cost & Freight,C,,1,,00,00000000,NT30,,01,US,IA,,,1710,0,,,,,,,,,27000,,BPINST,164304,20200708,,USCU_S15,USCU_S15,,USD,,00000000,,,LR,00000000,,,,00,A000,,USD,1,,,,,,US,A,US,0090002911,,0,S4HCLNT100,,,,,20200707,0090002911,,000,,,,,,,,,,20200708164304.489411,,,,0,,00000000,C,C,,,,,,A,,,,,,,,USD,,,,,,,Cost & Freight,,,0000,0000000000,00000000,,,,00000000,,,,,,,,,,,,,03,,,,,,,,
100,0090002912,F2,L,M,USD,1710,10,Y17J01,0000012252,01,20200706,9400000996,2020,000,C1,Z2,US0004,,CFR,Cost & Freight,C,,1,,00,00000000,NT30,,01,US,DE,,,1710,0,,,,,,,,,19575,,BPINST,164306,20200708,,USCU_L02,USCU_L02,,USD,,00000000,,,LR,00000000,,,,00,A000,,USD,1,,,,,,US,A,US,0090002912,,0,S4HCLNT100,,,,,20200706,0090002912,,000,,,,,,,,,,20200708164306.381152,,,,0,,00000000,C,C,,,,,,A,,,,,,,,USD,,,,,,,Cost & Freight,,,0000,0000000000,00000000,,,,00000000,,,,,,,,,,,,,03,,,,,,,,
100,0090002205,F2,L,M,USD,1710,10,Y17J01,0000009269,01,20200202,9400000321,2020,000,C1,Z2,US0006,,CFR,Cost & Freight,C,,1,,00,00000000,NT30,,01,US,MI,,,1710,0,,,,,,,,,83517,,BPINST,211237,20200203,,USCU_L09,USCU_L09,,USD,,20200203,,,LR,00000000,,,,00,A000,,USD,1,,,,,,US,A,US,0090002205,,0,S4HCLNT100,,,,,20200202,0090002205,,000,,,,,,,,,,20200203212323.513129,,,,0,,00000000,C,C,,,,,,A,,,,,,,,USD,,,,,,,Cost & Freight,,,0000,0000000000,00000000,,,,00000000,,,,,,,,,,,,,03,,C,,,,,,
100,0090002914,F2,L,M,USD,1710,10,Y17J01,0000012256,01,20200706,9400000998,2020,000,C1,Z1,US0006,,CFR,Cost & Freight,C,,1,,00,00000000,NT30,,01,US,MN,,,1710,0,,,,,,,,,54675,,BPINST,164310,20200708,,USCU_S17,USCU_S17,,USD,,00000000,,,LR,00000000,,,,00,A000,,USD,1,,,,,,US,A,US,0090002914,,0,S4HCLNT100,,,,,20200706,0090002914,,000,,,,,,,,,,20200708164310.074385,,,,0,,00000000,C,C,,,,,,A,,,,,,,,USD,,,,,,,Cost & Freight,,,0000,0000000000,00000000,,,,00000000,,,,,,,,,,,,,03,,,,,,,,
100,0090002216,F2,L,M,USD,1710,10,Y17J01,0000009291,01,20200202,9400000332,2020,000,C1,Z2,US0006,,CFR,Cost & Freight,C,,1,,00,00000000,NT30,,01,US,MI,,,1710,0,,,,,,,,,10570,,BPINST,211300,20200203,,USCU_L09,USCU_L09,,USD,,20200203,,,LR,00000000,,,,00,A000,,USD,1,,,,,,US,A,US,0090002216,,0,S4HCLNT100,,,,,20200202,0090002216,,000,,,,,,,,,,20200203212325.823997,,,,0,,00000000,C,C,,,,,,A,,,,,,,,USD,,,,,,,Cost & Freight,,,0000,0000000000,00000000,,,,00000000,,,,,,,,,,,,,03,,C,,,,,,
100,0090002916,F2,L,M,USD,1710,10,Y17J01,0000012260,01,20200705,9400001000,2020,000,C1,Z1,US0006,,CFR,Cost & Freight,C,,1,,00,00000000,NT30,,01,US,IA,,,1710,0,,,,,,,,,24975,,BPINST,164313,20200708,,USCU_S15,USCU_S15,,USD,,00000000,,,LR,00000000,,,,00,A000,,USD,1,,,,,,US,A,US,0090002916,,0,S4HCLNT100,,,,,20200705,0090002916,,000,,,,,,,,,,20200708164313.976143,,,,0,,00000000,C,C,,,,,,A,,,,,,,,USD,,,,,,,Cost & Freight,,,0000,0000000000,00000000,,,,00000000,,,,,,,,,,,,,03,,,,,,,,
100,0090002917,F2,L,M,USD,1710,10,Y17J01,0000012262,01,20200705,9400001001,2020,000,C1,Z2,US0004,,CFR,Cost & Freight,C,,1,,00,00000000,NT60,,01,US,NY,,,1710,0,,,,,,,,,5400,,BPINST,164315,20200708,,USCU_L01,USCU_L01,,USD,,00000000,,,LR,00000000,,,,00,A000,,USD,1,,,,,,US,A,US,0090002917,,0,S4HCLNT100,,,,,20200705,0090002917,,000,,,,,,,,,,20200708164315.855827,,,,0,,00000000,C,C,,,,,,A,,,,,,,,USD,,,,,,,Cost & Freight,,,0000,0000000000,00000000,,,,00000000,,,,,,,,,,,,,03,,,,,,,,
100,0090002219,F2,L,M,USD,1710,10,Y17J01,0000009297,01,20200202,9400000335,2020,000,C1,Z2,US0006,,CFR,Cost & Freight,C,,1,,00,00000000,NT30,,01,US,MI,,,1710,0,,,,,,,,,28680,,BPINST,211306,20200203,,USCU_L09,USCU_L09,,USD,,20200203,,,LR,00000000,,,,00,A000,,USD,1,,,,,,US,A,US,0090002219,,0,S4HCLNT100,,,,,20200202,0090002219,,000,,,,,,,,,,20200203212326.438489,,,,0,,00000000,C,C,,,,,,A,,,,,,,,USD,,,,,,,Cost & Freight,,,0000,0000000000,00000000,,,,00000000,,,,,,,,,,,,,03,,C,,,,,,
100,0090002919,F2,L,M,USD,1710,10,Y17J01,0000012266,01,20200704,9400001003,2020,000,C1,Z1,US0006,,CFR,Cost & Freight,C,,1,,00,00000000,NT30,,01,US,WI,,,1710,0,,,,,,,,,41175,,BPINST,164319,20200708,,USCU_S16,USCU_S16,,USD,,00000000,,,LR,00000000,,,,00,A000,,USD,1,,,,,,US,A,US,0090002919,,0,S4HCLNT100,,,,,20200704,0090002919,,000,,,,,,,,,,20200708164319.600466,,,,0,,00000000,C,C,,,,,,A,,,,,,,,USD,,,,,,,Cost & Freight,,,0000,0000000000,00000000,,,,00000000,,,,,,,,,,,,,03,,,,,,,,
100,0090002152,F2,L,M,USD,1710,10,Y17J01,0000009032,01,20200203,9400000273,2020,000,C1,Z2,US0003,,CFR,Cost & Freight,C,,1,,00,00000000,NT30,,01,US,TN,,,1710,0,,,,,,,,,18720,,BPINST,182400,20200203,,USCU_L06,USCU_L06,,USD,,20200203,,,LR,00000000,,,,00,A000,,USD,1,,,,,,US,A,US,0090002152,,0,S4HCLNT100,,,,,20200203,0090002152,,000,,,,,,,,,,20200203183902.790043,,,,0,,00000000,C,C,,,,,,A,,,,,,,,USD,,,,,,,Cost & Freight,,,0000,0000000000,00000000,,,,00000000,,,,,,,,,,,,,03,,C,,,,,,
100,0090003756,F2,L,M,USD,1710,10,Y17J01,0000014987,01,20210518,9400000294,2021,000,C1,Z2,US0003,,CFR,Cost & Freight,C,,1,,00,00000000,NT30,,01,US,TN,,,1710,0,,,,,,,,,27300,,BPINST,154313,20210519,,USCU_L06,USCU_L06,,USD,,00000000,,,LR,00000000,,,,00,A000,,USD,1,,,,,,US,A,US,0090003756,,0,S4HCLNT100,,,,,20210518,0090003756,,000,,,,,,,,,,20210519154313.863475,,,,0,,00000000,C,C,,,,,,A,,,,,,,,USD,RV,,,,,,Cost & Freight,,,0000,0000000000,00000000,,,,00000000,,,,,,,,,,,,,03,,C,,,,,,
100,0090002922,F2,L,M,USD,1710,10,Y17J01,0000012272,01,20200703,9400001006,2020,000,C1,Z2,US0004,,CFR,Cost & Freight,C,,1,,00,00000000,NT30,,01,US,DE,,,1710,0,,,,,,,,,19575,,BPINST,164325,20200708,,USCU_L02,USCU_L02,,USD,,00000000,,,LR,00000000,,,,00,A000,,USD,1,,,,,,US,A,US,0090002922,,0,S4HCLNT100,,,,,20200703,0090002922,,000,,,,,,,,,,20200708164325.334025,,,,0,,00000000,C,C,,,,,,A,,,,,,,,USD,,,,,,,Cost & Freight,,,0000,0000000000,00000000,,,,00000000,,,,,,,,,,,,,03,,,,,,,,
100,0090002923,F2,L,M,USD,1710,10,Y17J01,0000012274,01,20200708,9400001007,2020,000,C1,Z2,US0004,,CFR,Cost & Freight,C,,1,,00,00000000,NT60,,01,US,NY,,,1710,0,,,,,,,,,51975,,BPINST,164327,20200708,,USCU_L01,USCU_L01,,USD,,00000000,,,LR,00000000,,,,00,A000,,USD,1,,,,,,US,A,US,0090002923,,0,S4HCLNT100,,,,,20200708,0090002923,,000,,,,,,,,,,20200708164327.153373,,,,0,,00000000,C,C,,,,,,A,,,,,,,,USD,,,,,,,Cost & Freight,,,0000,0000000000,00000000,,,,00000000,,,,,,,,,,,,,03,,,,,,,,
100,0010000026,SVCB,X,EBDR,USD,1710,10,S17J01,2000000222,01,20201109,,0000,000,02,01,US0001,,EXW,Palo Alto,D,,0,,00,00000000,0004,,01,US,CA,,,1710,1,,,,,,,,,105,,SERV_MAN,144013,20201109,,0017100001,0017100001,,USD,,20201109,,,,00000000,,,,00,1000,,USD,1,,4000000002,,,,US,,,4000000002,,4.2,S4HCLNT100,,,,,20201109,,,000,,,,,,,,,,20201109144042.394943,,,,0,,00000000,,,,,,C,F2,,,C,5000000002,S4HCLNT100,A,,,USD,RV,,,,,,Palo Alto,,,0000,0000000000,00000000,,,,00000000,,,,,,,,,,CSCO,,,03,,,,,,,,
100,0090002746,F2,L,M,USD,1710,10,S17J01,0000011390,01,20200522,9400000832,2020,000,02,01,US0001,,EXW,Palo Alto,C,,1,,00,00000000,0004,,01,US,CA,,,1710,1,,,,,,,,,99,,BPINST,114708,20200528,,0017100001,0017100001,,USD,,00000000,,,LR,00000000,,,,00,1000,,USD,1,,8000000090,,,,US,A,US,8000000090,,3.96,S4HCLNT100,,,,,20200522,0090002746,,000,,,,,,,,,,20200528114712.17376,,,,0,,00000000,C,C,,,,,,A,,,,,,,,USD,,,,,,,Palo Alto,,,0000,0000000000,00000000,,,,00000000,,,,,,,,,,,,,03,,C,,,,,,
100,0090003640,F2,L,M,USD,1710,10,S17J01,0000014681,01,20210322,9400000185,2021,000,02,01,US0001,,EXW,Palo Alto,C,,1,X,00,00000000,0004,,01,US,CA,,,1710,1,,,,,,,,,0,,SERV_MAN,134826,20210322,,0017100001,0017100001,,USD,,00000000,,,LR,00000000,,,,00,1000,,USD,1,,8000000140,,,,US,A,US,8000000140,,0,S4HCLNT100,,,,,20210322,0090003640,,000,,,,,,,,,,20210322134827.023743,,,,0,,00000000,C,C,,,,,,A,,,,,,,,USD,RV,,,,,,Palo Alto,,,0000,0000000000,00000000,,,,00000000,,,,,,,,,,,,,03,,A,,,,,,
100,0090004118,F2,L,M,USD,1710,10,S17J01,0000016542,01,20220318,9400000038,2022,000,02,01,US0001,,EXW,Palo Alto,C,,1,X,00,00000000,0004,,01,US,CA,,,1710,1,,,,,,,,,122.55,,SERV_MAN,131131,20220318,,0017100001,0017100001,,USD,,00000000,,,LR,00000000,,,,00,1000,,USD,1,,4000000090,,,,US,A,US,4000000090,,4.9,S4HCLNT100,,,,,20220318,0090004118,,000,,,A,,,,,,,20220318131131.518464,,,,0,,00000000,C,C,,,,,,A,,,,,,,,USD,RV,,,,,,Palo Alto,,,0000,0000000000,00000000,,,,00000000,,,,,,,,,,,,,03,,C,,,,,,
