MATNR,WERKS,DISPO,DISGR,DISMM,DISLS,BSTMI,BSTMA,BSTFE,BSTRF,BESKZ,SOBSL,LGPRO,EISBE,PLIFZ,WEBAZ,AUSSS,DZEIT,MINBE
SP005,1910,001,,VB,EX,0,0,0,0,F,,191B,0,8,1,0,0,200
SP006,1910,001,,VB,EX,0,0,0,0,F,,191B,0,8,1,0,0,200
RM233-1,1910,001,,PD,EX,2000,0,0,0,F,,191B,800,10,1,0,0,0
S-203,1910,001,,D1,H1,0,0,0,0,F,,191B,240,2,0,0,0,440
S-201,1910,001,,D1,H1,0,0,0,0,E,,191B,1463,0,0,0,5,3713
AVC_RBT_CNTRL_CAB,1910,001,,VB,EX,10,0,0,0,F,,,0,10,0,0,0,10
AVC_RBT_CNTRL_BRD,1910,001,,VB,EX,10,10,0,0,F,,,0,8,0,0,0,10
RM124,5910,001,,VB,EX,0,0,0,0,F,,591B,0,10,1,0,0,200
RM13,5910,001,,PD,EX,0,0,0,0,F,,591B,0,10,0,0,0,0
RM14,5910,001,,PD,EX,0,0,0,0,F,,591B,0,10,0,0,0,0
RM16,5910,001,,PD,EX,0,0,0,0,F,,591B,0,10,0,0,0,0
RM20,5910,001,,PD,EX,0,0,0,0,F,,591B,0,10,0,0,0,0
RM30,5910,001,,VB,WB,1000,0,0,0,F,,591B,0,5,1,0,0,200
RM128,5910,001,,PD,EX,0,0,0,0,F,10,591B,0,10,0,0,0,0
SP001,5910,001,,VB,EX,0,0,0,0,F,,591B,0,8,1,0,0,200
SP002,5910,001,,VB,EX,0,0,0,0,F,,591B,0,8,1,0,0,200
SP003,5910,001,,VB,EX,0,0,0,0,F,,591B,0,8,1,0,0,200
SP004,5910,001,,VB,EX,0,0,0,0,F,,591B,0,8,1,0,0,200
SP005,5910,001,,VB,EX,0,0,0,0,F,,591B,0,8,1,0,0,200
SP006,5910,001,,VB,EX,0,0,0,0,F,,591B,0,8,1,0,0,200
RM233-1,5910,001,,PD,EX,2000,0,0,0,F,,591B,800,10,1,0,0,0
S-203,5910,001,,D1,H1,0,0,0,0,F,,591B,240,2,0,0,0,440
S-201,5910,001,,D1,H1,0,0,0,0,E,,591B,1463,0,0,0,5,3713
RM124,1610,001,,VB,EX,0,0,0,0,F,,161B,0,10,1,0,0,200
RM13,1610,001,,PD,EX,0,0,0,0,F,,161B,0,10,0,0,0,0
RM14,1610,001,,PD,EX,0,0,0,0,F,,161B,0,10,0,0,0,0
RM16,1610,001,,PD,EX,0,0,0,0,F,,161B,0,10,0,0,0,0
RM20,1610,001,,PD,EX,0,0,0,0,F,,161B,0,10,0,0,0,0
RM128,1610,001,,PD,EX,0,0,0,0,F,10,161B,0,10,0,0,0,0
SP001,1610,001,,VB,EX,0,0,0,0,F,,161B,0,8,1,0,0,200
SP002,1610,001,,VB,EX,0,0,0,0,F,,161B,0,8,1,0,0,200
SP003,1610,001,,VB,EX,0,0,0,0,F,,161B,0,8,1,0,0,200
SP004,1610,001,,VB,EX,0,0,0,0,F,,161B,0,8,1,0,0,200
SP005,1610,001,,VB,EX,0,0,0,0,F,,161B,0,8,1,0,0,200
SP006,1610,001,,VB,EX,0,0,0,0,F,,161B,0,8,1,0,0,200
RM233-1,1610,001,,PD,EX,2000,0,0,0,F,,161B,800,10,1,0,0,0
S-203,1610,001,,D1,H1,0,0,0,0,F,,161B,240,2,0,0,0,440
S-201,1610,001,,D1,H1,0,0,0,0,E,,161B,1463,0,0,0,5,3713
F-20A,1610,001,,PD,EX,0,0,0,0,E,,161A,0,0,0,0,1,0
FG111,1610,001,,PD,EX,0,0,0,0,E,,161A,0,0,0,0,1,0
FG111_A,1610,001,,PD,EX,0,0,0,0,E,,161A,0,0,0,0,1,0
FG111_B,1610,001,,PD,EX,0,0,0,0,E,,161A,0,0,0,0,1,0
FG111_C,1610,001,,PD,EX,0,0,0,0,E,,161A,0,0,0,0,1,0
SG2200,1610,001,,PD,EX,0,0,0,0,E,,161B,0,10,0,0,1,0
SG1010,1610,001,,PD,EX,0,0,0,0,X,,,0,0,0,0,5,0
FG29-1,1610,001,,PD,EX,0,0,0,0,E,,,0,0,0,0,10,0
SG6100,1610,001,,PD,EX,0,0,0,0,E,,,0,2,0,0,10,0
FG6200,1610,001,,PD,EX,0,0,0,0,E,,,0,0,0,0,10,0
FG6500,1610,001,,PD,EX,0,0,0,0,E,,,0,0,0,0,10,0
AVC_RBT_CNTRL_CAB,1610,001,,VB,EX,10,0,0,0,F,,,0,10,0,0,0,10
AVC_RBT_CNTRL_BRD,1610,001,,VB,EX,10,10,0,0,F,,,0,8,0,0,0,10
RM124,2810,001,,VB,EX,0,0,0,0,F,,281B,0,10,1,0,0,200
RM13,2810,001,,PD,EX,0,0,0,0,F,,281B,0,10,0,0,0,0
RM14,2810,001,,PD,EX,0,0,0,0,F,,281B,0,10,0,0,0,0
RM16,2810,001,,PD,EX,0,0,0,0,F,,281B,0,10,0,0,0,0
RM20,2810,001,,PD,EX,0,0,0,0,F,,281B,0,10,0,0,0,0
RM30,2810,001,,VB,WB,1000,0,0,0,F,,281B,0,5,1,0,0,200
RM128,2810,001,,PD,EX,0,0,0,0,F,10,281B,0,10,0,0,0,0
FG29,2810,001,,PD,EX,0,0,0,0,E,,281A,0,0,0,0,1,0
SG24,2810,001,,PD,EX,0,0,0,0,E,,281B,0,2,0,0,1,0
FG228,2810,001,,PD,EX,0,0,0,0,E,,281A,0,0,0,0,5,0
FG126,2810,001,,PD,EX,0,0,0,0,E,,281A,0,0,0,0,1,0
SP001,2810,001,,VB,EX,0,0,0,0,F,,281B,0,8,1,0,0,200
SP002,2810,001,,VB,EX,0,0,0,0,F,,281B,0,8,1,0,0,200
SP003,2810,001,,VB,EX,0,0,0,0,F,,281B,0,8,1,0,0,200
SP004,2810,001,,VB,EX,0,0,0,0,F,,281B,0,8,1,0,0,200
SP005,2810,001,,VB,EX,0,0,0,0,F,,281B,0,8,1,0,0,200
SP006,2810,001,,VB,EX,0,0,0,0,F,,281B,0,8,1,0,0,200
RM233-1,2810,001,,PD,EX,2000,0,0,0,F,,281B,800,10,1,0,0,0
FG233,2810,001,,PD,EX,0,0,0,0,E,,281A,0,10,1,0,2,0
SG233,2810,001,,PD,EX,0,0,0,0,E,,281B,0,10,1,0,1,0
S-203,2810,001,,D1,H1,0,0,0,0,F,,281B,240,2,0,0,0,440
S-201,2810,001,,D1,H1,0,0,0,0,E,,281B,1463,0,0,0,5,3713
AVC_RBT_CNTRL_CAB,2810,001,,VB,EX,10,0,0,0,F,,,0,10,0,0,0,10
AVC_RBT_CNTRL_BRD,2810,001,,VB,EX,10,10,0,0,F,,,0,8,0,0,0,10
RM124,3510,001,,VB,EX,0,0,0,0,F,,351B,0,10,1,0,0,200
RM13,3510,001,,PD,EX,0,0,0,0,F,,351B,0,10,0,0,0,0
RM14,3510,001,,PD,EX,0,0,0,0,F,,351B,0,10,0,0,0,0
RM16,3510,001,,PD,EX,0,0,0,0,F,,351B,0,10,0,0,0,0
RM20,3510,001,,PD,EX,0,0,0,0,F,,351B,0,10,0,0,0,0
RM30,3510,001,,VB,WB,1000,0,0,0,F,,351B,0,5,1,0,0,200
RM124,2610,001,,VB,EX,0,0,0,0,F,,261B,0,10,1,0,0,200
RM13,2610,001,,PD,EX,0,0,0,0,F,,261B,0,10,0,0,0,0
RM14,2610,001,,PD,EX,0,0,0,0,F,,261B,0,10,0,0,0,0
RM16,2610,001,,PD,EX,0,0,0,0,F,,261B,0,10,0,0,0,0
RM20,2610,001,,PD,EX,0,0,0,0,F,,261B,0,10,0,0,0,0
RM30,2610,001,,VB,WB,1000,0,0,0,F,,261B,0,5,1,0,0,200
RM128,2610,001,,PD,EX,0,0,0,0,F,10,261B,0,10,0,0,0,0
SP001,2610,001,,VB,EX,0,0,0,0,F,,261B,0,8,1,0,0,200
SP002,2610,001,,VB,EX,0,0,0,0,F,,261B,0,8,1,0,0,200
SP003,2610,001,,VB,EX,0,0,0,0,F,,261B,0,8,1,0,0,200
SP004,2610,001,,VB,EX,0,0,0,0,F,,261B,0,8,1,0,0,200
SP005,2610,001,,VB,EX,0,0,0,0,F,,261B,0,8,1,0,0,200
SP006,2610,001,,VB,EX,0,0,0,0,F,,261B,0,8,1,0,0,200
RM233-1,2610,001,,PD,EX,2000,0,0,0,F,,261B,800,10,1,0,0,0
S-203,2610,001,,D1,H1,0,0,0,0,F,,261B,240,2,0,0,0,440
S-201,2610,001,,D1,H1,0,0,0,0,E,,261B,1463,0,0,0,5,3713
AVC_RBT_CNTRL_CAB,2610,001,,VB,EX,10,0,0,0,F,,,0,10,0,0,0,10
AVC_RBT_CNTRL_BRD,2610,001,,VB,EX,10,10,0,0,F,,,0,8,0,0,0,10
RM124,5810,001,,VB,EX,0,0,0,0,F,,581B,0,10,1,0,0,200
RM13,5810,001,,PD,EX,0,0,0,0,F,,581B,0,10,0,0,0,0
RM14,5810,001,,PD,EX,0,0,0,0,F,,581B,0,10,0,0,0,0
RM16,5810,001,,PD,EX,0,0,0,0,F,,581B,0,10,0,0,0,0
RM20,5810,001,,PD,EX,0,0,0,0,F,,581B,0,10,0,0,0,0
RM30,5810,001,,VB,WB,1000,0,0,0,F,,581B,0,5,1,0,0,200
RM128,5810,001,,PD,EX,0,0,0,0,F,10,581B,0,10,0,0,0,0
SP001,5810,001,,VB,EX,0,0,0,0,F,,581B,0,8,1,0,0,200
SP002,5810,001,,VB,EX,0,0,0,0,F,,581B,0,8,1,0,0,200
SP003,5810,001,,VB,EX,0,0,0,0,F,,581B,0,8,1,0,0,200
SP004,5810,001,,VB,EX,0,0,0,0,F,,581B,0,8,1,0,0,200
SP005,5810,001,,VB,EX,0,0,0,0,F,,581B,0,8,1,0,0,200
SP006,5810,001,,VB,EX,0,0,0,0,F,,581B,0,8,1,0,0,200
RM233-1,5810,001,,PD,EX,2000,0,0,0,F,,581B,800,10,1,0,0,0
S-203,5810,001,,D1,H1,0,0,0,0,F,,581B,240,2,0,0,0,440
S-201,5810,001,,D1,H1,0,0,0,0,E,,581B,1463,0,0,0,5,3713
AVC_RBT_CNTRL_CAB,5810,001,,VB,EX,10,0,0,0,F,,,0,10,0,0,0,10
AVC_RBT_CNTRL_BRD,5810,001,,VB,EX,10,10,0,0,F,,,0,8,0,0,0,10
RM124,6910,001,,VB,EX,0,0,0,0,F,,691B,0,10,1,0,0,200
RM13,6910,001,,PD,EX,0,0,0,0,F,,691B,0,10,0,0,0,0
RM14,6910,001,,PD,EX,0,0,0,0,F,,691B,0,10,0,0,0,0
RM16,6910,001,,PD,EX,0,0,0,0,F,,691B,0,10,0,0,0,0
RM30,6910,001,,VB,WB,1000,0,0,0,F,,691B,0,5,1,0,0,200
RM128,6910,001,,PD,EX,0,0,0,0,F,10,691B,0,10,0,0,0,0
SP001,6910,001,,VB,EX,0,0,0,0,F,,691B,0,8,1,0,0,200
SP002,6910,001,,VB,EX,0,0,0,0,F,,691B,0,8,1,0,0,200
SP003,6910,001,,VB,EX,0,0,0,0,F,,691B,0,8,1,0,0,200
SP004,6910,001,,VB,EX,0,0,0,0,F,,691B,0,8,1,0,0,200
SP005,6910,001,,VB,EX,0,0,0,0,F,,691B,0,8,1,0,0,200
SP006,6910,001,,VB,EX,0,0,0,0,F,,691B,0,8,1,0,0,200
RM233-1,6910,001,,PD,EX,2000,0,0,0,F,,691B,800,10,1,0,0,0
S-203,6910,001,,D1,H1,0,0,0,0,F,,691B,240,2,0,0,0,440
S-201,6910,001,,D1,H1,0,0,0,0,E,,691B,1463,0,0,0,5,3713
AVC_RBT_CNTRL_CAB,6910,001,,VB,EX,10,0,0,0,F,,,0,10,0,0,0,10
AVC_RBT_CNTRL_BRD,6910,001,,VB,EX,10,10,0,0,F,,,0,8,0,0,0,10
RM124,4410,001,,VB,EX,0,0,0,0,F,,441B,0,10,1,0,0,200
RM13,4410,001,,PD,EX,0,0,0,0,F,,441B,0,10,0,0,0,0
RM14,4410,001,,PD,EX,0,0,0,0,F,,441B,0,10,0,0,0,0
RM16,4410,001,,PD,EX,0,0,0,0,F,,441B,0,10,0,0,0,0
RM20,4410,001,,PD,EX,0,0,0,0,F,,441B,0,10,0,0,0,0
RM30,4410,001,,VB,WB,1000,0,0,0,F,,441B,0,5,1,0,0,200
RM128,4410,001,,PD,EX,0,0,0,0,F,10,441B,0,10,0,0,0,0
SP001,4410,001,,VB,EX,0,0,0,0,F,,441B,0,8,1,0,0,200
SP002,4410,001,,VB,EX,0,0,0,0,F,,441B,0,8,1,0,0,200
SP003,4410,001,,VB,EX,0,0,0,0,F,,441B,0,8,1,0,0,200
SP004,4410,001,,VB,EX,0,0,0,0,F,,441B,0,8,1,0,0,200
SP005,4410,001,,VB,EX,0,0,0,0,F,,441B,0,8,1,0,0,200
SP006,4410,001,,VB,EX,0,0,0,0,F,,441B,0,8,1,0,0,200
RM233-1,4410,001,,PD,EX,2000,0,0,0,F,,441B,800,10,1,0,0,0
S-203,4410,001,,D1,H1,0,0,0,0,F,,441B,240,2,0,0,0,440
S-201,4410,001,,D1,H1,0,0,0,0,E,,441B,1463,0,0,0,5,3713
AVC_RBT_CNTRL_CAB,4410,001,,VB,EX,10,0,0,0,F,,,0,10,0,0,0,10
AVC_RBT_CNTRL_BRD,4410,001,,VB,EX,10,10,0,0,F,,,0,8,0,0,0,10
RM124,3710,001,,VB,EX,0,0,0,0,F,,371B,0,10,1,0,0,200
RM13,3710,001,,PD,EX,0,0,0,0,F,,371B,0,10,0,0,0,0
RM14,3710,001,,PD,EX,0,0,0,0,F,,371B,0,10,0,0,0,0
RM16,3710,001,,PD,EX,0,0,0,0,F,,371B,0,10,0,0,0,0
RM20,3710,001,,PD,EX,0,0,0,0,F,,371B,0,10,0,0,0,0
RM30,3710,001,,VB,WB,1000,0,0,0,F,,371B,0,5,1,0,0,200
RM128,3710,001,,PD,EX,0,0,0,0,F,10,371B,0,10,0,0,0,0
SP001,3710,001,,VB,EX,0,0,0,0,F,,371B,0,8,1,0,0,200
SP002,3710,001,,VB,EX,0,0,0,0,F,,371B,0,8,1,0,0,200
SP003,3710,001,,VB,EX,0,0,0,0,F,,371B,0,8,1,0,0,200
SP004,3710,001,,VB,EX,0,0,0,0,F,,371B,0,8,1,0,0,200
SP005,3710,001,,VB,EX,0,0,0,0,F,,371B,0,8,1,0,0,200
SP006,3710,001,,VB,EX,0,0,0,0,F,,371B,0,8,1,0,0,200
RM233-1,3710,001,,PD,EX,2000,0,0,0,F,,371B,800,10,1,0,0,0
S-203,3710,001,,D1,H1,0,0,0,0,F,,371B,240,2,0,0,0,440
S-201,3710,001,,D1,H1,0,0,0,0,E,,371B,1463,0,0,0,5,3713
AVC_RBT_CNTRL_CAB,3710,001,,VB,EX,10,0,0,0,F,,,0,10,0,0,0,10
AVC_RBT_CNTRL_BRD,3710,001,,VB,EX,10,10,0,0,F,,,0,8,0,0,0,10
RM124,5410,001,,VB,EX,0,0,0,0,F,,541B,0,10,1,0,0,200
RM13,5410,001,,PD,EX,0,0,0,0,F,,541B,0,10,0,0,0,0
RM14,5410,001,,PD,EX,0,0,0,0,F,,541B,0,10,0,0,0,0
RM16,5410,001,,PD,EX,0,0,0,0,F,,541B,0,10,0,0,0,0
RM20,5410,001,,PD,EX,0,0,0,0,F,,541B,0,10,0,0,0,0
RM30,5410,001,,VB,WB,1000,0,0,0,F,,541B,0,5,1,0,0,200
RM128,5410,001,,PD,EX,0,0,0,0,F,10,541B,0,10,0,0,0,0
SP001,5410,001,,VB,EX,0,0,0,0,F,,541B,0,8,1,0,0,200
SP002,5410,001,,VB,EX,0,0,0,0,F,,541B,0,8,1,0,0,200
SP003,5410,001,,VB,EX,0,0,0,0,F,,541B,0,8,1,0,0,200
SP004,5410,001,,VB,EX,0,0,0,0,F,,541B,0,8,1,0,0,200
SP005,5410,001,,VB,EX,0,0,0,0,F,,541B,0,8,1,0,0,200
SP006,5410,001,,VB,EX,0,0,0,0,F,,541B,0,8,1,0,0,200
RM233-1,5410,001,,PD,EX,2000,0,0,0,F,,541B,800,10,1,0,0,0
S-203,5410,001,,D1,H1,0,0,0,0,F,,541B,240,2,0,0,0,440
S-201,5410,001,,D1,H1,0,0,0,0,E,,541B,1463,0,0,0,5,3713
AVC_RBT_CNTRL_CAB,5410,001,,VB,EX,10,0,0,0,F,,,0,10,0,0,0,10
AVC_RBT_CNTRL_BRD,5410,001,,VB,EX,10,10,0,0,F,,,0,8,0,0,0,10
RM124,5510,001,,VB,EX,0,0,0,0,F,,551B,0,10,1,0,0,200
RM13,5510,001,,PD,EX,0,0,0,0,F,,551B,0,10,0,0,0,0
RM14,5510,001,,PD,EX,0,0,0,0,F,,551B,0,10,0,0,0,0
RM16,5510,001,,PD,EX,0,0,0,0,F,,551B,0,10,0,0,0,0
RM20,5510,001,,PD,EX,0,0,0,0,F,,551B,0,10,0,0,0,0
RM30,5510,001,,VB,WB,1000,0,0,0,F,,551B,0,5,1,0,0,200
RM128,5510,001,,PD,EX,0,0,0,0,F,10,551B,0,10,0,0,0,0
FG29,5510,001,,PD,EX,0,0,0,0,E,,551A,0,0,0,0,1,0
SG24,5510,001,,PD,EX,0,0,0,0,E,,551B,0,2,0,0,1,0
FG228,5510,001,,PD,EX,0,0,0,0,E,,551A,0,0,0,0,5,0
FG126,5510,001,,PD,EX,0,0,0,0,E,,551A,0,0,0,0,1,0
SP001,5510,001,,VB,EX,0,0,0,0,F,,551B,0,8,1,0,0,200
SP002,5510,001,,VB,EX,0,0,0,0,F,,551B,0,8,1,0,0,200
SP003,5510,001,,VB,EX,0,0,0,0,F,,551B,0,8,1,0,0,200
SP004,5510,001,,VB,EX,0,0,0,0,F,,551B,0,8,1,0,0,200
SP005,5510,001,,VB,EX,0,0,0,0,F,,551B,0,8,1,0,0,200
SP006,5510,001,,VB,EX,0,0,0,0,F,,551B,0,8,1,0,0,200
RM233-1,5510,001,,PD,EX,2000,0,0,0,F,,551B,800,10,1,0,0,0
FG233,5510,001,,PD,EX,0,0,0,0,E,,551A,0,10,1,0,2,0
SG233,5510,001,,PD,EX,0,0,0,0,E,,551B,0,10,1,0,1,0
FG129,5510,001,,PD,EX,0,0,0,0,E,,551A,0,0,0,0,1,0
SG29,5510,001,,PD,EX,0,0,0,0,E,,551B,0,2,0,0,1,0
SGPI001-V00,5510,001,,PD,EX,0,0,0,0,E,,551B,0,0,0,0,1,0
QM006,5510,001,,PD,EX,0,0,0,0,E,,551B,0,0,0,0,1,0
CM-FL-V01,5510,001,,PD,EX,0,0,0,0,E,,,0,10,0,0,2,0
CM-FL-V00,5510,001,,PD,EX,0,0,0,0,E,,,0,10,1,0,2,0
CM-MLFL-KM-VXX,5510,001,,PD,EX,0,0,0,0,E,,,0,10,0,0,2,0
FG-FL-MV-V00,5510,001,,PD,EX,0,0,0,0,E,,,0,10,1,0,2,0
FG-FL-MV-V01,5510,001,,PD,EX,0,0,0,0,E,,,0,10,1,0,2,0
FG-FL-MV-V02,5510,001,,PD,EX,0,0,0,0,E,,,0,10,1,0,2,0
S-203,5510,001,,D1,H1,0,0,0,0,F,,551B,240,2,0,0,0,440
F-10A,5510,001,,PD,EX,0,0,0,0,E,,551A,0,0,0,0,2,0
F-10B,5510,001,,PD,EX,0,0,0,0,E,,551A,0,0,0,0,2,0
S-201,5510,001,,D1,H1,0,0,0,0,E,,551B,1463,0,0,0,5,3713
S-301,5510,001,,PD,EX,0,0,0,0,E,,551B,0,0,0,0,3,0
F-20A,5510,001,,PD,EX,0,0,0,0,E,,551A,0,0,0,0,1,0
FG111,5510,001,,PD,EX,0,0,0,0,E,,551A,0,0,0,0,1,0
FG111_A,5510,001,,PD,EX,0,0,0,0,E,,551A,0,0,0,0,1,0
FG111_B,5510,001,,PD,EX,0,0,0,0,E,,551A,0,0,0,0,1,0
FG111_C,5510,001,,PD,EX,0,0,0,0,E,,551A,0,0,0,0,1,0
SG2200,5510,001,,PD,EX,0,0,0,0,E,,551B,0,10,0,0,1,0
SG1010,5510,001,,PD,EX,0,0,0,0,X,,,0,0,0,0,5,0
FG29-1,5510,001,,PD,EX,0,0,0,0,E,,,0,0,0,0,10,0
SG6100,5510,001,,PD,EX,0,0,0,0,E,,,0,2,0,0,10,0
FG6200,5510,001,,PD,EX,0,0,0,0,E,,,0,0,0,0,10,0
FG6500,5510,001,,PD,EX,0,0,0,0,E,,,0,0,0,0,10,0
AVC_RBT_CNTRL_CAB,5510,001,,VB,EX,10,0,0,0,F,,,0,10,0,0,0,10
AVC_RBT_CNTRL_BRD,5510,001,,VB,EX,10,10,0,0,F,,,0,8,0,0,0,10
RM124,7K10,001,,VB,EX,0,0,0,0,F,,7K1B,0,10,1,0,0,200
RM13,7K10,001,,PD,EX,0,0,0,0,F,,7K1B,0,10,0,0,0,0
RM14,7K10,001,,PD,EX,0,0,0,0,F,,7K1B,0,10,0,0,0,0
RM16,7K10,001,,PD,EX,0,0,0,0,F,,7K1B,0,10,0,0,0,0
RM20,7K10,001,,PD,EX,0,0,0,0,F,,7K1B,0,10,0,0,0,0
RM30,7K10,001,,VB,WB,1000,0,0,0,F,,7K1B,0,5,1,0,0,200
RM128,7K10,001,,PD,EX,0,0,0,0,F,10,7K1B,0,10,0,0,0,0
SP001,7K10,001,,VB,EX,0,0,0,0,F,,7K1B,0,8,1,0,0,200
SP002,7K10,001,,VB,EX,0,0,0,0,F,,7K1B,0,8,1,0,0,200
SP003,7K10,001,,VB,EX,0,0,0,0,F,,7K1B,0,8,1,0,0,200
SP004,7K10,001,,VB,EX,0,0,0,0,F,,7K1B,0,8,1,0,0,200
SP005,7K10,001,,VB,EX,0,0,0,0,F,,7K1B,0,8,1,0,0,200
SP006,7K10,001,,VB,EX,0,0,0,0,F,,7K1B,0,8,1,0,0,200
RM233-1,7K10,001,,PD,EX,2000,0,0,0,F,,7K1B,800,10,1,0,0,0
S-203,7K10,001,,D1,H1,0,0,0,0,F,,7K1B,240,2,0,0,0,440
S-201,7K10,001,,D1,H1,0,0,0,0,E,,7K1B,1463,0,0,0,5,3713
AVC_RBT_CNTRL_CAB,7K10,001,,VB,EX,10,0,0,0,F,,,0,10,0,0,0,10
AVC_RBT_CNTRL_BRD,7K10,001,,VB,EX,10,10,0,0,F,,,0,8,0,0,0,10
RM124,4310,001,,VB,EX,0,0,0,0,F,,431B,0,10,1,0,0,200
RM13,4310,001,,PD,EX,0,0,0,0,F,,431B,0,10,0,0,0,0
RM14,4310,001,,PD,EX,0,0,0,0,F,,431B,0,10,0,0,0,0
RM16,4310,001,,PD,EX,0,0,0,0,F,,431B,0,10,0,0,0,0
RM20,4310,001,,PD,EX,0,0,0,0,F,,431B,0,10,0,0,0,0
RM30,4310,001,,VB,WB,1000,0,0,0,F,,431B,0,5,1,0,0,200
RM128,4310,001,,PD,EX,0,0,0,0,F,10,431B,0,10,0,0,0,0
SP001,4310,001,,VB,EX,0,0,0,0,F,,431B,0,8,1,0,0,200
SP002,4310,001,,VB,EX,0,0,0,0,F,,431B,0,8,1,0,0,200
SP003,4310,001,,VB,EX,0,0,0,0,F,,431B,0,8,1,0,0,200
SP004,4310,001,,VB,EX,0,0,0,0,F,,431B,0,8,1,0,0,200
SP005,4310,001,,VB,EX,0,0,0,0,F,,431B,0,8,1,0,0,200
SP006,4310,001,,VB,EX,0,0,0,0,F,,431B,0,8,1,0,0,200
RM233-1,4310,001,,PD,EX,2000,0,0,0,F,,431B,800,10,1,0,0,0
S-203,4310,001,,D1,H1,0,0,0,0,F,,431B,240,2,0,0,0,440
S-201,4310,001,,D1,H1,0,0,0,0,E,,431B,1463,0,0,0,5,3713
AVC_RBT_CNTRL_CAB,4310,001,,VB,EX,10,0,0,0,F,,,0,10,0,0,0,10
AVC_RBT_CNTRL_BRD,4310,001,,VB,EX,10,10,0,0,F,,,0,8,0,0,0,10
RM124,1510,001,,VB,EX,0,0,0,0,F,,151B,0,10,1,0,0,200
RM13,1510,001,,PD,EX,0,0,0,0,F,,151B,0,10,0,0,0,0
RM14,1510,001,,PD,EX,0,0,0,0,F,,151B,0,10,0,0,0,0
RM16,1510,001,,PD,EX,0,0,0,0,F,,151B,0,10,0,0,0,0
RM20,1510,001,,PD,EX,0,0,0,0,F,,151B,0,10,0,0,0,0
RM30,1510,001,,VB,WB,1000,0,0,0,F,,151B,0,5,1,0,0,200
RM128,1510,001,,PD,EX,0,0,0,0,F,10,151B,0,10,0,0,0,0
SP001,1510,001,,VB,EX,0,0,0,0,F,,151B,0,8,1,0,0,200
SP002,1510,001,,VB,EX,0,0,0,0,F,,151B,0,8,1,0,0,200
SP003,1510,001,,VB,EX,0,0,0,0,F,,151B,0,8,1,0,0,200
SP004,1510,001,,VB,EX,0,0,0,0,F,,151B,0,8,1,0,0,200
SP005,1510,001,,VB,EX,0,0,0,0,F,,151B,0,8,1,0,0,200
SP006,1510,001,,VB,EX,0,0,0,0,F,,151B,0,8,1,0,0,200
RM233-1,1510,001,,PD,EX,2000,0,0,0,F,,151B,800,10,1,0,0,0
S-203,1510,001,,D1,H1,0,0,0,0,F,,151B,240,2,0,0,0,440
S-201,1510,001,,D1,H1,0,0,0,0,E,,151B,1463,0,0,0,5,3713
AVC_RBT_CNTRL_CAB,1510,001,,VB,EX,10,0,0,0,F,,,0,10,0,0,0,10
AVC_RBT_CNTRL_BRD,1510,001,,VB,EX,10,10,0,0,F,,,0,8,0,0,0,10
RM124,2310,001,,VB,EX,0,0,0,0,F,,231B,0,10,1,0,0,200
RM13,2310,001,,PD,EX,0,0,0,0,F,,231B,0,10,0,0,0,0
RM14,2310,001,,PD,EX,0,0,0,0,F,,231B,0,10,0,0,0,0
RM16,2310,001,,PD,EX,0,0,0,0,F,,231B,0,10,0,0,0,0
RM20,2310,001,,PD,EX,0,0,0,0,F,,231B,0,10,0,0,0,0
RM30,2310,001,,VB,WB,1000,0,0,0,F,,231B,0,5,1,0,0,200
RM128,2310,001,,PD,EX,0,0,0,0,F,10,231B,0,10,0,0,0,0
SP001,2310,001,,VB,EX,0,0,0,0,F,,231B,0,8,1,0,0,200
SP002,2310,001,,VB,EX,0,0,0,0,F,,231B,0,8,1,0,0,200
SP003,2310,001,,VB,EX,0,0,0,0,F,,231B,0,8,1,0,0,200
SP004,2310,001,,VB,EX,0,0,0,0,F,,231B,0,8,1,0,0,200
SP005,2310,001,,VB,EX,0,0,0,0,F,,231B,0,8,1,0,0,200
SP006,2310,001,,VB,EX,0,0,0,0,F,,231B,0,8,1,0,0,200
RM233-1,2310,001,,PD,EX,2000,0,0,0,F,,231B,800,10,1,0,0,0
S-203,2310,001,,D1,H1,0,0,0,0,F,,231B,240,2,0,0,0,440
S-201,2310,001,,D1,H1,0,0,0,0,E,,231B,1463,0,0,0,5,3713
AVC_RBT_CNTRL_CAB,2310,001,,VB,EX,10,0,0,0,F,,,0,10,0,0,0,10
AVC_RBT_CNTRL_BRD,2310,001,,VB,EX,10,10,0,0,F,,,0,8,0,0,0,10
RM124,1810,001,,VB,EX,0,0,0,0,F,,181B,0,10,1,0,0,200
RM13,1810,001,,PD,EX,0,0,0,0,F,,181B,0,10,0,0,0,0
RM14,1810,001,,PD,EX,0,0,0,0,F,,181B,0,10,0,0,0,0
RM16,1810,001,,PD,EX,0,0,0,0,F,,181B,0,10,0,0,0,0
RM20,1810,001,,PD,EX,0,0,0,0,F,,181B,0,10,0,0,0,0
RM30,1810,001,,VB,WB,1000,0,0,0,F,,181B,0,5,1,0,0,200
RM128,1810,001,,PD,EX,0,0,0,0,F,10,181B,0,10,0,0,0,0
SP001,1810,001,,VB,EX,0,0,0,0,F,,181B,0,8,1,0,0,200
SP002,1810,001,,VB,EX,0,0,0,0,F,,181B,0,8,1,0,0,200
