EBELN,BUKRS,BSTYP,BSART,LIFNR,EKORG,EKGRP,BEDAT,AEDAT,WAERS
4500001856,1710,F,NB,USSU-VSF05,1710,002,20241017,20241017,USD
4500001857,1710,F,NB,USSU-VSF06,1710,002,20241017,20241017,USD
4500001858,1710,F,NB,USSU-VSF07,1710,002,20241017,20241017,USD
4500001859,1710,F,NB,USSU-VSF08,1710,002,20241017,20241017,USD
4500001860,1710,F,NB,USSU-VSF08,1710,002,20241017,20241017,USD
4500001861,1710,F,NB,USSU-VSF06,1710,002,20241017,20241017,USD
4500001865,1710,F,NB,USSU-VSF01,1710,002,20241105,20241105,USD
4500001866,1710,F,NB,USSU-VSF01,1710,002,20241105,20241105,USD
4500001867,1710,F,NB,USSU-VSF01,1710,002,20241105,20241105,USD
4500001868,1710,F,NB,USSU-VSF04,1710,002,20241105,20241105,USD
4500001869,1710,F,NB,USSU-VSF02,1710,002,20241105,20241105,USD
4500001870,1710,F,NB,USSU-VSF01,1710,002,20241105,20241105,USD
4500001871,1710,F,NB,USSU-VSF05,1710,002,20241105,20241105,USD
4500001872,1710,F,NB,USSU-VSF06,1710,002,20241105,20241105,USD
4500001873,1710,F,NB,USSU-VSF07,1710,002,20241105,20241105,USD
4500001874,1710,F,NB,USSU-VSF08,1710,002,20241105,20241105,USD
4500001875,1710,F,NB,USSU-VSF08,1710,002,20241105,20241105,USD
4500001876,1710,F,NB,USSU-VSF06,1710,002,20241105,20241105,USD
4500001877,1010,F,NB,0010300006,1010,002,20241106,20241106,EUR
4500001878,1010,F,NB,0010300006,1010,001,20241106,20241106,EUR
4500001879,1710,F,NB,0017300001,1710,001,20241106,20241106,USD
4500001880,1010,F,NB,0010300001,1010,002,20241107,20241107,EUR
4500001881,1710,F,NB,0017300001,1710,007,20241107,20241107,USD
4500001882,1710,F,NB,0017300001,1710,007,20241107,20241107,USD
4500001883,1710,F,NB,0017300001,1710,007,20241108,20241108,USD
4500001885,1710,F,NB,0017300001,1710,007,20241109,20241109,USD
4500001884,1710,F,NB,0017300001,1710,007,20241108,20241108,USD
4500001889,1710,F,NB,0017300001,1710,001,20241115,20241115,USD
4500001890,1710,F,NB,USSU-VSF01,1710,002,20241115,20241115,USD
4500001891,1710,F,NB,USSU-VSF01,1710,002,20241115,20241115,USD
4500001892,1710,F,NB,USSU-VSF01,1710,002,20241115,20241115,USD
4500001893,1710,F,NB,USSU-VSF04,1710,002,20241115,20241115,USD
4500001894,1710,F,NB,USSU-VSF02,1710,002,20241115,20241115,USD
4500001895,1710,F,NB,USSU-VSF01,1710,002,20241115,20241115,USD
4500001896,1710,F,NB,USSU-VSF05,1710,002,20241115,20241115,USD
4500001897,1710,F,NB,USSU-VSF06,1710,002,20241115,20241115,USD
4500001898,1710,F,NB,USSU-VSF07,1710,002,20241115,20241115,USD
4500001899,1710,F,NB,USSU-VSF08,1710,002,20241115,20241115,USD
4500001900,1710,F,NB,USSU-VSF08,1710,002,20241115,20241115,USD
4500001901,1710,F,NB,USSU-VSF06,1710,002,20241115,20241115,USD
4500001902,1710,F,NB,USSU-VSF01,1710,002,20250115,20250115,USD
4500001903,1710,F,NB,USSU-VSF01,1710,002,20250115,20250115,USD
4500001904,1710,F,NB,USSU-VSF01,1710,002,20250115,20250115,USD
4500001905,1710,F,NB,USSU-VSF04,1710,002,20250115,20250115,USD
4500001906,1710,F,NB,USSU-VSF02,1710,002,20250115,20250115,USD
4500001907,1710,F,NB,USSU-VSF01,1710,002,20250115,20250115,USD
4500001908,1710,F,NB,USSU-VSF05,1710,002,20250115,20250115,USD
4500001909,1710,F,NB,USSU-VSF06,1710,002,20250115,20250115,USD
4500001910,1710,F,NB,USSU-VSF07,1710,002,20250115,20250115,USD
4500001911,1710,F,NB,USSU-VSF08,1710,002,20250115,20250115,USD
4500001912,1710,F,NB,USSU-VSF08,1710,002,20250115,20250115,USD
4500001913,1710,F,NB,USSU-VSF06,1710,002,20250115,20250115,USD
4500001915,1710,F,NB,USSU-VSF01,1710,002,20250116,20250116,USD
4500001916,1710,F,NB,USSU-VSF01,1710,002,20250116,20250116,USD
4500001917,1710,F,NB,USSU-VSF04,1710,002,20250116,20250116,USD
4500001918,1710,F,NB,USSU-VSF02,1710,002,20250116,20250116,USD
4500001919,1710,F,NB,USSU-VSF01,1710,002,20250116,20250116,USD
4500001920,1710,F,NB,USSU-VSF05,1710,002,20250116,20250116,USD
4500001921,1710,F,NB,USSU-VSF06,1710,002,20250116,20250116,USD
4500001922,1710,F,NB,USSU-VSF07,1710,002,20250116,20250116,USD
4500001923,1710,F,NB,USSU-VSF08,1710,002,20250116,20250116,USD
4500001924,1710,F,NB,USSU-VSF08,1710,002,20250116,20250116,USD
4500001925,1710,F,NB,USSU-VSF06,1710,002,20250116,20250116,USD
4500001914,1710,F,NB,USSU-VSF01,1710,002,20250116,20250116,USD
4500001926,1710,F,NB,USSU-VSF01,1710,002,20250213,20250213,USD
4500001927,1710,F,NB,USSU-VSF01,1710,002,20250213,20250213,USD
4500001928,1710,F,NB,USSU-VSF01,1710,002,20250213,20250213,USD
4500001929,1710,F,NB,USSU-VSF04,1710,002,20250213,20250213,USD
4500001930,1710,F,NB,USSU-VSF02,1710,002,20250213,20250213,USD
4500001931,1710,F,NB,USSU-VSF01,1710,002,20250213,20250213,USD
4500001932,1710,F,NB,USSU-VSF05,1710,002,20250213,20250213,USD
4500001933,1710,F,NB,USSU-VSF06,1710,002,20250213,20250213,USD
4500001934,1710,F,NB,USSU-VSF07,1710,002,20250213,20250213,USD
4500001935,1710,F,NB,USSU-VSF08,1710,002,20250213,20250213,USD
4500001936,1710,F,NB,USSU-VSF08,1710,002,20250213,20250213,USD
4500001937,1710,F,NB,USSU-VSF06,1710,002,20250213,20250213,USD
4500001938,1710,F,NB,USSU-VSF01,1710,002,20250219,20250219,USD
4500001939,1710,F,NB,USSU-VSF01,1710,002,20250219,20250219,USD
4500001940,1710,F,NB,USSU-VSF01,1710,002,20250219,20250219,USD
4500001941,1710,F,NB,USSU-VSF04,1710,002,20250219,20250219,USD
4500001942,1710,F,NB,USSU-VSF02,1710,002,20250219,20250219,USD
4500001943,1710,F,NB,USSU-VSF01,1710,002,20250219,20250219,USD
4500001944,1710,F,NB,USSU-VSF05,1710,002,20250219,20250219,USD
4500001945,1710,F,NB,USSU-VSF06,1710,002,20250219,20250219,USD
4500001946,1710,F,NB,USSU-VSF07,1710,002,20250219,20250219,USD
4500001947,1710,F,NB,USSU-VSF08,1710,002,20250219,20250219,USD
4500001948,1710,F,NB,USSU-VSF08,1710,002,20250219,20250219,USD
4500001949,1710,F,NB,USSU-VSF06,1710,002,20250219,20250219,USD
4500001950,1710,F,NB,USSU-VSF01,1710,002,20250311,20250311,USD
4500001951,1710,F,NB,USSU-VSF01,1710,002,20250311,20250311,USD
4500001952,1710,F,NB,USSU-VSF01,1710,002,20250311,20250311,USD
4500001953,1710,F,NB,USSU-VSF04,1710,002,20250311,20250311,USD
4500001954,1710,F,NB,USSU-VSF02,1710,002,20250311,20250311,USD
4500001955,1710,F,NB,USSU-VSF01,1710,002,20250311,20250311,USD
4500001956,1710,F,NB,USSU-VSF05,1710,002,20250311,20250311,USD
4500001957,1710,F,NB,USSU-VSF06,1710,002,20250311,20250311,USD
4500001958,1710,F,NB,USSU-VSF07,1710,002,20250311,20250311,USD
4500001959,1710,F,NB,USSU-VSF08,1710,002,20250311,20250311,USD
4500001960,1710,F,NB,USSU-VSF08,1710,002,20250311,20250311,USD
4500001961,1710,F,NB,USSU-VSF06,1710,002,20250311,20250311,USD
4500001962,1710,F,NB,0017300001,1710,001,20250317,20250317,USD
4500001963,1710,F,NB,USSU-VSF01,1710,002,20250319,20250319,USD
4500001964,1710,F,NB,USSU-VSF01,1710,002,20250319,20250319,USD
4500001965,1710,F,NB,USSU-VSF01,1710,002,20250319,20250319,USD
4500001966,1710,F,NB,USSU-VSF04,1710,002,20250319,20250319,USD
4500001967,1710,F,NB,USSU-VSF02,1710,002,20250319,20250319,USD
4500001968,1710,F,NB,USSU-VSF01,1710,002,20250319,20250319,USD
4500001969,1710,F,NB,USSU-VSF05,1710,002,20250319,20250319,USD
4500001970,1710,F,NB,USSU-VSF06,1710,002,20250319,20250319,USD
4500001971,1710,F,NB,USSU-VSF07,1710,002,20250319,20250319,USD
4500001972,1710,F,NB,USSU-VSF08,1710,002,20250319,20250319,USD
4500001973,1710,F,NB,USSU-VSF08,1710,002,20250319,20250319,USD
4500001974,1710,F,NB,USSU-VSF06,1710,002,20250319,20250319,USD
4500001976,1710,F,NB,0017300001,1710,002,20250319,20250319,USD
4500001978,1710,F,NB,USSU-VSF01,1710,002,20250402,20250402,USD
4500001979,1710,F,NB,USSU-VSF01,1710,002,20250402,20250402,USD
4500001980,1710,F,NB,USSU-VSF01,1710,002,20250402,20250402,USD
4500001981,1710,F,NB,USSU-VSF04,1710,002,20250402,20250402,USD
4500001982,1710,F,NB,USSU-VSF02,1710,002,20250402,20250402,USD
4500001983,1710,F,NB,USSU-VSF01,1710,002,20250402,20250402,USD
4500001984,1710,F,NB,USSU-VSF05,1710,002,20250402,20250402,USD
4500001985,1710,F,NB,USSU-VSF06,1710,002,20250402,20250402,USD
4500001986,1710,F,NB,USSU-VSF07,1710,002,20250402,20250402,USD
4500001987,1710,F,NB,USSU-VSF08,1710,002,20250402,20250402,USD
4500001988,1710,F,NB,USSU-VSF08,1710,002,20250402,20250402,USD
4500001989,1710,F,NB,USSU-VSF06,1710,002,20250402,20250402,USD
4500001990,1710,F,NB,USSU-VSF01,1710,002,20250407,20250407,USD
4500001991,1710,F,NB,USSU-VSF01,1710,002,20250407,20250407,USD
4500001992,1710,F,NB,USSU-VSF01,1710,002,20250407,20250407,USD
4500001993,1710,F,NB,USSU-VSF04,1710,002,20250407,20250407,USD
4500001994,1710,F,NB,USSU-VSF02,1710,002,20250407,20250407,USD
4500001995,1710,F,NB,USSU-VSF01,1710,002,20250407,20250407,USD
4500001996,1710,F,NB,USSU-VSF05,1710,002,20250407,20250407,USD
4500001997,1710,F,NB,USSU-VSF06,1710,002,20250407,20250407,USD
4500001998,1710,F,NB,USSU-VSF07,1710,002,20250407,20250407,USD
4500001999,1710,F,NB,USSU-VSF08,1710,002,20250407,20250407,USD
4500002000,1710,F,NB,USSU-VSF08,1710,002,20250407,20250407,USD
4500002001,1710,F,NB,USSU-VSF06,1710,002,20250407,20250407,USD
4500002002,1710,F,NB,USSU-VSF01,1710,002,20250514,20250514,USD
4500002003,1710,F,NB,USSU-VSF01,1710,002,20250514,20250514,USD
4500002004,1710,F,NB,USSU-VSF01,1710,002,20250514,20250514,USD
4500002005,1710,F,NB,USSU-VSF04,1710,002,20250514,20250514,USD
4500002006,1710,F,NB,USSU-VSF02,1710,002,20250514,20250514,USD
4500002007,1710,F,NB,USSU-VSF01,1710,002,20250514,20250514,USD
4500002008,1710,F,NB,USSU-VSF05,1710,002,20250514,20250514,USD
4500002009,1710,F,NB,USSU-VSF06,1710,002,20250514,20250514,USD
4500002010,1710,F,NB,USSU-VSF07,1710,002,20250514,20250514,USD
4500002011,1710,F,NB,USSU-VSF08,1710,002,20250514,20250514,USD
4500002012,1710,F,NB,USSU-VSF08,1710,002,20250514,20250514,USD
4500002013,1710,F,NB,USSU-VSF06,1710,002,20250514,20250514,USD
4500002014,1710,F,NB,USSU-VSF01,1710,002,20250519,20250519,USD
4500002015,1710,F,NB,USSU-VSF01,1710,002,20250519,20250519,USD
4500002016,1710,F,NB,USSU-VSF01,1710,002,20250519,20250519,USD
4500002017,1710,F,NB,USSU-VSF04,1710,002,20250519,20250519,USD
4500002018,1710,F,NB,USSU-VSF02,1710,002,20250519,20250519,USD
4500002019,1710,F,NB,USSU-VSF01,1710,002,20250519,20250519,USD
4500002020,1710,F,NB,USSU-VSF05,1710,002,20250519,20250519,USD
4500002021,1710,F,NB,USSU-VSF06,1710,002,20250519,20250519,USD
4500002022,1710,F,NB,USSU-VSF07,1710,002,20250519,20250519,USD
4500002023,1710,F,NB,USSU-VSF08,1710,002,20250519,20250519,USD
4500002024,1710,F,NB,USSU-VSF08,1710,002,20250519,20250519,USD
4500002025,1710,F,NB,USSU-VSF06,1710,002,20250519,20250519,USD
4500002026,1710,F,NB,USSU-VSF04,1710,002,20250519,20250519,USD
4500002027,1710,F,NB,USSU-VSF02,1710,002,20250519,20250519,USD
4500002029,1710,F,NB,USSU-VSF01,1710,002,20250605,20250605,USD
4500002030,1710,F,NB,USSU-VSF01,1710,002,20250605,20250605,USD
4500002031,1710,F,NB,USSU-VSF04,1710,002,20250605,20250605,USD
4500002032,1710,F,NB,USSU-VSF02,1710,002,20250605,20250605,USD
4500002033,1710,F,NB,USSU-VSF01,1710,002,20250605,20250605,USD
4500002034,1710,F,NB,USSU-VSF05,1710,002,20250605,20250605,USD
4500002035,1710,F,NB,USSU-VSF06,1710,002,20250605,20250605,USD
4500002036,1710,F,NB,USSU-VSF07,1710,002,20250605,20250605,USD
4500002037,1710,F,NB,USSU-VSF08,1710,002,20250605,20250605,USD
4500002038,1710,F,NB,USSU-VSF08,1710,002,20250605,20250605,USD
4500002039,1710,F,NB,USSU-VSF06,1710,002,20250605,20250605,USD
4500002028,1710,F,NB,USSU-VSF01,1710,002,20250605,20250605,USD
4500002040,1710,F,NB,USSU-VSF01,1710,002,20250716,20250716,USD
4500002041,1710,F,NB,USSU-VSF01,1710,002,20250716,20250716,USD
4500002042,1710,F,NB,USSU-VSF01,1710,002,20250716,20250716,USD
4500002043,1710,F,NB,USSU-VSF04,1710,002,20250716,20250716,USD
4500002044,1710,F,NB,USSU-VSF02,1710,002,20250716,20250716,USD
4500002045,1710,F,NB,USSU-VSF01,1710,002,20250716,20250716,USD
4500002046,1710,F,NB,USSU-VSF05,1710,002,20250716,20250716,USD
4500002047,1710,F,NB,USSU-VSF06,1710,002,20250716,20250716,USD
4500002048,1710,F,NB,USSU-VSF07,1710,002,20250716,20250716,USD
4500002049,1710,F,NB,USSU-VSF08,1710,002,20250716,20250716,USD
4500002050,1710,F,NB,USSU-VSF08,1710,002,20250716,20250716,USD
4500002051,1710,F,NB,USSU-VSF06,1710,002,20250716,20250716,USD
4500002052,1710,F,NB,USSU-VSF01,1710,002,20250916,20250916,USD
4500002053,1710,F,NB,USSU-VSF01,1710,002,20250916,20250916,USD
4500002054,1710,F,NB,USSU-VSF01,1710,002,20250916,20250916,USD
4500002055,1710,F,NB,USSU-VSF04,1710,002,20250916,20250916,USD
4500002056,1710,F,NB,USSU-VSF02,1710,002,20250916,20250916,USD
4500002057,1710,F,NB,USSU-VSF01,1710,002,20250916,20250916,USD
4500002058,1710,F,NB,USSU-VSF05,1710,002,20250916,20250916,USD
4500002059,1710,F,NB,USSU-VSF06,1710,002,20250916,20250916,USD
4500002060,1710,F,NB,USSU-VSF07,1710,002,20250916,20250916,USD
4500002061,1710,F,NB,USSU-VSF08,1710,002,20250916,20250916,USD
4500002062,1710,F,NB,USSU-VSF08,1710,002,20250916,20250916,USD
4500002063,1710,F,NB,USSU-VSF06,1710,002,20250916,20250916,USD
4500002064,1710,F,NB,USSU-VSF01,1710,002,20251023,20251023,USD
4500002065,1710,F,NB,USSU-VSF01,1710,002,20251023,20251023,USD
4500002066,1710,F,NB,USSU-VSF01,1710,002,20251023,20251023,USD
4500002067,1710,F,NB,USSU-VSF04,1710,002,20251023,20251023,USD
4500002068,1710,F,NB,USSU-VSF02,1710,002,20251023,20251023,USD
4500002069,1710,F,NB,USSU-VSF01,1710,002,20251023,20251023,USD
4500002070,1710,F,NB,USSU-VSF05,1710,002,20251023,20251023,USD
4500002071,1710,F,NB,USSU-VSF06,1710,002,20251023,20251023,USD
4500002072,1710,F,NB,USSU-VSF07,1710,002,20251023,20251023,USD
4500002073,1710,F,NB,USSU-VSF08,1710,002,20251023,20251023,USD
4500002074,1710,F,NB,USSU-VSF08,1710,002,20251023,20251023,USD
4500002075,1710,F,NB,USSU-VSF06,1710,002,20251023,20251023,USD
4500002076,1710,F,NB,0017300001,1710,001,20251023,20251023,USD
4500002077,1710,F,NB,USSU-VSF01,1710,002,20251028,20251028,USD
4500002078,1710,F,NB,USSU-VSF01,1710,002,20251028,20251028,USD
4500002079,1710,F,NB,USSU-VSF01,1710,002,20251028,20251028,USD
4500002080,1710,F,NB,USSU-VSF04,1710,002,20251028,20251028,USD
4500002081,1710,F,NB,USSU-VSF02,1710,002,20251028,20251028,USD
4500002082,1710,F,NB,USSU-VSF01,1710,002,20251028,20251028,USD
4500002083,1710,F,NB,USSU-VSF05,1710,002,20251028,20251028,USD
4500002084,1710,F,NB,USSU-VSF06,1710,002,20251028,20251028,USD
4500002085,1710,F,NB,USSU-VSF07,1710,002,20251028,20251028,USD
4500002086,1710,F,NB,USSU-VSF08,1710,002,20251028,20251028,USD
4500002087,1710,F,NB,USSU-VSF08,1710,002,20251028,20251028,USD
4500002088,1710,F,NB,USSU-VSF06,1710,002,20251028,20251028,USD
4500002089,1710,F,NB,USSU-VSF01,1710,002,20251030,20251030,USD
4500002090,1710,F,NB,USSU-VSF01,1710,002,20251030,20251030,USD
4500002091,1710,F,NB,USSU-VSF01,1710,002,20251030,20251030,USD
4500002092,1710,F,NB,USSU-VSF04,1710,002,20251030,20251030,USD
4500002093,1710,F,NB,USSU-VSF02,1710,002,20251030,20251030,USD
4500002094,1710,F,NB,USSU-VSF01,1710,002,20251030,20251030,USD
4500002095,1710,F,NB,USSU-VSF05,1710,002,20251030,20251030,USD
4500002096,1710,F,NB,USSU-VSF06,1710,002,20251030,20251030,USD
4500002097,1710,F,NB,USSU-VSF07,1710,002,20251030,20251030,USD
4500002098,1710,F,NB,USSU-VSF08,1710,002,20251030,20251030,USD
4500002099,1710,F,NB,USSU-VSF08,1710,002,20251030,20251030,USD
4500002100,1710,F,NB,USSU-VSF06,1710,002,20251030,20251030,USD
4500002103,1710,F,NB,USSU-VSF01,1710,002,20251106,20251106,USD
4500002104,1710,F,NB,USSU-VSF01,1710,002,20251106,20251106,USD
4500002105,1710,F,NB,USSU-VSF01,1710,002,20251106,20251106,USD
4500002106,1710,F,NB,USSU-VSF04,1710,002,20251106,20251106,USD
4500002107,1710,F,NB,USSU-VSF02,1710,002,20251106,20251106,USD
4500002108,1710,F,NB,USSU-VSF01,1710,002,20251106,20251106,USD
4500002109,1710,F,NB,USSU-VSF05,1710,002,20251106,20251106,USD
4500002110,1710,F,NB,USSU-VSF06,1710,002,20251106,20251106,USD
4500002111,1710,F,NB,USSU-VSF07,1710,002,20251106,20251106,USD
4500002112,1710,F,NB,USSU-VSF08,1710,002,20251106,20251106,USD
4500002113,1710,F,NB,USSU-VSF08,1710,002,20251106,20251106,USD
4500002114,1710,F,NB,USSU-VSF06,1710,002,20251106,20251106,USD
4500002116,1710,F,NB,0017300016,1710,002,20251107,20251107,USD
4500002117,1710,F,NB,0017300001,1710,007,20251111,20251111,USD
4500002118,1710,F,NB,0017300001,1710,007,20251111,20251111,USD
4500002119,1710,F,NB,0017300001,1710,007,20251111,20251111,USD
4500002120,1710,F,NB,0017300001,1710,007,20251111,20251111,USD
4500002121,1710,F,NB,0017300001,1710,007,20251112,20251112,USD
4500002123,1710,F,NB,0017300001,1710,007,20251112,20251112,USD
4500002124,1710,F,NB,0017300001,1710,001,20251112,20251112,USD
4500002125,1710,F,NB,0017300001,1710,007,20251113,20251113,USD
4500002126,1710,F,NB,0017300001,1710,007,20251113,20251113,USD
4500002127,1710,F,NB,0017300001,1710,001,20251113,20251113,USD
4500002128,1710,F,NB,USSU-VSF01,1710,002,20251120,20251120,USD
4500002129,1710,F,NB,USSU-VSF01,1710,002,20251120,20251120,USD
4500002130,1710,F,NB,USSU-VSF01,1710,002,20251120,20251120,USD
4500002131,1710,F,NB,USSU-VSF04,1710,002,20251120,20251120,USD
4500002132,1710,F,NB,USSU-VSF02,1710,002,20251120,20251120,USD
4500002133,1710,F,NB,USSU-VSF01,1710,002,20251120,20251120,USD
4500002134,1710,F,NB,USSU-VSF05,1710,002,20251120,20251120,USD
4500002135,1710,F,NB,USSU-VSF06,1710,002,20251120,20251120,USD
4500002136,1710,F,NB,USSU-VSF07,1710,002,20251120,20251120,USD
4500002137,1710,F,NB,USSU-VSF08,1710,002,20251120,20251120,USD
4500002138,1710,F,NB,USSU-VSF08,1710,002,20251120,20251120,USD
4500002139,1710,F,NB,USSU-VSF06,1710,002,20251120,20251120,USD
