PLNTY,PLNNR,PLNKN,VORNR,ARBID,WERKS,STEUS,BMSCH,VGW01,VGW02,VGW03
2,42710007,00000006,0030,10000301,2710,YBP4,10000,0,0,0
2,42710007,00000007,0020,00000000,2710,YPI1,10000,1,2,0
2,42710007,00000008,0040,00000000,2710,YBP4,10000,0.5,1,0
N,42710046,00000001,0010,10000296,2710,YBP1,100,30,200,200
N,42710046,00000002,0020,10000297,2710,YBP1,100,30,200,200
N,42710046,00000003,0030,10000298,2710,YBP1,100,30,200,200
N,42710046,00000004,0040,10000297,2710,YBP1,100,30,200,200
N,42710003,00000001,0010,10000306,2710,YBP1,100,30,10,10
N,42710003,00000002,0020,10000297,2710,YBP3,100,30,10,10
N,42710004,00000001,0010,10000300,2710,YBP3,100,10,10,30
N,42710000,00000005,0010,10000307,2710,YBP1,1,30,10,10
N,42710012,00000001,0010,10000300,2710,YBP3,100,10,10,30
N,42710009,00000001,0010,10000300,2710,YBP3,100,10,10,30
N,42710047,00000001,0010,10000306,2710,YBP1,100,10,10,30
N,42710047,00000002,0020,10000297,2710,YBP3,100,10,10,30
Q,52710001,00000001,0010,10000313,2710,QM01,1,0,0,0
N,42710010,00000004,0010,10000296,2710,YBP1,100,50,150,150
N,42710010,00000006,0030,10000298,2710,YBP1,100,50,150,150
N,42710011,00000002,0010,10000296,2710,YBP1,100,50,150,150
N,42710010,00000005,0020,10000307,2710,YBQ1,100,50,150,150
N,42710014,00000001,0010,10000315,2710,YBP1,10,1,2,0
N,42710014,00000002,0020,10000314,2710,YBP1,10,0.5,1,0
N,42710014,00000003,0030,10000316,2710,YBP5,10,2,2,0
N,42710062,00000001,0010,10000315,2710,YBP1,10,1,2,0
N,42710062,00000002,0020,10000314,2710,YBP1,10,0.5,1,0
N,42710062,00000003,0030,10000316,2710,YBP5,10,2,2,0
N,42710016,00000001,0010,10000315,2710,YBP1,10,1,2,0
N,42710016,00000002,0020,10000314,2710,YBP1,10,0.5,1,0
N,42710016,00000004,0040,10000316,2710,YBP5,10,2,2,0
N,42710016,00000003,0030,10000313,2710,QM01,10,0,0,0
Q,50271001,00000001,0010,10000313,2710,QM01,1,0,0,0
Q,50271002,00000001,0010,10000313,2710,QM01,1,0,0,0
Q,50271004,00000001,0010,10000313,2710,QM01,1,0,0,0
Q,50271007,00000001,0010,10000313,2710,QM01,1,0,0,0
Q,50271005,00000001,0010,10000313,2710,QM01,1,0,0,0
N,42710039,00000001,0010,10000317,2710,YBP1,1,30,200,200
N,42710039,00000002,0031,10000317,2710,YBP1,1,30,200,200
N,42710039,00000003,0032,10000317,2710,YBP1,1,30,200,200
N,42710031,00000001,0010,10000317,2710,YBP1,1,60,120,180
N,42710023,00000001,0010,10000318,2710,YBP1,100,30,10,10
N,42710024,00000001,0010,10000319,2710,YBP1,100,30,10,10
N,42710025,00000001,0010,10000320,2710,YBP1,100,30,10,10
N,42710026,00000001,0010,10000321,2710,YBP1,100,30,10,10
N,42710041,00000001,0010,10000318,2710,YBP1,100,30,10,10
N,42710042,00000001,0010,10000320,2710,YBP1,100,30,10,10
N,42710043,00000001,0010,10000320,2710,YBP1,100,30,10,10
N,42710044,00000001,0010,10000321,2710,YBP1,100,30,10,10
N,42710045,00000001,0010,10000321,2710,YBP1,100,30,10,10
Q,50271089,00000001,0010,10000313,2710,QM01,1,0,0,0
N,42710063,00000001,0010,10000326,2710,YBP1,1,15,3,3
N,42710063,00000002,0020,10000325,2710,YBP1,1,15,2,2
N,42710063,00000003,0030,10000324,2710,YBP1,1,30,5,5
N,42710063,00000004,0040,10000325,2710,YBP1,1,15,8,8
N,42710063,00000005,0050,10000325,2710,YBP1,1,15,2,2
N,42710063,00000006,0010,10000322,2710,YBP1,1,30,25,25
N,42710063,00000007,0020,10000327,2710,YBP1,1,30,10,25
N,42710063,00000008,0030,10000324,2710,YBP1,1,30,5,5
N,42710063,00000009,0040,10000325,2710,YBP1,1,15,8,8
N,42710063,00000010,0050,10000325,2710,YBP1,1,15,2,2
N,42710064,00000001,0010,10000328,2710,YBP1,1,15,1,3
N,42710064,00000002,0020,10000325,2710,YBP1,1,15,2,2
2,42710065,00000001,0010,10000331,2710,YPI1,1500,0,0,0
2,42710065,00000002,0030,10000329,2710,YBP4,1500,0,0,0
2,42710065,00000003,0020,00000000,2710,YPI1,1500,1,1,0
2,42710065,00000004,0040,00000000,2710,YPI1,1500,2,2,0
2,42710065,00000005,0050,00000000,2710,YBP4,1500,1,1,0
2,42710065,00000006,0010,10000331,2710,YPI1,1500,0,0,0
2,42710065,00000007,0030,10000330,2710,YBP4,1500,0,0,0
2,42710065,00000008,0020,00000000,2710,YPI1,1500,1,1,0
2,42710065,00000009,0040,00000000,2710,YPI1,1500,1.5,1.5,0
2,42710065,00000010,0050,00000000,2710,YBP4,1500,1,1,0
2,42710066,00000001,0010,10000332,2710,YBP4,100,0,0,0
2,42710066,00000002,0020,00000000,2710,YBP4,100,2,2,0
2,42710066,00000003,0010,10000333,2710,YBP4,100,0,0,0
2,42710066,00000004,0020,00000000,2710,YBP4,100,1,1,0
N,42710004,00000002,0010,10000334,2710,YBP3,100,10,10,30
2,42710068,00000001,0010,10000335,2710,YPI1,1000,0,0,0
2,42710068,00000002,0030,10000336,2710,YPI1,1000,0,0,0
2,42710068,00000003,0050,10000337,2710,YBP4,1000,0,0,0
2,42710068,00000004,0020,00000000,2710,YPI1,1000,1,1,0
2,42710068,00000005,0040,00000000,2710,YPI1,1000,2,2,0
2,42710068,00000006,0060,00000000,2710,YBP4,1000,1,1,0
2,42710069,00000001,0010,10000338,2710,YPI1,1000,0,0,0
2,42710069,00000002,0020,00000000,2710,YPI1,1000,0.5,0.5,0
Q,52710063,00000001,0010,10000313,2710,QM01,1,0,0,0
2,42710072,00000001,0010,10000302,2710,YPI1,1000,0,0,0
2,42710072,00000002,0030,10000308,2710,YBP4,1000,0,0,0
2,42710072,00000003,0020,00000000,2710,YPI1,1000,2,2,0
2,42710072,00000004,0040,00000000,2710,YBP4,1000,1,1,0
2,42710041,00000001,0010,10000302,2710,YPI1,100,0,0,0
2,42710041,00000002,0030,10000308,2710,YBP4,100,0,0,0
2,42710041,00000003,0020,00000000,2710,YPI1,100,1,1,0
2,42710041,00000004,0040,00000000,2710,YBP4,100,2,2,0
2,42710042,00000001,0010,10000302,2710,YPI1,100,0,0,0
2,42710042,00000002,0030,10000308,2710,YBP4,100,0,0,0
2,42710042,00000003,0020,00000000,2710,YPI1,100,2,2,0
2,42710042,00000004,0040,00000000,2710,YBP4,100,2,2,0
2,42710043,00000001,0010,10000339,2710,YBP4,1000,0,0,0
2,42710043,00000002,0020,00000000,2710,YBP4,1000,1,1,0
N,46110015,00000001,0010,10000340,6110,YB99,100,1,1,1
S,46110005,00000001,0010,10000351,6110,YBRW,1,0,0,10
N,46110000,00000001,0010,10000340,6110,YBP1,100,30,10,10
N,46110000,00000002,0020,10000341,6110,YBP1,100,30,10,10
N,46110000,00000003,0030,10000342,6110,YBP1,100,30,10,10
N,46110000,00000004,0040,10000341,6110,YBP1,100,30,10,10
N,46110001,00000001,0010,10000350,6110,YBP1,100,30,10,10
N,46110001,00000002,0020,10000341,6110,YBP1,100,30,10,10
N,46110061,00000001,0010,10000340,6110,YBP1,100,30,10,10
N,46110061,00000002,0020,10000341,6110,YBP1,100,30,10,10
N,46110061,00000003,0030,10000342,6110,YBP1,100,30,10,10
N,46110061,00000004,0040,10000341,6110,YBP1,100,30,10,10
N,46110010,00000001,0010,10000340,6110,YBP1,100,50,150,150
N,46110010,00000002,0020,10000351,6110,YBP1,100,50,150,150
N,46110010,00000003,0030,10000342,6110,YBP1,100,50,150,150
N,46110011,00000001,0010,10000340,6110,YBP1,100,50,150,150
2,46110007,00000001,0010,10000346,6110,YPI1,10000,0,0,0
2,46110007,00000002,0030,10000345,6110,YBP4,10000,0,0,0
2,46110007,00000003,0020,00000000,6110,YPI1,10000,1,2,0
2,46110007,00000004,0040,00000000,6110,YBP4,10000,0.5,1,0
2,46110008,00000001,0010,10000352,6110,YBP4,1000,0,0,0
2,46110008,00000002,0020,00000000,6110,YBP4,1000,2,2,0
2,46110007,00000005,0010,10000346,6110,YPI1,10000,0,0,0
2,46110007,00000006,0030,10000345,6110,YBP4,10000,0,0,0
2,46110007,00000007,0020,00000000,6110,YPI1,10000,1,2,0
2,46110007,00000008,0040,00000000,6110,YBP4,10000,0.5,1,0
N,46110046,00000001,0010,10000340,6110,YBP1,100,30,200,200
N,46110046,00000002,0020,10000341,6110,YBP1,100,30,200,200
N,46110046,00000003,0030,10000342,6110,YBP1,100,30,200,200
N,46110046,00000004,0040,10000341,6110,YBP1,100,30,200,200
N,46110003,00000001,0010,10000350,6110,YBP1,100,30,10,10
N,46110003,00000002,0020,10000341,6110,YBP3,100,30,10,10
N,46110004,00000001,0010,10000344,6110,YBP3,100,10,10,30
N,46110000,00000005,0010,10000351,6110,YBP1,1,30,10,10
N,46110012,00000001,0010,10000344,6110,YBP3,100,10,10,30
N,46110009,00000001,0010,10000344,6110,YBP3,100,10,10,30
N,46110047,00000001,0010,10000350,6110,YBP1,100,10,10,30
N,46110047,00000002,0020,10000341,6110,YBP3,100,10,10,30
Q,56110001,00000001,0010,10000357,6110,QM01,1,0,0,0
N,46110010,00000004,0010,10000340,6110,YBP1,100,50,150,150
N,46110010,00000006,0030,10000342,6110,YBP1,100,50,150,150
N,46110011,00000002,0010,10000340,6110,YBP1,100,50,150,150
N,46110010,00000005,0020,10000351,6110,YBQ1,100,50,150,150
N,46110014,00000001,0010,10000359,6110,YBP1,10,1,2,0
N,46110014,00000002,0020,10000358,6110,YBP1,10,0.5,1,0
N,46110014,00000003,0030,10000360,6110,YBP5,10,2,2,0
N,46110062,00000001,0010,10000359,6110,YBP1,10,1,2,0
N,46110062,00000002,0020,10000358,6110,YBP1,10,0.5,1,0
N,46110062,00000003,0030,10000360,6110,YBP5,10,2,2,0
N,46110016,00000001,0010,10000359,6110,YBP1,10,1,2,0
N,46110016,00000002,0020,10000358,6110,YBP1,10,0.5,1,0
N,46110016,00000004,0040,10000360,6110,YBP5,10,2,2,0
N,46110016,00000003,0030,10000357,6110,QM01,10,0,0,0
Q,50611001,00000001,0010,10000357,6110,QM01,1,0,0,0
Q,50611002,00000001,0010,10000357,6110,QM01,1,0,0,0
Q,50611004,00000001,0010,10000357,6110,QM01,1,0,0,0
Q,50611007,00000001,0010,10000357,6110,QM01,1,0,0,0
Q,50611005,00000001,0010,10000357,6110,QM01,1,0,0,0
N,46110039,00000001,0010,10000361,6110,YBP1,1,30,200,200
N,46110039,00000002,0031,10000361,6110,YBP1,1,30,200,200
N,46110039,00000003,0032,10000361,6110,YBP1,1,30,200,200
N,46110031,00000001,0010,10000361,6110,YBP1,1,60,120,180
Q,00000005,00000001,0010,00000000,6110,QM01,1,0,0,0
N,46110200,00000001,0010,10000362,6110,YBP1,100,30,10,10
N,46110023,00000001,0010,10000363,6110,YBP1,100,30,10,10
N,46110024,00000001,0010,10000364,6110,YBP1,100,30,10,10
N,46110025,00000001,0010,10000365,6110,YBP1,100,30,10,10
N,46110026,00000001,0010,10000366,6110,YBP1,100,30,10,10
N,46110041,00000001,0010,10000363,6110,YBP1,100,30,10,10
N,46110042,00000001,0010,10000365,6110,YBP1,100,30,10,10
N,46110043,00000001,0010,10000365,6110,YBP1,100,30,10,10
N,46110044,00000001,0010,10000366,6110,YBP1,100,30,10,10
N,46110045,00000001,0010,10000366,6110,YBP1,100,30,10,10
Q,50611089,00000001,0010,10000357,6110,QM01,1,0,0,0
N,46110063,00000001,0010,10000367,6110,YBP1,1,30,25,25
N,46110063,00000002,0020,10000368,6110,YBP1,1,30,25,25
N,46110063,00000003,0030,10000369,6110,YBP1,1,30,5,5
N,46110063,00000004,0040,10000370,6110,YBP1,1,15,8,8
N,46110063,00000005,0050,10000370,6110,YBP1,1,15,2,2
N,46110064,00000001,0010,10000371,6110,YBP1,1,15,3,3
N,46110064,00000002,0020,10000370,6110,YBP1,1,15,2,2
N,46110063,00000006,0010,10000367,6110,YBP1,1,30,25,25
N,46110063,00000007,0020,10000372,6110,YBP1,1,30,10,25
N,46110063,00000008,0030,10000369,6110,YBP1,1,30,5,5
N,46110063,00000009,0040,10000370,6110,YBP1,1,15,8,8
N,46110063,00000010,0050,10000370,6110,YBP1,1,15,2,2
N,46110064,00000003,0010,10000373,6110,YBP1,1,15,1,3
N,46110064,00000004,0020,10000370,6110,YBP1,1,15,2,2
2,46110065,00000001,0010,10000376,6110,YPI1,1500,0,0,0
2,46110065,00000002,0030,10000374,6110,YBP4,1500,0,0,0
2,46110065,00000003,0020,00000000,6110,YPI1,1500,1,1,0
2,46110065,00000004,0040,00000000,6110,YPI1,1500,2,2,0
2,46110065,00000005,0050,00000000,6110,YBP4,1500,1,1,0
2,46110065,00000006,0010,10000376,6110,YPI1,1500,0,0,0
2,46110065,00000007,0030,10000375,6110,YBP4,1500,0,0,0
2,46110065,00000008,0020,00000000,6110,YPI1,1500,1,1,0
2,46110065,00000009,0040,00000000,6110,YPI1,1500,1.5,1.5,0
2,46110065,00000010,0050,00000000,6110,YBP4,1500,1,1,0
2,46110066,00000001,0010,10000377,6110,YBP4,100,0,0,0
2,46110066,00000002,0020,00000000,6110,YBP4,100,2,2,0
2,46110066,00000003,0010,10000378,6110,YBP4,100,0,0,0
2,46110066,00000004,0020,00000000,6110,YBP4,100,1,1,0
N,46110004,00000002,0010,10000379,6110,YBP3,100,10,10,30
N,46110035,00000001,0010,10000340,6110,YBP1,100,30,10,10
N,46110036,00000001,0010,10000340,6110,YBP1,100,30,10,10
N,46110037,00000001,0010,10000340,6110,YBP1,100,30,10,10
N,46110038,00000001,0010,10000340,6110,YBP1,100,30,10,10
2,46110068,00000001,0010,10000380,6110,YPI1,1000,0,0,0
2,46110068,00000002,0030,10000381,6110,YPI1,1000,0,0,0
2,46110068,00000003,0050,10000382,6110,YBP4,1000,0,0,0
2,46110068,00000004,0020,00000000,6110,YPI1,1000,1,1,0
2,46110068,00000005,0040,00000000,6110,YPI1,1000,2,2,0
2,46110068,00000006,0060,00000000,6110,YBP4,1000,1,1,0
2,46110069,00000001,0010,10000383,6110,YPI1,1000,0,0,0
2,46110069,00000002,0020,00000000,6110,YPI1,1000,0.5,0.5,0
Q,56110063,00000001,0010,10000357,6110,QM01,1,0,0,0
2,46110072,00000001,0010,10000346,6110,YPI1,1000,0,0,0
2,46110072,00000002,0030,10000352,6110,YBP4,1000,0,0,0
2,46110072,00000003,0020,00000000,6110,YPI1,1000,2,2,0
2,46110072,00000004,0040,00000000,6110,YBP4,1000,1,1,0
2,46110041,00000001,0010,10000346,6110,YPI1,100,0,0,0
2,46110041,00000002,0030,10000352,6110,YBP4,100,0,0,0
2,46110041,00000003,0020,00000000,6110,YPI1,100,1,1,0
2,46110041,00000004,0040,00000000,6110,YBP4,100,2,2,0
2,46110042,00000001,0010,10000346,6110,YPI1,100,0,0,0
2,46110042,00000002,0030,10000352,6110,YBP4,100,0,0,0
2,46110042,00000003,0020,00000000,6110,YPI1,100,2,2,0
2,46110042,00000004,0040,00000000,6110,YBP4,100,2,2,0
2,46110043,00000001,0010,10000384,6110,YBP4,1000,0,0,0
2,46110043,00000002,0020,00000000,6110,YBP4,1000,1,1,0
N,41910015,00000001,0010,10000385,1910,YB99,100,1,1,1
S,41910005,00000001,0010,10000396,1910,YBRW,1,0,0,10
N,41910000,00000001,0010,10000385,1910,YBP1,100,30,10,10
N,41910000,00000002,0020,10000386,1910,YBP1,100,30,10,10
N,41910000,00000003,0030,10000387,1910,YBP1,100,30,10,10
N,41910000,00000004,0040,10000386,1910,YBP1,100,30,10,10
N,41910001,00000001,0010,10000395,1910,YBP1,100,30,10,10
N,41910001,00000002,0020,10000386,1910,YBP1,100,30,10,10
N,41910061,00000001,0010,10000385,1910,YBP1,100,30,10,10
N,41910061,00000002,0020,10000386,1910,YBP1,100,30,10,10
N,41910061,00000003,0030,10000387,1910,YBP1,100,30,10,10
N,41910061,00000004,0040,10000386,1910,YBP1,100,30,10,10
N,41910010,00000001,0010,10000385,1910,YBP1,100,50,150,150
N,41910010,00000002,0020,10000396,1910,YBP1,100,50,150,150
N,41910010,00000003,0030,10000387,1910,YBP1,100,50,150,150
N,41910011,00000001,0010,10000385,1910,YBP1,100,50,150,150
2,41910007,00000001,0010,10000391,1910,YPI1,10000,0,0,0
2,41910007,00000002,0030,10000390,1910,YBP4,10000,0,0,0
2,41910007,00000003,0020,00000000,1910,YPI1,10000,1,2,0
2,41910007,00000004,0040,00000000,1910,YBP4,10000,0.5,1,0
2,41910008,00000001,0010,10000397,1910,YBP4,1000,0,0,0
2,41910008,00000002,0020,00000000,1910,YBP4,1000,2,2,0
2,41910007,00000005,0010,10000391,1910,YPI1,10000,0,0,0
2,41910007,00000006,0030,10000390,1910,YBP4,10000,0,0,0
2,41910007,00000007,0020,00000000,1910,YPI1,10000,1,2,0
2,41910007,00000008,0040,00000000,1910,YBP4,10000,0.5,1,0
N,41910046,00000001,0010,10000385,1910,YBP1,100,30,200,200
N,41910046,00000002,0020,10000386,1910,YBP1,100,30,200,200
N,41910046,00000003,0030,10000387,1910,YBP1,100,30,200,200
N,41910046,00000004,0040,10000386,1910,YBP1,100,30,200,200
N,41910003,00000001,0010,10000395,1910,YBP1,100,30,10,10
N,41910003,00000002,0020,10000386,1910,YBP3,100,30,10,10
N,41910004,00000001,0010,10000389,1910,YBP3,100,10,10,30
N,41910000,00000005,0010,10000396,1910,YBP1,1,30,10,10
N,41910012,00000001,0010,10000389,1910,YBP3,100,10,10,30
N,41910009,00000001,0010,10000389,1910,YBP3,100,10,10,30
N,41910047,00000001,0010,10000395,1910,YBP1,100,10,10,30
N,41910047,00000002,0020,10000386,1910,YBP3,100,10,10,30
Q,51910001,00000001,0010,10000402,1910,QM01,1,0,0,0
N,41910010,00000004,0010,10000385,1910,YBP1,100,50,150,150
N,41910010,00000006,0030,10000387,1910,YBP1,100,50,150,150
N,41910011,00000002,0010,10000385,1910,YBP1,100,50,150,150
N,41910010,00000005,0020,10000396,1910,YBQ1,100,50,150,150
N,41910014,00000001,0010,10000404,1910,YBP1,10,1,2,0
N,41910014,00000002,0020,10000403,1910,YBP1,10,0.5,1,0
N,41910014,00000003,0030,10000405,1910,YBP5,10,2,2,0
N,41910062,00000001,0010,10000404,1910,YBP1,10,1,2,0
N,41910062,00000002,0020,10000403,1910,YBP1,10,0.5,1,0
N,41910062,00000003,0030,10000405,1910,YBP5,10,2,2,0
N,41910016,00000001,0010,10000404,1910,YBP1,10,1,2,0
N,41910016,00000002,0020,10000403,1910,YBP1,10,0.5,1,0
N,41910016,00000004,0040,10000405,1910,YBP5,10,2,2,0
N,41910016,00000003,0030,10000402,1910,QM01,10,0,0,0
Q,50191001,00000001,0010,10000402,1910,QM01,1,0,0,0
Q,50191002,00000001,0010,10000402,1910,QM01,1,0,0,0
Q,50191004,00000001,0010,10000402,1910,QM01,1,0,0,0
Q,50191007,00000001,0010,10000402,1910,QM01,1,0,0,0
Q,50191005,00000001,0010,10000402,1910,QM01,1,0,0,0
N,41910039,00000001,0010,10000406,1910,YBP1,1,30,200,200
N,41910039,00000002,0031,10000406,1910,YBP1,1,30,200,200
N,41910039,00000003,0032,10000406,1910,YBP1,1,30,200,200
N,41910031,00000001,0010,10000406,1910,YBP1,1,60,120,180
Q,00000006,00000001,0010,00000000,1910,QM01,1,0,0,0
N,41910027,00000001,0010,10000407,1910,YBP1,100,30,10,10
N,41910023,00000001,0010,10000408,1910,YBP1,100,30,10,10
N,41910024,00000001,0010,10000409,1910,YBP1,100,30,10,10
N,41910025,00000001,0010,10000410,1910,YBP1,100,30,10,10
N,41910026,00000001,0010,10000411,1910,YBP1,100,30,10,10
N,41910041,00000001,0010,10000408,1910,YBP1,100,30,10,10
N,41910042,00000001,0010,10000410,1910,YBP1,100,30,10,10
N,41910043,00000001,0010,10000410,1910,YBP1,100,30,10,10
N,41910044,00000001,0010,10000411,1910,YBP1,100,30,10,10
N,41910045,00000001,0010,10000411,1910,YBP1,100,30,10,10
Q,50191089,00000001,0010,10000402,1910,QM01,1,0,0,0
N,41910063,00000001,0010,10000412,1910,YBP1,1,30,25,25
N,41910063,00000002,0020,10000413,1910,YBP1,1,30,25,25
N,41910063,00000003,0030,10000414,1910,YBP1,1,30,5,5
N,41910063,00000004,0040,10000415,1910,YBP1,1,15,8,8
N,41910063,00000005,0050,10000415,1910,YBP1,1,15,2,2
N,41910064,00000001,0010,10000416,1910,YBP1,1,15,3,3
N,41910064,00000002,0020,10000415,1910,YBP1,1,15,2,2
N,41910063,00000006,0010,10000412,1910,YBP1,1,30,25,25
N,41910063,00000007,0020,10000417,1910,YBP1,1,30,10,25
N,41910063,00000008,0030,10000414,1910,YBP1,1,30,5,5
N,41910063,00000009,0040,10000415,1910,YBP1,1,15,8,8
N,41910063,00000010,0050,10000415,1910,YBP1,1,15,2,2
N,41910064,00000003,0010,10000418,1910,YBP1,1,15,1,3
N,41910064,00000004,0020,10000415,1910,YBP1,1,15,2,2
2,41910065,00000001,0010,10000421,1910,YPI1,1500,0,0,0
2,41910065,00000002,0030,10000419,1910,YBP4,1500,0,0,0
2,41910065,00000003,0020,00000000,1910,YPI1,1500,1,1,0
2,41910065,00000004,0040,00000000,1910,YBP4,1500,2,2,0
2,41910065,00000005,0010,10000421,1910,YPI1,1500,0,0,0
2,41910065,00000006,0030,10000420,1910,YBP4,1500,0,0,0
2,41910065,00000007,0020,00000000,1910,YPI1,1500,1,1,0
2,41910065,00000008,0040,00000000,1910,YBP4,1500,1.5,1.5,0
2,41910066,00000001,0010,10000422,1910,YBP4,100,0,0,0
2,41910066,00000002,0020,00000000,1910,YBP4,100,2,2,0
2,41910066,00000003,0010,10000423,1910,YBP4,100,0,0,0
2,41910066,00000004,0020,00000000,1910,YBP4,100,1,1,0
N,41910004,00000002,0010,10000424,1910,YBP3,100,10,10,30
N,41910035,00000001,0010,10000385,1910,YBP1,100,30,10,10
N,41910036,00000001,0010,10000385,1910,YBP1,100,30,10,10
N,41910037,00000001,0010,10000385,1910,YBP1,100,30,10,10
N,41910038,00000001,0010,10000385,1910,YBP1,100,30,10,10
2,41910068,00000001,0010,10000425,1910,YPI1,1000,0,0,0
2,41910068,00000002,0030,10000426,1910,YPI1,1000,0,0,0
2,41910068,00000003,0050,10000427,1910,YBP4,1000,0,0,0
2,41910068,00000004,0020,00000000,1910,YPI1,1000,1,1,0
2,41910068,00000005,0040,00000000,1910,YPI1,1000,2,2,0
2,41910068,00000006,0060,00000000,1910,YBP4,1000,1,1,0
2,41910069,00000001,0010,10000428,1910,YPI1,1000,0,0,0
2,41910069,00000002,0020,00000000,1910,YPI1,1000,0.5,0.5,0
Q,51910063,00000001,0010,10000402,1910,QM01,1,0,0,0
2,41910072,00000001,0010,10000391,1910,YPI1,1000,0,0,0
2,41910072,00000002,0030,10000397,1910,YBP4,1000,0,0,0
2,41910072,00000003,0020,00000000,1910,YPI1,1000,2,2,0
2,41910072,00000004,0040,00000000,1910,YBP4,1000,1,1,0
2,41910041,00000001,0010,10000391,1910,YPI1,100,0,0,0
2,41910041,00000002,0030,10000397,1910,YBP4,100,0,0,0
2,41910041,00000003,0020,00000000,1910,YPI1,100,1,1,0
2,41910041,00000004,0040,00000000,1910,YBP4,100,2,2,0
2,41910042,00000001,0010,10000391,1910,YPI1,100,0,0,0
2,41910042,00000002,0030,10000397,1910,YBP4,100,0,0,0
2,41910042,00000003,0020,00000000,1910,YPI1,100,2,2,0
2,41910042,00000004,0040,00000000,1910,YBP4,100,2,2,0
2,41910043,00000001,0010,10000429,1910,YBP4,1000,0,0,0
2,41910043,00000002,0020,00000000,1910,YBP4,1000,1,1,0
N,45910015,00000001,0010,10000430,5910,YB99,100,1,1,1
S,45910005,00000001,0010,10000441,5910,YBRW,1,0,0,10
N,45910000,00000001,0010,10000430,5910,YBP1,100,30,10,10
N,45910000,00000002,0020,10000431,5910,YBP1,100,30,10,10
N,45910000,00000003,0030,10000432,5910,YBP1,100,30,10,10
N,45910000,00000004,0040,10000431,5910,YBP1,100,30,10,10
N,45910001,00000001,0010,10000440,5910,YBP1,100,30,10,10
N,45910001,00000002,0020,10000431,5910,YBP1,100,30,10,10
N,45910061,00000001,0010,10000430,5910,YBP1,100,30,10,10
N,45910061,00000002,0020,10000431,5910,YBP1,100,30,10,10
N,45910061,00000003,0030,10000432,5910,YBP1,100,30,10,10
N,45910061,00000004,0040,10000431,5910,YBP1,100,30,10,10
N,45910010,00000001,0010,10000430,5910,YBP1,100,50,150,150
N,45910010,00000002,0020,10000441,5910,YBP1,100,50,150,150
N,45910010,00000003,0030,10000432,5910,YBP1,100,50,150,150
N,45910011,00000001,0010,10000430,5910,YBP1,100,50,150,150
2,45910007,00000001,0010,10000436,5910,YPI1,10000,0,0,0
2,45910007,00000002,0030,10000435,5910,YBP4,10000,0,0,0
2,45910007,00000003,0020,00000000,5910,YPI1,10000,1,2,0
2,45910007,00000004,0040,00000000,5910,YBP4,10000,0.5,1,0
2,45910008,00000001,0010,10000442,5910,YBP4,1000,0,0,0
2,45910008,00000002,0020,00000000,5910,YBP4,1000,2,2,0
2,45910007,00000005,0010,10000436,5910,YPI1,10000,0,0,0
2,45910007,00000006,0030,10000435,5910,YBP4,10000,0,0,0
2,45910007,00000007,0020,00000000,5910,YPI1,10000,1,2,0
2,45910007,00000008,0040,00000000,5910,YBP4,10000,0.5,1,0
N,45910046,00000001,0010,10000430,5910,YBP1,100,30,200,200
N,45910046,00000002,0020,10000431,5910,YBP1,100,30,200,200
N,45910046,00000003,0030,10000432,5910,YBP1,100,30,200,200
N,45910046,00000004,0040,10000431,5910,YBP1,100,30,200,200
N,45910003,00000001,0010,10000440,5910,YBP1,100,30,10,10
N,45910003,00000002,0020,10000431,5910,YBP3,100,30,10,10
N,45910004,00000001,0010,10000434,5910,YBP3,100,10,10,30
N,45910000,00000005,0010,10000441,5910,YBP1,1,30,10,10
N,45910012,00000001,0010,10000434,5910,YBP3,100,10,10,30
N,45910009,00000001,0010,10000434,5910,YBP3,100,10,10,30
N,45910047,00000001,0010,10000440,5910,YBP1,100,10,10,30
