STLNR,STLKN,IDNRK,MENGE,MEINS,POSTP,AUSCH,POSNR,EWAHR
00000630,00000002,RMPI002,2,KG,L,0,0020,0
00000630,00000003,RMPI003,3,KG,L,0,0030,0
00000630,00000004,RMPI004,4,KG,L,0,0040,0
00000630,00000005,RMPI005,5000,G,L,0,0050,0
00000631,00000001,SDBOMERLAIT01,3,ST,L,0,0010,0
00000631,00000002,SDBOMERLAIT02,5,ST,L,0,0020,0
00000632,00000001,SDBOMLUMFIT01,3,ST,L,0,0010,0
00000632,00000002,SDBOMLUMFIT02,5,ST,L,0,0020,0
00000633,00000007,,1,ST,K,0,0040,0
00000633,00000001,SF-FL-COMB,1,ST,L,0,0010,0
00000633,00000002,SF-FL-ELECTRIC,1,ST,L,0,0010,0
00000633,00000003,SF-FL-TIRE-CUSH,4,ST,L,0,0020,0
00000633,00000004,SF-FL-TIRE-PNEU,4,ST,L,0,0020,0
00000633,00000005,SF-FL-CWEIGHT,1,ST,L,0,0030,0
00000633,00000006,SF-FL-FORKSEAT-VXX,1,ST,L,0,0050,0
00000634,00000006,,1,ST,K,0,0040,0
00000634,00000001,SF-FL-COMB,1,ST,L,0,0010,0
00000634,00000002,SF-FL-ELECTRIC,1,ST,L,0,0010,0
00000634,00000003,SF-FL-TIRE-CUSH,4,ST,L,0,0020,0
00000634,00000004,SF-FL-TIRE-PNEU,4,ST,L,0,0020,0
00000634,00000005,SF-FL-CWEIGHT,1,ST,L,0,0030,0
00000635,00000001,S-201,100,ST,L,0,0010,0
00000636,00000001,S-201,100,ST,L,0,0010,0
00000636,00000002,S-202,100,ST,L,0,0020,0
00000637,00000001,S-301,100,ST,L,0,0010,0
00000637,00000002,R-302,100,ST,L,0,0020,0
00000638,00000001,R-401,100,ST,L,0,0010,0
00000639,00000001,S-208,100,ST,L,0,0010,0
00000639,00000002,S-210,100,ST,L,0,0020,0
00000640,00000001,S-315,100,ST,L,0,0010,0
00000640,00000002,R-311,100,ST,L,0,0020,0
00000641,00000001,R-411,100,ST,L,0,0010,0
00000642,00000001,S-310,100,ST,L,0,0010,0
00000643,00000001,R-410,100,ST,L,0,0010,0
00000643,00000002,R-412,100,ST,L,0,0020,0
00000644,00000001,RM13,100,ST,L,0,0010,0
00000644,00000002,RM14,100,ST,L,0,0020,0
00000645,00000001,SG-CFP-COUPLER,1,EA,L,0,0010,0
00000645,00000002,SG-CFP-HOUSING,1,EA,L,0,0020,0
00000645,00000003,SG-CFP-SEAL,1,EA,L,0,0030,0
00000645,00000004,SG-CFP-IMPELLER,1,EA,L,0,0040,0
00000645,00000005,SG-CFP-ADAPTER,1,EA,L,0,0050,0
00000645,00000006,SG-CFP-B-BRNG,1,EA,L,0,0060,0
00000645,00000007,SG-CFP-INBRD_CVR,1,EA,L,0,0070,0
00000645,00000008,SG-CFP-SHAFT,1,EA,L,0,0080,0
00000645,00000009,SG-CFP-BRNG-BRKT,1,EA,L,0,0090,0
00000645,00000010,SG-CFP-CON_BK,1,EA,L,0,0100,0
00000645,00000011,SG-CFP-CON_BX_CVR,1,EA,L,0,0110,0
00000645,00000012,SG-CFP-CON,10,EA,L,0,0120,0
00000645,00000013,SG-CFP-HARNESS,3,EA,L,0,0130,0
00000645,00000014,SG-CFP-V-SENSOR,1,EA,L,0,0140,0
00000645,00000015,SG-CFP-F-SENSOR,2,EA,L,0,0150,0
00000645,00000016,SWN-CFG-SW-S1,1,EA,N,0,0160,0
00000646,00000001,SG1_CP,1,ST,L,0,0010,0
00000646,00000002,RM2_CP,2,ST,L,0,0020,0
00000647,00000001,RM1_CP,1,ST,L,0,0010,0
00000648,00000001,RM7_CP,100,ST,L,0,0010,0
00000648,00000002,SG2_CP,1500,CCM,L,0,0020,0
00000649,00000001,RM5_CP,1,KG,L,0,0010,0
00000650,00000001,RMJIT01,1000,ST,L,0,0010,0
00000651,00000001,RMJIT01,1000,ST,L,0,0010,0
00000651,00000002,RMJIT02,1000,ST,L,0,0010,0
00000652,00000001,SG21,100,ST,L,0,0010,0
00000652,00000002,SG22,100,ST,L,0,0020,0
00000652,00000003,RM122,100,ST,L,0,0030,0
00000652,00000004,RM128,100,ST,L,0,0040,0
00000652,00000005,SG25,100,ST,L,0,0070,0
00000652,00000006,SG124,100,ST,L,0,0080,0
00000652,00000007,RM20,100,ST,L,0,0090,0
00000652,00000008,RM27,100,ST,L,0,0100,0
00000653,00000001,RM27,100,ST,L,0,0010,0
00000654,00000001,SG21,100,ST,L,0,0010,0
00000654,00000002,SG22,100,ST,L,0,0020,0
00000654,00000003,RM122,100,ST,L,0,0030,0
00000654,00000004,RM128,100,ST,L,0,0040,0
00000654,00000005,SG25,100,ST,L,0,0070,0
00000654,00000006,SG124,100,ST,L,0,0080,0
00000654,00000007,RM20,100,ST,L,0,0090,0
00000654,00000008,RM27,100,ST,L,0,0100,0
00000655,00000001,SG21,100,ST,L,0,0010,0
00000655,00000002,SG22,100,ST,L,0,0020,0
00000655,00000003,RM122,100,ST,L,0,0030,0
00000655,00000004,RM128,100,ST,L,0,0040,0
00000655,00000005,SG25,100,ST,L,0,0070,0
00000655,00000006,SG124,100,ST,L,0,0080,0
00000655,00000007,RM20,100,ST,L,0,0090,0
00000655,00000008,RM27,100,ST,L,0,0100,0
00000656,00000001,RM1420,500,L,L,0,0010,0
00000656,00000002,RM1430,120,KG,L,0,0020,0
00000656,00000003,SG7100,-10,KG,L,0,0030,0
00000656,00000004,SG9100,-400,L,L,0,0040,0
00000656,00000005,SG8100,-50,L,L,0,0050,0
00000657,00000001,SG1010,1000,L,L,0,0010,0
00000658,00000001,SG1010,100,L,L,0,0010,0
00000658,00000002,SG22,10,ST,L,0,0020,0
00000658,00000003,RM1420,100,L,L,0,0030,0
00000658,00000004,RM15,10,ST,L,0,0040,0
00000658,00000005,SG2200,100,KG,L,0,0050,0
00000658,00000006,PIP01,100,L,N,0,0060,0
00000659,00000001,SG6100,100,KG,L,0,0010,0
00000659,00000002,RM15,10,ST,L,0,0020,0
00000659,00000003,SG23,10,ST,L,0,0030,0
00000659,00000004,RM128,10,ST,L,0,0040,0
00000660,00000001,RM09,100,KG,L,0,0010,0
00000660,00000002,RM1420,500,L,L,0,0020,0
00000660,00000003,RM1430,100,KG,L,0,0030,0
00000661,00000001,FG6500,100,KG,L,0,0010,0
00000661,00000002,SG2200,900,KG,L,0,0020,0
00000662,00000001,AVC_RBT_CNTRL_CAB,1,ST,L,0,0010,0
00000662,00000002,AVC_RBT_CNTRL_BRD,1,ST,L,0,0020,0
00000665,00000002,AVC_RBT_APPL_UNIT,1,ST,N,0,0100,0
00000665,00000001,AVC_RBT_ROBOT,1,ST,N,0,0010,0
00000664,00000002,,1,ST,K,0,0020,0
00000664,00000001,,1,ST,K,0,0010,0
00000664,00000003,AVC_RBT_BASE_FRAME,1,ST,L,0,0030,0
00000663,00000001,,1,ST,K,0,0010,0
00000663,00000002,AVC_RBT_CNTRL_UNIT,1,ST,N,0,0020,0
00000666,00000001,RM16,100,ST,L,0,0010,0
00000667,00000001,SG21,100,ST,L,0,0010,0
00000667,00000002,SG22,100,ST,L,0,0020,0
00000667,00000003,RM122,100,ST,L,0,0030,0
00000667,00000004,RM128,100,ST,L,0,0040,0
00000667,00000005,SG23,100,ST,L,0,0060,0
00000667,00000006,SG25,100,ST,L,0,0070,0
00000667,00000007,SG124,100,ST,L,0,0080,0
00000667,00000008,RM20,100,ST,L,0,0090,0
00000667,00000009,RM27,100,ST,L,0,0100,0
00000668,00000001,RM124,100,ST,L,0,0010,0
00000669,00000001,RM124,100,ST,L,0,0010,0
00000670,00000001,SG30,100,ST,L,0,0010,0
00000670,00000002,RM20,100,ST,L,0,0020,0
00000671,00000001,RM15,1000,ST,L,0,0010,0
00000671,00000002,SG24,15000,CCM,L,0,0020,0
00000672,00000001,RM09,1,KG,L,0,0010,0
00000672,00000002,RM19,1.2,L,L,0,0020,0
00000672,00000003,RM30,8.5,L,L,0,0030,0
00000673,00000001,SG22,100,ST,L,0,0020,0
00000673,00000002,RM122,100,ST,L,0,0030,0
00000673,00000003,RM128,100,ST,L,0,0040,0
00000673,00000004,SG25,100,ST,L,0,0070,0
00000673,00000005,SG224,100,ST,L,0,0080,0
00000673,00000006,RM27,100,ST,L,0,0090,0
00000674,00000001,RM124,100,ST,L,0,0010,0
00000675,00000001,RM12,1000,ST,L,0,0010,0
00000667,00000010,FG126,1,ST,L,0,0010,0
00000025,00000001,SP001,1,ST,L,0,0010,0
00000025,00000002,SP002,1,ST,L,0,0020,0
00000025,00000003,SP003,1,ST,L,0,0030,0
00000025,00000004,SP004,1,ST,L,0,0040,0
00000025,00000005,SP005,1,ST,L,0,0050,0
00000025,00000006,SP006,1,ST,L,0,0060,0
00000026,00000001,SP001,1,ST,L,0,0010,0
00000026,00000002,SP002,1,ST,L,0,0020,0
00000026,00000003,SP003,1,ST,L,0,0030,0
00000026,00000004,SP004,1,ST,L,0,0040,0
00000026,00000005,SP005,1,ST,L,0,0050,0
00000026,00000006,SP006,1,ST,L,0,0060,0
00000676,00000001,RM13,100,ST,L,0,0010,0
00000676,00000002,RM14,100,ST,L,0,0020,0
00000677,00000001,RM33,100,ST,L,0,0010,0
00000677,00000002,RM34,100,ST,L,0,0020,0
00000678,00000001,SG233,100,ST,L,0,0010,0
00000678,00000002,RM233-1,100,ST,L,0,0020,0
00000678,00000003,RM233-2,100,ST,L,0,0030,0
00000678,00000004,RM233-4,100,ST,L,0,0040,0
00000679,00000001,RM234,100,ST,L,0,0010,0
00000678,00000005,SG234,100,ST,L,0,0010,0
00000680,00000001,RM235,100,ST,L,0,0010,0
00000681,00000001,RM124,100,ST,L,0,0010,0
00000682,00000001,SG29,100,ST,L,0,0010,0
00000682,00000002,RM20,100,ST,L,0,0020,0
00000683,00000001,RMPI001,86,KG,L,0,0010,0
00000683,00000002,RMPI002,2,KG,L,0,0020,0
00000683,00000003,RMPI003,3,KG,L,0,0030,0
00000683,00000004,RMPI004,4,KG,L,0,0040,0
00000683,00000005,RMPI005,5000,G,L,0,0050,0
00000684,00000001,RMPI001,86,KG,L,0,0010,0
00000684,00000002,RMPI002,2,KG,L,0,0020,0
00000684,00000003,RMPI003,3,KG,L,0,0030,0
00000684,00000004,RMPI004,4,KG,L,0,0040,0
00000684,00000005,RMPI005,5000,G,L,0,0050,0
00000685,00000001,SDBOMERLAIT01,3,ST,L,0,0010,0
00000685,00000002,SDBOMERLAIT02,5,ST,L,0,0020,0
00000686,00000001,SDBOMLUMFIT01,3,ST,L,0,0010,0
00000686,00000002,SDBOMLUMFIT02,5,ST,L,0,0020,0
00000687,00000007,,1,ST,K,0,0040,0
00000687,00000001,SF-FL-COMB,1,ST,L,0,0010,0
00000687,00000002,SF-FL-ELECTRIC,1,ST,L,0,0010,0
00000687,00000003,SF-FL-TIRE-CUSH,4,ST,L,0,0020,0
00000687,00000004,SF-FL-TIRE-PNEU,4,ST,L,0,0020,0
00000687,00000005,SF-FL-CWEIGHT,1,ST,L,0,0030,0
00000687,00000006,SF-FL-FORKSEAT-VXX,1,ST,L,0,0050,0
00000688,00000006,,1,ST,K,0,0040,0
00000688,00000001,SF-FL-COMB,1,ST,L,0,0010,0
00000688,00000002,SF-FL-ELECTRIC,1,ST,L,0,0010,0
00000688,00000003,SF-FL-TIRE-CUSH,4,ST,L,0,0020,0
00000688,00000004,SF-FL-TIRE-PNEU,4,ST,L,0,0020,0
00000688,00000005,SF-FL-CWEIGHT,1,ST,L,0,0030,0
00000689,00000001,S-201,100,ST,L,0,0010,0
00000690,00000001,S-201,100,ST,L,0,0010,0
00000690,00000002,S-202,100,ST,L,0,0020,0
00000691,00000001,S-301,100,ST,L,0,0010,0
00000691,00000002,R-302,100,ST,L,0,0020,0
00000692,00000001,R-401,100,ST,L,0,0010,0
00000693,00000001,S-208,100,ST,L,0,0010,0
00000693,00000002,S-210,100,ST,L,0,0020,0
00000694,00000001,S-315,100,ST,L,0,0010,0
00000694,00000002,R-311,100,ST,L,0,0020,0
00000695,00000001,R-411,100,ST,L,0,0010,0
00000696,00000001,S-310,100,ST,L,0,0010,0
00000697,00000001,R-410,100,ST,L,0,0010,0
00000697,00000002,R-412,100,ST,L,0,0020,0
00000698,00000001,RM13,100,ST,L,0,0010,0
00000698,00000002,RM14,100,ST,L,0,0020,0
00000699,00000001,SG-CFP-COUPLER,1,EA,L,0,0010,0
00000699,00000002,SG-CFP-HOUSING,1,EA,L,0,0020,0
00000699,00000003,SG-CFP-SEAL,1,EA,L,0,0030,0
00000699,00000004,SG-CFP-IMPELLER,1,EA,L,0,0040,0
00000699,00000005,SG-CFP-ADAPTER,1,EA,L,0,0050,0
00000699,00000006,SG-CFP-B-BRNG,1,EA,L,0,0060,0
00000699,00000007,SG-CFP-INBRD_CVR,1,EA,L,0,0070,0
00000699,00000008,SG-CFP-SHAFT,1,EA,L,0,0080,0
00000699,00000009,SG-CFP-BRNG-BRKT,1,EA,L,0,0090,0
00000699,00000010,SG-CFP-CON_BK,1,EA,L,0,0100,0
00000699,00000011,SG-CFP-CON_BX_CVR,1,EA,L,0,0110,0
00000699,00000012,SG-CFP-CON,10,EA,L,0,0120,0
00000699,00000013,SG-CFP-HARNESS,3,EA,L,0,0130,0
00000699,00000014,SG-CFP-V-SENSOR,1,EA,L,0,0140,0
00000699,00000015,SG-CFP-F-SENSOR,2,EA,L,0,0150,0
00000699,00000016,SWN-CFG-SW-S1,1,EA,N,0,0160,0
00000700,00000001,SG1_CP,1,ST,L,0,0010,0
00000700,00000002,RM2_CP,2,ST,L,0,0020,0
00000701,00000001,RM1_CP,1,ST,L,0,0010,0
00000702,00000001,RM7_CP,100,ST,L,0,0010,0
00000702,00000002,SG2_CP,1500,CCM,L,0,0020,0
00000703,00000001,RM5_CP,1,KG,L,0,0010,0
00000704,00000001,RMJIT01,1000,ST,L,0,0010,0
00000705,00000001,RMJIT01,1000,ST,L,0,0010,0
00000705,00000002,RMJIT02,1000,ST,L,0,0010,0
00000706,00000001,SG21,100,ST,L,0,0010,0
00000706,00000002,SG22,100,ST,L,0,0020,0
00000706,00000003,RM122,100,ST,L,0,0030,0
00000706,00000004,RM128,100,ST,L,0,0040,0
00000706,00000005,SG25,100,ST,L,0,0070,0
00000706,00000006,SG124,100,ST,L,0,0080,0
00000706,00000007,RM20,100,ST,L,0,0090,0
00000706,00000008,RM27,100,ST,L,0,0100,0
00000707,00000001,RM27,100,ST,L,0,0010,0
00000708,00000001,SG21,100,ST,L,0,0010,0
00000708,00000002,SG22,100,ST,L,0,0020,0
00000708,00000003,RM122,100,ST,L,0,0030,0
00000708,00000004,RM128,100,ST,L,0,0040,0
00000708,00000005,SG25,100,ST,L,0,0070,0
00000708,00000006,SG124,100,ST,L,0,0080,0
00000708,00000007,RM20,100,ST,L,0,0090,0
00000708,00000008,RM27,100,ST,L,0,0100,0
00000709,00000001,SG21,100,ST,L,0,0010,0
00000709,00000002,SG22,100,ST,L,0,0020,0
00000709,00000003,RM122,100,ST,L,0,0030,0
00000709,00000004,RM128,100,ST,L,0,0040,0
00000709,00000005,SG25,100,ST,L,0,0070,0
00000709,00000006,SG124,100,ST,L,0,0080,0
00000709,00000007,RM20,100,ST,L,0,0090,0
00000709,00000008,RM27,100,ST,L,0,0100,0
00000710,00000001,RM1420,500,L,L,0,0010,0
00000710,00000002,RM1430,120,KG,L,0,0020,0
00000710,00000003,SG7100,-10,KG,L,0,0030,0
00000710,00000004,SG9100,-400,L,L,0,0040,0
00000710,00000005,SG8100,-50,L,L,0,0050,0
00000711,00000001,SG1010,1000,L,L,0,0010,0
00000712,00000001,SG1010,100,L,L,0,0010,0
00000712,00000002,SG22,10,ST,L,0,0020,0
00000712,00000003,RM1420,100,L,L,0,0030,0
00000712,00000004,RM15,10,ST,L,0,0040,0
00000712,00000005,SG2200,100,KG,L,0,0050,0
00000712,00000006,PIP01,100,L,N,0,0060,0
00000713,00000001,SG6100,100,KG,L,0,0010,0
00000713,00000002,RM15,10,ST,L,0,0020,0
00000713,00000003,SG23,10,ST,L,0,0030,0
00000713,00000004,RM128,10,ST,L,0,0040,0
00000714,00000001,RM09,100,KG,L,0,0010,0
00000714,00000002,RM1420,500,L,L,0,0020,0
00000714,00000003,RM1430,100,KG,L,0,0030,0
00000715,00000001,FG6500,100,KG,L,0,0010,0
00000715,00000002,SG2200,900,KG,L,0,0020,0
00000716,00000001,AVC_RBT_CNTRL_CAB,1,ST,L,0,0010,0
00000716,00000002,AVC_RBT_CNTRL_BRD,1,ST,L,0,0020,0
00000719,00000002,AVC_RBT_APPL_UNIT,1,ST,N,0,0100,0
00000719,00000001,AVC_RBT_ROBOT,1,ST,N,0,0010,0
00000718,00000002,,1,ST,K,0,0020,0
00000718,00000001,,1,ST,K,0,0010,0
00000718,00000003,AVC_RBT_BASE_FRAME,1,ST,L,0,0030,0
00000717,00000001,,1,ST,K,0,0010,0
00000717,00000002,AVC_RBT_CNTRL_UNIT,1,ST,N,0,0020,0
00000720,00000001,RM16,100,ST,L,0,0010,0
00000721,00000001,SG21,100,ST,L,0,0010,0
00000721,00000002,SG22,100,ST,L,0,0020,0
00000721,00000003,RM122,100,ST,L,0,0030,0
00000721,00000004,RM128,100,ST,L,0,0040,0
00000721,00000005,SG23,100,ST,L,0,0060,0
00000721,00000006,SG25,100,ST,L,0,0070,0
00000721,00000007,SG124,100,ST,L,0,0080,0
00000721,00000008,RM20,100,ST,L,0,0090,0
00000721,00000009,RM27,100,ST,L,0,0100,0
00000722,00000001,RM124,100,ST,L,0,0010,0
00000723,00000001,RM124,100,ST,L,0,0010,0
00000724,00000001,SG30,100,ST,L,0,0010,0
00000724,00000002,RM20,100,ST,L,0,0020,0
00000725,00000001,RM15,1000,ST,L,0,0010,0
00000725,00000002,SG24,15000,CCM,L,0,0020,0
00000726,00000001,RM09,1,KG,L,0,0010,0
00000726,00000002,RM19,1.2,L,L,0,0020,0
00000726,00000003,RM30,8.5,L,L,0,0030,0
00000727,00000001,SG22,100,ST,L,0,0020,0
00000727,00000002,RM122,100,ST,L,0,0030,0
00000727,00000003,RM128,100,ST,L,0,0040,0
00000727,00000004,SG25,100,ST,L,0,0070,0
00000727,00000005,SG224,100,ST,L,0,0080,0
00000727,00000006,RM27,100,ST,L,0,0090,0
00000728,00000001,RM124,100,ST,L,0,0010,0
00000729,00000001,RM12,1000,ST,L,0,0010,0
00000721,00000010,FG126,1,ST,L,0,0010,0
00000027,00000001,SP001,1,ST,L,0,0010,0
00000027,00000002,SP002,1,ST,L,0,0020,0
00000027,00000003,SP003,1,ST,L,0,0030,0
00000027,00000004,SP004,1,ST,L,0,0040,0
00000027,00000005,SP005,1,ST,L,0,0050,0
00000027,00000006,SP006,1,ST,L,0,0060,0
00000028,00000001,SP001,1,ST,L,0,0010,0
00000028,00000002,SP002,1,ST,L,0,0020,0
00000028,00000003,SP003,1,ST,L,0,0030,0
00000028,00000004,SP004,1,ST,L,0,0040,0
00000028,00000005,SP005,1,ST,L,0,0050,0
00000028,00000006,SP006,1,ST,L,0,0060,0
00000730,00000001,RM13,100,ST,L,0,0010,0
00000730,00000002,RM14,100,ST,L,0,0020,0
00000731,00000001,RM33,100,ST,L,0,0010,0
00000731,00000002,RM34,100,ST,L,0,0020,0
00000732,00000001,SG233,100,ST,L,0,0010,0
00000732,00000002,RM233-1,100,ST,L,0,0020,0
00000732,00000003,RM233-2,100,ST,L,0,0030,0
00000732,00000004,RM233-4,100,ST,L,0,0040,0
00000733,00000001,RM234,100,ST,L,0,0010,0
00000732,00000005,SG234,100,ST,L,0,0010,0
00000734,00000001,RM235,100,ST,L,0,0010,0
00000735,00000001,RM124,100,ST,L,0,0010,0
00000736,00000001,SG29,100,ST,L,0,0010,0
00000736,00000002,RM20,100,ST,L,0,0020,0
00000737,00000001,RMPI001,86,KG,L,0,0010,0
00000737,00000002,RMPI002,2,KG,L,0,0020,0
00000737,00000003,RMPI003,3,KG,L,0,0030,0
00000737,00000004,RMPI004,4,KG,L,0,0040,0
00000737,00000005,RMPI005,5000,G,L,0,0050,0
00000738,00000001,RMPI001,86,KG,L,0,0010,0
00000738,00000002,RMPI002,2,KG,L,0,0020,0
00000738,00000003,RMPI003,3,KG,L,0,0030,0
00000738,00000004,RMPI004,4,KG,L,0,0040,0
00000738,00000005,RMPI005,5000,G,L,0,0050,0
00000739,00000001,SDBOMERLAIT01,3,ST,L,0,0010,0
00000739,00000002,SDBOMERLAIT02,5,ST,L,0,0020,0
00000740,00000001,SDBOMLUMFIT01,3,ST,L,0,0010,0
00000740,00000002,SDBOMLUMFIT02,5,ST,L,0,0020,0
00000741,00000007,,1,ST,K,0,0040,0
00000741,00000001,SF-FL-COMB,1,ST,L,0,0010,0
00000741,00000002,SF-FL-ELECTRIC,1,ST,L,0,0010,0
00000741,00000003,SF-FL-TIRE-CUSH,4,ST,L,0,0020,0
00000741,00000004,SF-FL-TIRE-PNEU,4,ST,L,0,0020,0
00000741,00000005,SF-FL-CWEIGHT,1,ST,L,0,0030,0
00000741,00000006,SF-FL-FORKSEAT-VXX,1,ST,L,0,0050,0
00000742,00000006,,1,ST,K,0,0040,0
00000742,00000001,SF-FL-COMB,1,ST,L,0,0010,0
00000742,00000002,SF-FL-ELECTRIC,1,ST,L,0,0010,0
00000742,00000003,SF-FL-TIRE-CUSH,4,ST,L,0,0020,0
00000742,00000004,SF-FL-TIRE-PNEU,4,ST,L,0,0020,0
00000742,00000005,SF-FL-CWEIGHT,1,ST,L,0,0030,0
00000743,00000001,EWMS4-502,4,ST,L,0,0010,0
00000743,00000002,EWMS4-503,8,ST,L,0,0020,0
00000743,00000003,EWMS4-601,32,ST,L,0,0030,0
00000744,00000001,S-201,100,ST,L,0,0010,0
00000745,00000001,S-201,100,ST,L,0,0010,0
00000745,00000002,S-202,100,ST,L,0,0020,0
00000746,00000001,S-301,100,ST,L,0,0010,0
00000746,00000002,R-302,100,ST,L,0,0020,0
00000747,00000001,R-401,100,ST,L,0,0010,0
00000748,00000001,S-208,100,ST,L,0,0010,0
00000748,00000002,S-210,100,ST,L,0,0020,0
00000749,00000001,S-315,100,ST,L,0,0010,0
00000749,00000002,R-311,100,ST,L,0,0020,0
00000750,00000001,R-411,100,ST,L,0,0010,0
00000751,00000001,S-310,100,ST,L,0,0010,0
00000752,00000001,R-410,100,ST,L,0,0010,0
00000752,00000002,R-412,100,ST,L,0,0020,0
00000753,00000001,RM13,100,ST,L,0,0010,0
00000753,00000002,RM14,100,ST,L,0,0020,0
00000754,00000001,SG-CFP-COUPLER,1,EA,L,0,0010,0
00000754,00000002,SG-CFP-HOUSING,1,EA,L,0,0020,0
00000754,00000003,SG-CFP-SEAL,1,EA,L,0,0030,0
00000754,00000004,SG-CFP-IMPELLER,1,EA,L,0,0040,0
00000754,00000005,SG-CFP-ADAPTER,1,EA,L,0,0050,0
00000754,00000006,SG-CFP-B-BRNG,1,EA,L,0,0060,0
00000754,00000007,SG-CFP-INBRD_CVR,1,EA,L,0,0070,0
00000754,00000008,SG-CFP-SHAFT,1,EA,L,0,0080,0
00000754,00000009,SG-CFP-BRNG-BRKT,1,EA,L,0,0090,0
00000754,00000010,SG-CFP-CON_BK,1,EA,L,0,0100,0
00000754,00000011,SG-CFP-CON_BX_CVR,1,EA,L,0,0110,0
00000754,00000012,SG-CFP-CON,10,EA,L,0,0120,0
00000754,00000013,SG-CFP-HARNESS,3,EA,L,0,0130,0
00000754,00000014,SG-CFP-V-SENSOR,1,EA,L,0,0140,0
00000754,00000015,SG-CFP-F-SENSOR,2,EA,L,0,0150,0
00000754,00000016,SWN-CFG-SW-S1,1,EA,N,0,0160,0
00000755,00000001,SG1_CP,1,ST,L,0,0010,0
00000755,00000002,RM2_CP,2,ST,L,0,0020,0
00000756,00000001,RM1_CP,1,ST,L,0,0010,0
00000757,00000001,RM7_CP,100,ST,L,0,0010,0
00000757,00000002,SG2_CP,1500,CCM,L,0,0020,0
00000758,00000001,RM5_CP,1,KG,L,0,0010,0
00000759,00000001,RMJIT01,1000,ST,L,0,0010,0
00000760,00000001,RMJIT01,1000,ST,L,0,0010,0
00000760,00000002,RMJIT02,1000,ST,L,0,0010,0
00000761,00000001,SG21,100,ST,L,0,0010,0
00000761,00000002,SG22,100,ST,L,0,0020,0
00000761,00000003,RM122,100,ST,L,0,0030,0
00000761,00000004,RM128,100,ST,L,0,0040,0
00000761,00000005,SG25,100,ST,L,0,0070,0
00000761,00000006,SG124,100,ST,L,0,0080,0
00000761,00000007,RM20,100,ST,L,0,0090,0
00000761,00000008,RM27,100,ST,L,0,0100,0
00000762,00000001,RM27,100,ST,L,0,0010,0
00000763,00000001,SG21,100,ST,L,0,0010,0
00000763,00000002,SG22,100,ST,L,0,0020,0
00000763,00000003,RM122,100,ST,L,0,0030,0
00000763,00000004,RM128,100,ST,L,0,0040,0
00000763,00000005,SG25,100,ST,L,0,0070,0
00000763,00000006,SG124,100,ST,L,0,0080,0
00000763,00000007,RM20,100,ST,L,0,0090,0
00000763,00000008,RM27,100,ST,L,0,0100,0
00000764,00000001,SG21,100,ST,L,0,0010,0
00000764,00000002,SG22,100,ST,L,0,0020,0
00000764,00000003,RM122,100,ST,L,0,0030,0
00000764,00000004,RM128,100,ST,L,0,0040,0
00000764,00000005,SG25,100,ST,L,0,0070,0
00000764,00000006,SG124,100,ST,L,0,0080,0
00000764,00000007,RM20,100,ST,L,0,0090,0
00000764,00000008,RM27,100,ST,L,0,0100,0
00000765,00000001,RM1420,500,L,L,0,0010,0
00000765,00000002,RM1430,120,KG,L,0,0020,0
00000765,00000003,SG7100,-10,KG,L,0,0030,0
00000765,00000004,SG9100,-400,L,L,0,0040,0
00000765,00000005,SG8100,-50,L,L,0,0050,0
00000766,00000001,SG1010,1000,L,L,0,0010,0
00000767,00000001,SG1010,100,L,L,0,0010,0
00000767,00000002,SG22,10,ST,L,0,0020,0
00000767,00000003,RM1420,100,L,L,0,0030,0
00000767,00000004,RM15,10,ST,L,0,0040,0
00000767,00000005,SG2200,100,KG,L,0,0050,0
00000767,00000006,PIP01,100,L,N,0,0060,0
00000768,00000001,SG6100,100,KG,L,0,0010,0
00000768,00000002,RM15,10,ST,L,0,0020,0
00000768,00000003,SG23,10,ST,L,0,0030,0
00000768,00000004,RM128,10,ST,L,0,0040,0
00000769,00000001,RM09,100,KG,L,0,0010,0
00000769,00000002,RM1420,500,L,L,0,0020,0
00000769,00000003,RM1430,100,KG,L,0,0030,0
00000770,00000001,FG6500,100,KG,L,0,0010,0
00000770,00000002,SG2200,900,KG,L,0,0020,0
00000771,00000001,AVC_RBT_CNTRL_CAB,1,ST,L,0,0010,0
00000771,00000002,AVC_RBT_CNTRL_BRD,1,ST,L,0,0020,0
00000774,00000002,AVC_RBT_APPL_UNIT,1,ST,N,0,0100,0
00000774,00000001,AVC_RBT_ROBOT,1,ST,N,0,0010,0
00000773,00000002,,1,ST,K,0,0020,0
00000773,00000001,,1,ST,K,0,0010,0
00000773,00000003,AVC_RBT_BASE_FRAME,1,ST,L,0,0030,0
00000772,00000001,,1,ST,K,0,0010,0
00000772,00000002,AVC_RBT_CNTRL_UNIT,1,ST,N,0,0020,0
00000775,00000001,RM16,100,ST,L,0,0010,0
00000776,00000001,SG21,100,ST,L,0,0010,0
00000776,00000002,SG22,100,ST,L,0,0020,0
00000776,00000003,RM122,100,ST,L,0,0030,0
00000776,00000004,RM128,100,ST,L,0,0040,0
00000776,00000005,SG23,100,ST,L,0,0060,0
00000776,00000006,SG25,100,ST,L,0,0070,0
00000776,00000007,SG124,100,ST,L,0,0080,0
00000776,00000008,RM20,100,ST,L,0,0090,0
00000776,00000009,RM27,100,ST,L,0,0100,0
00000777,00000001,RM124,100,ST,L,0,0010,0
