MATNR,BWKEY,BKLAS,STPRS,VERPR,VPRSV
RM233-4,2310,3000,3,0,S
RM234,2310,3000,3.5,0,S
SG233,2310,7900,4.2,0,S
RM235,2310,3000,3.5,0,S
SG234,2310,7900,4.2,0,S
FG129,2310,7920,32,0,S
SG29,2310,7900,15,0,S
RMPI001,2310,3000,0.08,0,S
RMPI002,2310,3000,1,0,S
RMPI003,2310,3000,1.25,0,S
RMPI004,2310,3000,0.75,0,S
RMPI005,2310,3000,0.35,0,S
SGPI001,2310,7900,0.52,0,S
SGPI001-V00,2310,7900,0.52,0,S
QM006,2310,7900,0.88,0,S
SDBOMERLAHD,2310,3100,50,50,V
SDBOMERLAIT01,2310,3100,13.5,13.5,V
SDBOMERLAIT02,2310,3100,13.5,13.5,V
SDBOMLUMFHD,2310,3100,50,50,V
SDBOMLUMFIT01,2310,3100,13.5,13.5,V
SDBOMLUMFIT02,2310,3100,13.5,13.5,V
CM-FL-V01,2310,7920,4000,0,S
SF-FL-COMB,2310,7900,3100,0,S
SF-FL-CWEIGHT,2310,7900,110,0,S
SF-FL-ELECTRIC,2310,7900,2900,0,S
SF-FL-TIRE-CUSH,2310,7900,90,0,S
SF-FL-TIRE-PNEU,2310,7900,100,0,S
CM-MLFL-KM-VXX,2310,7920,4000,0,S
SF-FL-FORKSEAT-VXX,2310,7900,3100,0,S
CM-FL-V00,2310,7920,4000,0,S
FG-FL-MV-V00,2310,7920,4000,0,S
FG-FL-MV-V01,2310,7920,4000,0,S
FG-FL-MV-V02,2310,7920,4000,0,S
EWMS4-50,2310,7920,200,0,S
EWMS4-502,2310,3000,20,0,S
EWMS4-503,2310,3000,5,0,S
EWMS4-601,2310,3000,1,0,S
F-10A,2310,7920,42,0,S
F-10B,2310,7920,50,0,S
R-302,2310,3000,1.5,0,S
R-401,2310,3000,1,0,S
S-201,2310,7900,25,0,S
S-202,2310,7900,15,0,S
S-301,2310,7900,5,0,S
S-203,2310,7900,12.5,0,S
F-20A,2310,7920,100,0,S
R-311,2310,3000,5,0,S
R-410,2310,3000,1,0,S
R-411,2310,3000,3,0,S
R-412,2310,3000,2,0,S
S-208,2310,7900,30,0,S
S-210,2310,7900,20,0,S
S-310,2310,7900,10,0,S
S-315,2310,7900,5,0,S
SG26,2310,7900,1.88,0,S
FG1_CP,2310,7920,18.65,0,S
RM1_CP,2310,3000,0.08,0,S
RM2_CP,2310,3000,1,0,S
SG1_CP,2310,7900,0.52,0,S
FG2_CP,2310,7920,0.88,0,S
RM5_CP,2310,3000,0.08,0,S
RM7_CP,2310,3000,0.2,0,S
SG2_CP,2310,7900,0.17,0,S
RMJIT01,2310,3000,1,0,S
RMJIT02,2310,3000,1,0,S
SGJIT01,2310,7900,1.5,0,S
SGJIT02,2310,7900,1.5,0,S
SGJIT02-SERIALIZED,2310,7900,1.5,0,S
FG111,2310,7920,18.65,0,S
FG111_A,2310,7920,18.65,0,S
FG111_B,2310,7920,18.65,0,S
FG111_C,2310,7920,18.65,0,S
RM27_1,2310,3000,0.75,0,S
RM1420,2310,3000,0.08,0,S
RM1430,2310,3000,1,0,S
SG2200,2310,7900,18.65,0,S
SG7100,2310,7900,0.02,0,S
SG8100,2310,7900,1.5,0,S
SG9100,2310,7900,1.5,0,S
SG1010,2310,7900,1.5,0,S
PIP01,2310,3000,0,0.12,V
FG29-1,2310,7920,3.4,0,S
FG6200,2310,7920,6.28,0,S
SG6100,2310,7900,2.37,0,S
FG6500,2310,7920,3.21,0,S
AVC_RBT_BASE_FRAME,2310,7900,100,0,S
AVC_RBT_CNTRL_CAB,2310,3100,13.5,13.5,V
AVC_RBT_D_ARM_50,2310,7900,3100,0,S
AVC_RBT_L_ARM_45,2310,7900,60,0,S
AVC_RBT_SEALING,2310,3100,13.5,13.5,V
AVC_RBT_APPL_UNIT,2310,7920,4000,0,S
AVC_RBT_BUNDLE,2310,7920,4000,0,S
AVC_RBT_CNTRL_BRD,2310,3100,13,13,V
AVC_RBT_CNTRL_UNIT,2310,7920,4000,0,S
AVC_RBT_ROBOT,2310,7920,4000,0,S
TG11,1810,3100,20.25,20.25,V
FG126,1810,7920,18.65,0,S
RM12,1810,3000,1,0,S
RM120,1810,3000,1.25,0,S
RM122,1810,3000,0.12,0,S
RM124,1810,3000,0.75,0,S
RM128,1810,3000,0.35,0,S
RM13,1810,3000,0.5,0,S
RM14,1810,3000,0.75,0,S
RM16,1810,3000,0.25,0,S
RM20,1810,3000,1.3,0,S
RM27,1810,3000,0.75,0,S
SG124,1810,7900,0.52,0,S
SG21,1810,7900,1.5,0,S
SG22,1810,7900,2.7,0,S
SG224,1810,7900,0.52,0,S
SG25,1810,7900,5.75,0,S
FG29,1810,7920,0.88,0,S
RM09,1810,3000,0.08,0,S
RM15,1810,3000,0.2,0,S
RM19,1810,3000,0.12,0,S
RM30,1810,3000,0.01,0,S
SG24,1810,7900,0.17,0,S
SG23,1810,7900,1.88,0,S
RM129,1810,3000,1.65,0,S
FG130,1810,7920,2560,0,S
SG30,1810,7900,1200,0,S
FG228,1810,7920,2157,0,S
SP001,1810,3040,130,0,S
SP002,1810,3040,130.5,0,S
SP003,1810,3040,130.5,0,S
SP004,1810,3040,130,0,S
SP005,1810,3040,130.5,0,S
SP006,1810,3040,130.5,0,S
RM33,1810,3000,5,0,S
RM34,1810,3000,7,0,S
SG27,1810,7900,18,0,S
FG233,1810,7920,21,0,S
RM233-1,1810,3000,3,0,S
RM233-2,1810,3000,3,0,S
RM233-4,1810,3000,3,0,S
RM234,1810,3000,3.5,0,S
SG233,1810,7900,4.2,0,S
RM235,1810,3000,280,0,S
SG234,1810,7900,336,0,S
FG129,1810,7920,320,0,S
SG29,1810,7900,150,0,S
RMPI001,1810,3000,6.4,0,S
RMPI002,1810,3000,80,0,S
RMPI003,1810,3000,100,0,S
RMPI004,1810,3000,60,0,S
RMPI005,1810,3000,28,0,S
SGPI001,1810,7900,41.6,0,S
SGPI001-V00,1810,7900,41.6,0,S
QM006,1810,7900,70.4,0,S
SDBOMERLAHD,1810,3100,50,50,V
SDBOMERLAIT01,1810,3100,13.5,13.5,V
SDBOMERLAIT02,1810,3100,13.5,13.5,V
SDBOMLUMFHD,1810,3100,50,50,V
SDBOMLUMFIT01,1810,3100,13.5,13.5,V
SDBOMLUMFIT02,1810,3100,13.5,13.5,V
CM-FL-V01,1810,7920,0,0,S
SF-FL-COMB,1810,7900,233740,0,S
SF-FL-CWEIGHT,1810,7900,0,0,S
SF-FL-ELECTRIC,1810,7900,0,0,S
SF-FL-TIRE-CUSH,1810,7900,0,0,S
SF-FL-TIRE-PNEU,1810,7900,0,0,S
CM-MLFL-KM-VXX,1810,7920,0,0,S
SF-FL-FORKSEAT-VXX,1810,7900,245025.24,0,S
CM-FL-V00,1810,7920,40000,0,S
FG-FL-MV-V00,1810,7920,40000,0,S
FG-FL-MV-V01,1810,7920,4000,0,S
FG-FL-MV-V02,1810,7920,4000,0,S
F-10A,1810,7920,3353,0,S
F-10B,1810,7920,3992,0,S
R-302,1810,3000,120,0,S
R-401,1810,3000,80,0,S
S-201,1810,7900,1996,0,S
S-202,1810,7900,1198,0,S
S-301,1810,7900,399,0,S
S-203,1810,7900,12.5,0,S
F-20A,1810,7920,7984,0,S
R-311,1810,3000,399,0,S
R-410,1810,3000,80,0,S
R-411,1810,3000,240,0,S
R-412,1810,3000,160,0,S
S-208,1810,7900,2395,0,S
S-210,1810,7900,1597,0,S
S-310,1810,7900,798,0,S
S-315,1810,7900,399,0,S
SG26,1810,7900,188,0,S
FG1_CP,1810,7920,1476,0,S
RM1_CP,1810,3000,6,0,S
RM2_CP,1810,3000,79,0,S
SG1_CP,1810,7900,41,0,S
FG2_CP,1810,7920,70.4,0,S
RM5_CP,1810,3000,6.4,0,S
RM7_CP,1810,3000,16,0,S
SG2_CP,1810,7900,13.6,0,S
RMJIT01,1810,3000,80,0,S
RMJIT02,1810,3000,80,0,S
SGJIT01,1810,7900,120,0,S
SGJIT02,1810,7900,120,0,S
FG111,1810,7920,1492,0,S
FG111_A,1810,7920,1492,0,S
FG111_B,1810,7920,1492,0,S
FG111_C,1810,7920,1492,0,S
RM27_1,1810,3000,60,0,S
RM1420,1810,3000,640,0,S
RM1430,1810,3000,80,0,S
SG2200,1810,7900,149200,0,S
SG7100,1810,7900,160,0,S
SG8100,1810,7900,1.5,0,S
SG9100,1810,7900,120,0,S
SG1010,1810,7900,119,0,S
PIP01,1810,3000,0,9.6,V
FG29-1,1810,7920,272,0,S
FG6200,1810,7920,50240,0,S
SG6100,1810,7900,18960,0,S
FG6500,1810,7920,25680,0,S
AVC_RBT_BASE_FRAME,1810,7900,6837.61,0,S
AVC_RBT_CNTRL_CAB,1810,3100,923.08,13.5,V
AVC_RBT_D_ARM_50,1810,7900,211965.81,0,S
AVC_RBT_L_ARM_45,1810,7900,4102.56,0,S
AVC_RBT_SEALING,1810,3100,923.08,13.5,V
AVC_RBT_APPL_UNIT,1810,7920,320000,0,S
AVC_RBT_BUNDLE,1810,7920,320000,0,S
AVC_RBT_CNTRL_BRD,1810,3100,1040,1040,V
AVC_RBT_CNTRL_UNIT,1810,7920,320000,0,S
AVC_RBT_ROBOT,1810,7920,320000,0,S
TG11,4210,3100,13.5,13.5,V
FG126,4210,7920,18.65,0,S
RM12,4210,3000,1,0,S
RM120,4210,3000,1.25,0,S
RM122,4210,3000,0.75,0,S
RM124,4210,3000,0.35,0,S
RM128,4210,3000,1.65,0,S
RM13,4210,3000,0.5,0,S
RM14,4210,3000,0.75,0,S
RM16,4210,3000,0.25,0,S
RM20,4210,3000,1.3,0,S
RM27,4210,3000,0.75,0,S
SG124,4210,7900,0.52,0,S
SG21,4210,7900,1.5,0,S
SG22,4210,7900,2.7,0,S
SG224,4210,7900,0.52,0,S
SG25,4210,7900,5.75,0,S
FG29,4210,7920,0.88,0,S
RM09,4210,3000,0.08,0,S
RM15,4210,3000,0.2,0,S
RM19,4210,3000,0.12,0,S
RM30,4210,3000,0.01,0,S
SG24,4210,7900,0.17,0,S
SG23,4210,7900,1.88,0,S
RM129,4210,3000,1.65,0,S
FG130,4210,7920,32,0,S
SG30,4210,7900,15,0,S
FG228,4210,7920,27.19,0,S
SP001,4210,3040,130,0,S
SP002,4210,3040,130.5,0,S
SP003,4210,3040,130.5,0,S
SP004,4210,3040,130,0,S
SP005,4210,3040,130.5,0,S
SP006,4210,3040,130.5,0,S
RM33,4210,3000,0.5,0,S
RM34,4210,3000,0.75,0,S
SG27,4210,7900,1.88,0,S
FG233,4210,7920,21,0,S
RM233-1,4210,3000,3,0,S
RM233-2,4210,3000,3,0,S
RM233-4,4210,3000,3,0,S
RM234,4210,3000,3.5,0,S
SG233,4210,7900,4.2,0,S
RM235,4210,3000,3.5,0,S
SG234,4210,7900,4.2,0,S
FG129,4210,7920,32,0,S
SG29,4210,7900,15,0,S
RMPI001,4210,3000,0.08,0,S
RMPI002,4210,3000,1,0,S
RMPI003,4210,3000,1.25,0,S
RMPI004,4210,3000,0.75,0,S
RMPI005,4210,3000,0.35,0,S
SGPI001,4210,7900,0.52,0,S
SGPI001-V00,4210,7900,0.52,0,S
QM006,4210,7900,0.88,0,S
SDBOMERLAHD,4210,3100,50,50,V
SDBOMERLAIT01,4210,3100,13.5,13.5,V
SDBOMERLAIT02,4210,3100,13.5,13.5,V
SDBOMLUMFHD,4210,3100,50,50,V
SDBOMLUMFIT01,4210,3100,13.5,13.5,V
SDBOMLUMFIT02,4210,3100,13.5,13.5,V
CM-FL-V01,4210,7920,4000,0,S
SF-FL-COMB,4210,7900,3100,0,S
SF-FL-CWEIGHT,4210,7900,110,0,S
SF-FL-ELECTRIC,4210,7900,2900,0,S
SF-FL-TIRE-CUSH,4210,7900,90,0,S
SF-FL-TIRE-PNEU,4210,7900,100,0,S
CM-MLFL-KM-VXX,4210,7920,4000,0,S
SF-FL-FORKSEAT-VXX,4210,7900,3100,0,S
CM-FL-V00,4210,7920,4000,0,S
FG-FL-MV-V00,4210,7920,4000,0,S
FG-FL-MV-V01,4210,7920,4000,0,S
FG-FL-MV-V02,4210,7920,4000,0,S
EWMS4-50,4210,7920,200,0,S
EWMS4-502,4210,3000,20,0,S
EWMS4-503,4210,3000,5,0,S
EWMS4-601,4210,3000,1,0,S
F-10A,4210,7920,42,0,S
F-10B,4210,7920,50,0,S
R-302,4210,3000,1.5,0,S
R-401,4210,3000,1,0,S
S-201,4210,7900,25,0,S
S-202,4210,7900,15,0,S
S-301,4210,7900,5,0,S
S-203,4210,7900,12.5,0,S
F-20A,4210,7920,100,0,S
R-311,4210,3000,5,0,S
R-410,4210,3000,1,0,S
R-411,4210,3000,3,0,S
R-412,4210,3000,2,0,S
S-208,4210,7900,30,0,S
S-210,4210,7900,20,0,S
S-310,4210,7900,10,0,S
S-315,4210,7900,5,0,S
SG26,4210,7900,1.88,0,S
FG1_CP,4210,7920,18.65,0,S
RM1_CP,4210,3000,0.08,0,S
RM2_CP,4210,3000,1,0,S
SG1_CP,4210,7900,0.52,0,S
FG2_CP,4210,7920,0.88,0,S
RM5_CP,4210,3000,0.08,0,S
RM7_CP,4210,3000,0.2,0,S
SG2_CP,4210,7900,0.17,0,S
RMJIT01,4210,3000,1,0,S
RMJIT02,4210,3000,1,0,S
SGJIT01,4210,7900,1.5,0,S
SGJIT02,4210,7900,1.5,0,S
FG111,4210,7920,18.65,0,S
FG111_A,4210,7920,18.65,0,S
FG111_B,4210,7920,18.65,0,S
FG111_C,4210,7920,18.65,0,S
RM27_1,4210,3000,0.75,0,S
RM1420,4210,3000,8,0,S
RM1430,4210,3000,1,0,S
SG2200,4210,7900,1865,0,S
SG7100,4210,7900,2,0,S
SG8100,4210,7900,1.5,0,S
SG9100,4210,7900,1.5,0,S
SG1010,4210,7900,1.5,0,S
PIP01,4210,3000,0,0.12,V
FG29-1,4210,7920,3.4,0,S
FG6200,4210,7920,628,0,S
SG6100,4210,7900,237,0,S
FG6500,4210,7920,321,0,S
AVC_RBT_BASE_FRAME,4210,7900,85.47,0,S
AVC_RBT_CNTRL_CAB,4210,3100,11.54,11.54,V
AVC_RBT_D_ARM_50,4210,7900,2649.57,0,S
AVC_RBT_L_ARM_45,4210,7900,51.28,0,S
AVC_RBT_SEALING,4210,3100,11.54,11.54,V
AVC_RBT_APPL_UNIT,4210,7920,4000,0,S
AVC_RBT_BUNDLE,4210,7920,4000,0,S
AVC_RBT_CNTRL_BRD,4210,3100,13,13,V
AVC_RBT_CNTRL_UNIT,4210,7920,4000,0,S
AVC_RBT_ROBOT,4210,7920,4000,0,S
TG11,5110,3100,13000,13000,V
FG126,5110,7920,18650,0,S
RM12,5110,3000,1000,0,S
RM120,5110,3000,1250,0,S
RM122,5110,3000,750,0,S
RM124,5110,3000,350,0,S
RM128,5110,3000,1650,0,S
RM13,5110,3000,500,0,S
RM14,5110,3000,750,0,S
RM16,5110,3000,250,0,S
RM20,5110,3000,1300,0,S
RM27,5110,3000,750,0,S
SG124,5110,7900,520,0,S
SG21,5110,7900,1500,0,S
SG22,5110,7900,2700,0,S
SG224,5110,7900,520,0,S
SG25,5110,7900,5750,0,S
FG29,5110,7920,880,0,S
RM09,5110,3000,80,0,S
RM15,5110,3000,200,0,S
RM19,5110,3000,120,0,S
RM30,5110,3000,10,0,S
SG24,5110,7900,170,0,S
SG23,5110,7900,1880,0,S
RM129,5110,3000,1650,0,S
FG130,5110,7920,32000,0,S
SG30,5110,7900,15000,0,S
FG228,5110,7920,2719,0,S
SP001,5110,3040,130000,0,S
SP002,5110,3040,130500,0,S
SP003,5110,3040,130500,0,S
SP004,5110,3040,130000,0,S
SP005,5110,3040,130500,0,S
SP006,5110,3040,130500,0,S
RM33,5110,3000,500,0,S
RM34,5110,3000,750,0,S
SG27,5110,7900,1880,0,S
FG233,5110,7920,21000,0,S
RM233-1,5110,3000,3000,0,S
RM233-2,5110,3000,3000,0,S
RM233-4,5110,3000,3000,0,S
RM234,5110,3000,3500,0,S
SG233,5110,7900,4200,0,S
RM235,5110,3000,58800,0,S
SG234,5110,7900,70560,0,S
FG129,5110,7920,32000,0,S
SG29,5110,7900,15000,0,S
RMPI001,5110,3000,1365,0,S
RMPI002,5110,3000,1040,0,S
RMPI003,5110,3000,676,0,S
RMPI004,5110,3000,1950,0,S
RMPI005,5110,3000,3510,0,S
SGPI001,5110,7900,1355,0,S
SGPI001-V00,5110,7900,1355,0,S
QM006,5110,7900,14784,0,S
SDBOMERLAHD,5110,3100,5000,5000,V
SDBOMERLAIT01,5110,3100,1350,1350,V
SDBOMERLAIT02,5110,3100,1350,1350,V
SDBOMLUMFHD,5110,3100,5000,5000,V
SDBOMLUMFIT01,5110,3100,1350,1350,V
SDBOMLUMFIT02,5110,3100,1350,1350,V
CM-FL-V01,5110,7920,4000000,0,S
SF-FL-COMB,5110,7900,3100000,0,S
SF-FL-CWEIGHT,5110,7900,110000,0,S
SF-FL-ELECTRIC,5110,7900,2900000,0,S
SF-FL-TIRE-CUSH,5110,7900,90000,0,S
SF-FL-TIRE-PNEU,5110,7900,100000,0,S
CM-MLFL-KM-VXX,5110,7920,400000,0,S
SF-FL-FORKSEAT-VXX,5110,7900,310000,0,S
CM-FL-V00,5110,7920,4000,0,S
FG-FL-MV-V00,5110,7920,4000000,0,S
FG-FL-MV-V01,5110,7920,4000000,0,S
FG-FL-MV-V02,5110,7920,4000000,0,S
F-10A,5110,7920,42000,0,S
F-10B,5110,7920,50000,0,S
R-302,5110,3000,1500,0,S
R-401,5110,3000,1000,0,S
S-201,5110,7900,2500,0,S
S-202,5110,7900,1500,0,S
S-301,5110,7900,5200,0,S
S-203,5110,7900,12500,0,S
F-20A,5110,7920,148006,0,S
R-311,5110,3000,7400,0,S
R-410,5110,3000,1480,0,S
R-411,5110,3000,4440,0,S
R-412,5110,3000,2960,0,S
S-208,5110,7900,4440,0,S
S-210,5110,7900,7400,0,S
S-310,5110,7900,14800,0,S
S-315,5110,7900,7400,0,S
SG26,5110,7900,1880,0,S
FG1_CP,5110,7920,1865,0,S
RM1_CP,5110,3000,80,0,S
RM2_CP,5110,3000,1000,0,S
SG1_CP,5110,7900,520,0,S
FG2_CP,5110,7920,14784,0,S
RM5_CP,5110,3000,1344,0,S
RM7_CP,5110,3000,3360,0,S
SG2_CP,5110,7900,2856,0,S
RMJIT01,5110,3000,16800,0,S
RMJIT02,5110,3000,16800,0,S
SGJIT01,5110,7900,25200,0,S
SGJIT02,5110,7900,25200,0,S
FG111,5110,7920,313320,0,S
FG111_A,5110,7920,313320,0,S
FG111_B,5110,7920,313320,0,S
FG111_C,5110,7920,313320,0,S
RM27_1,5110,3000,12600,0,S
RM1420,5110,3000,134400,0,S
RM1430,5110,3000,16800,0,S
SG2200,5110,7900,31332000,0,S
SG7100,5110,7900,33600,0,S
SG8100,5110,7900,25200,0,S
SG9100,5110,7900,25200,0,S
SG1010,5110,7900,25200,0,S
PIP01,5110,3000,0,2016,V
FG29-1,5110,7920,57120,0,S
FG6200,5110,7920,10550400,0,S
SG6100,5110,7900,3981600,0,S
FG6500,5110,7920,5392800,0,S
AVC_RBT_BASE_FRAME,5110,7900,1435897,0,S
AVC_RBT_CNTRL_CAB,5110,3100,193846,193846,V
AVC_RBT_D_ARM_50,5110,7900,44512821,0,S
AVC_RBT_L_ARM_45,5110,7900,861539,0,S
AVC_RBT_SEALING,5110,3100,193846,193846,V
AVC_RBT_APPL_UNIT,5110,7920,67200000,0,S
AVC_RBT_BUNDLE,5110,7920,67200000,0,S
AVC_RBT_CNTRL_BRD,5110,3100,218400,218400,V
AVC_RBT_CNTRL_UNIT,5110,7920,67200000,0,S
AVC_RBT_ROBOT,5110,7920,67200000,0,S
TG11,6210,3100,118.8,118.8,V
FG126,6210,7920,167,0,S
RM12,6210,3000,9,0,S
RM120,6210,3000,11,0,S
RM122,6210,3000,6,0,S
RM124,6210,3000,3,0,S
RM128,6210,3000,14,0,S
RM13,6210,3000,4,0,S
RM14,6210,3000,6,0,S
RM16,6210,3000,2,0,S
RM20,6210,3000,11,0,S
RM27,6210,3000,6,0,S
SG124,6210,7900,4,0,S
SG21,6210,7900,13,0,S
SG22,6210,7900,24,0,S
SG224,6210,7900,4,0,S
SG25,6210,7900,51,0,S
FG29,6210,7920,6.92,0,S
RM09,6210,3000,0.63,0,S
RM15,6210,3000,157,0,S
RM19,6210,3000,0.94,0,S
RM30,6210,3000,0.08,0,S
SG24,6210,7900,1.34,0,S
SG23,6210,7900,1.88,0,S
RM129,6210,3000,14.52,0,S
FG130,6210,7920,292.8,0,S
SG30,6210,7900,137.25,0,S
FG228,6210,7920,253,0,S
SP001,6210,3040,1170,0,S
SP002,6210,3040,1174,0,S
SP003,6210,3040,1174,0,S
SP004,6210,3040,1170,0,S
SP005,6210,3040,1174,0,S
SP006,6210,3040,1174,0,S
RM33,6210,3000,0.5,0,S
RM34,6210,3000,0.75,0,S
SG27,6210,7900,1.88,0,S
FG233,6210,7920,184.8,0,S
RM233-1,6210,3000,26.4,0,S
RM233-2,6210,3000,26.4,0,S
RM233-4,6210,3000,26.4,0,S
RM234,6210,3000,30.8,0,S
SG233,6210,7900,30.8,0,S
RM235,6210,3000,32.03,0,S
SG234,6210,7900,38.43,0,S
FG129,6210,7920,288,0,S
SG29,6210,7900,135,0,S
RMPI001,6210,3000,0.08,0,S
RMPI002,6210,3000,1,0,S
RMPI003,6210,3000,1.25,0,S
RMPI004,6210,3000,0.75,0,S
RMPI005,6210,3000,0.35,0,S
SGPI001,6210,7900,0.52,0,S
SGPI001-V00,6210,7900,0.52,0,S
QM006,6210,7900,8.05,0,S
SDBOMERLAHD,6210,3100,50,50,V
SDBOMERLAIT01,6210,3100,13.5,13.5,V
SDBOMERLAIT02,6210,3100,13.5,13.5,V
SDBOMLUMFHD,6210,3100,50,50,V
SDBOMLUMFIT01,6210,3100,13.5,13.5,V
SDBOMLUMFIT02,6210,3100,13.5,13.5,V
CM-FL-V01,6210,7920,4000,0,S
SF-FL-COMB,6210,7900,3100,0,S
SF-FL-CWEIGHT,6210,7900,110,0,S
SF-FL-ELECTRIC,6210,7900,2900,0,S
SF-FL-TIRE-CUSH,6210,7900,90,0,S
SF-FL-TIRE-PNEU,6210,7900,100,0,S
CM-MLFL-KM-VXX,6210,7920,35579.27,0,S
SF-FL-FORKSEAT-VXX,6210,7900,28365,0,S
CM-FL-V00,6210,7920,4000,0,S
FG-FL-MV-V00,6210,7920,4000,0,S
FG-FL-MV-V01,6210,7920,4000,0,S
FG-FL-MV-V02,6210,7920,4000,0,S
EWMS4-50,6210,7920,200,0,S
EWMS4-502,6210,3000,20,0,S
EWMS4-503,6210,3000,5,0,S
EWMS4-601,6210,3000,1,0,S
F-10A,6210,7920,408.72,0,S
F-10B,6210,7920,486.57,0,S
R-302,6210,3000,14.6,0,S
R-401,6210,3000,9.73,0,S
S-201,6210,7900,243.29,0,S
S-202,6210,7900,145.97,0,S
S-301,6210,7900,48.66,0,S
S-203,6210,7900,12.5,0,S
F-20A,6210,7920,900,0,S
R-311,6210,3000,45,0,S
R-410,6210,3000,9,0,S
R-411,6210,3000,27,0,S
R-412,6210,3000,18,0,S
S-208,6210,7900,270,0,S
S-210,6210,7900,180,0,S
S-310,6210,7900,90,0,S
S-315,6210,7900,45,0,S
SG26,6210,7900,17.3,0,S
FG1_CP,6210,7920,173.5,0,S
RM1_CP,6210,3000,0.7,0,S
RM2_CP,6210,3000,9.3,0,S
SG1_CP,6210,7900,4.8,0,S
FG2_CP,6210,7920,8.05,0,S
RM5_CP,6210,3000,0.73,0,S
RM7_CP,6210,3000,1.83,0,S
SG2_CP,6210,7900,1.56,0,S
RMJIT01,6210,3000,9.15,0,S
RMJIT02,6210,3000,9.15,0,S
SGJIT01,6210,7900,13.73,0,S
SGJIT02,6210,7900,13.73,0,S
FG111,6210,7920,170.65,0,S
FG111_A,6210,7920,170.65,0,S
FG111_B,6210,7920,170.65,0,S
FG111_C,6210,7920,170.65,0,S
RM27_1,6210,3000,6.86,0,S
RM1420,6210,3000,73.2,0,S
RM1430,6210,3000,9.15,0,S
SG2200,6210,7900,17064.75,0,S
SG7100,6210,7900,18.3,0,S
SG8100,6210,7900,13.73,0,S
SG9100,6210,7900,13.73,0,S
SG1010,6210,7900,13.73,0,S
PIP01,6210,3000,0,1.1,V
FG29-1,6210,7920,31.11,0,S
FG6200,6210,7920,5746.2,0,S
SG6100,6210,7900,2168.55,0,S
FG6500,6210,7920,2937.15,0,S
AVC_RBT_BASE_FRAME,6210,7900,782.05,0,S
AVC_RBT_CNTRL_CAB,6210,3100,105.58,13.5,V
AVC_RBT_D_ARM_50,6210,7900,24243.59,0,S
AVC_RBT_L_ARM_45,6210,7900,469.23,0,S
AVC_RBT_SEALING,6210,3100,105.58,13.5,V
AVC_RBT_APPL_UNIT,6210,7920,36600,0,S
AVC_RBT_BUNDLE,6210,7920,36600,0,S
AVC_RBT_CNTRL_BRD,6210,3100,118.95,118.95,V
AVC_RBT_CNTRL_UNIT,6210,7920,36600,0,S
AVC_RBT_ROBOT,6210,7920,36600,0,S
TG11,1110,3100,13.5,13.5,V
FG126,1110,7920,18.65,0,S
RM12,1110,3000,1,0,S
RM120,1110,3000,1.25,0,S
RM122,1110,3000,0.75,0,S
RM124,1110,3000,0.35,0,S
RM128,1110,3000,1.65,0,S
RM13,1110,3000,0.5,0,S
RM14,1110,3000,0.75,0,S
RM16,1110,3000,0.25,0,S
RM20,1110,3000,1.3,0,S
RM27,1110,3000,0.75,0,S
SG124,1110,7900,0.52,0,S
SG21,1110,7900,1.5,0,S
SG22,1110,7900,2.7,0,S
SG224,1110,7900,0.52,0,S
SG25,1110,7900,5.75,0,S
FG29,1110,7920,0.88,0,S
RM09,1110,3000,0.08,0,S
RM15,1110,3000,0.2,0,S
RM19,1110,3000,0.12,0,S
RM30,1110,3000,0.01,0,S
SG24,1110,7900,0.17,0,S
SG23,1110,7900,1.88,0,S
RM129,1110,3000,1.65,0,S
FG130,1110,7920,35.2,0,S
SG30,1110,7900,16.5,0,S
FG228,1110,7920,27.19,0,S
SP001,1110,3040,130,0,S
SP002,1110,3040,130.5,0,S
SP003,1110,3040,130.5,0,S
SP004,1110,3040,130,0,S
SP005,1110,3040,130.5,0,S
SP006,1110,3040,130.5,0,S
RM33,1110,3000,0.5,0,S
RM34,1110,3000,0.75,0,S
SG27,1110,7900,1.88,0,S
FG233,1110,7920,21,0,S
RM233-1,1110,3000,3,0,S
RM233-2,1110,3000,3,0,S
RM233-4,1110,3000,3,0,S
RM234,1110,3000,3.5,0,S
SG233,1110,7900,4.2,0,S
RM235,1110,3000,3.5,0,S
SG234,1110,7900,4.2,0,S
FG129,1110,7920,32,0,S
SG29,1110,7900,15,0,S
RMPI001,1110,3000,0.08,0,S
RMPI002,1110,3000,1,0,S
RMPI003,1110,3000,1.25,0,S
RMPI004,1110,3000,0.75,0,S
RMPI005,1110,3000,0.35,0,S
SGPI001,1110,7900,0.52,0,S
SGPI001-V00,1110,7900,0.52,0,S
QM006,1110,7900,0.88,0,S
SDBOMERLAHD,1110,3100,50,50,V
SDBOMERLAIT01,1110,3100,13.5,13.5,V
SDBOMERLAIT02,1110,3100,13.5,13.5,V
SDBOMLUMFHD,1110,3100,50,50,V
SDBOMLUMFIT01,1110,3100,13.5,13.5,V
SDBOMLUMFIT02,1110,3100,13.5,13.5,V
CM-FL-V01,1110,7920,4000,0,S
SF-FL-COMB,1110,7900,3100,0,S
SF-FL-CWEIGHT,1110,7900,110,0,S
SF-FL-ELECTRIC,1110,7900,2900,0,S
SF-FL-TIRE-CUSH,1110,7900,90,0,S
SF-FL-TIRE-PNEU,1110,7900,100,0,S
CM-MLFL-KM-VXX,1110,7920,4000,0,S
